RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,,,,0,0,0,0,,,,,0,0,0,0,,,,,25.434003400150687,None,space,115.32361940015107,25.434003400150687,None,,,,,,,,,,,,,,,,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,141.60733050014824,None,None,None,0,141.84054789994843,None,141.84054789994843,142.84054170013405,142.80720819998533,None,0,1,141.84054789994843,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,None,None,0,143.8071139000822,None,143.8071139000822,144.80721200001426,144.79057990014553,145.79056610004045,0,1,143.8071139000822,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,None,None,0,145.8072277000174,None,145.8072277000174,146.8072399001103,146.79058040003292,147.7906146000605,0,1,145.8072277000174,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,None,None,0,147.80724560003728,None,147.80724560003728,148.8072616001591,148.79060619999655,149.79060310008936,0,1,147.80724560003728,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,,None,None,0,149.80725740012713,None,149.80725740012713,150.80727680004202,150.79062540014274,151.79062660015188,0,1,149.80725740012713,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,5,5,5,,,,,,,,,None,None,0,151.80727980006486,None,151.80727980006486,152.80729120015167,152.7906268001534,153.79064920009114,0,0,151.80727980006486,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,6,6,6,,,,,,,,,None,None,0,153.80729790008627,None,153.80729790008627,154.80729670007713,154.79065189999528,155.79067709995434,0,1,153.80729790008627,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,7,7,7,,,,,,,,,None,None,0,155.80732200015336,None,155.80732200015336,156.80725940014236,156.79066259996034,157.79065660014749,0,1,155.80732200015336,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,8,8,8,,,,,,,,,None,None,0,157.80732010002248,None,157.80732010002248,158.8073400000576,158.79067600006238,159.7906840001233,0,1,157.80732010002248,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,9,9,9,,,,,,,,,None,None,0,159.80735300015658,None,159.80735300015658,160.80736130010337,160.79069199995138,161.79070560005493,0,1,159.80735300015658,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,,None,None,0,161.80735560017638,None,161.80735560017638,162.80737369996496,162.79070720006712,163.79071520012803,0,1,161.80735560017638,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,11,11,11,,,,,,,,,None,None,0,163.80737580009736,None,163.80737580009736,164.80738910008222,164.79074490000494,165.79074880015105,0,1,163.80737580009736,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,12,12,12,,,,,,,,,None,None,0,165.807387100067,None,165.807387100067,166.8073967001401,166.79075259994715,167.79077180009335,0,1,165.807387100067,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,13,13,13,,,,,,,,,None,None,0,167.80740809999406,None,167.80740809999406,168.80741879995912,168.79075559997,169.79076500004157,0,1,167.80740809999406,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,14,14,14,,,,,,,,,None,None,0,169.807465699967,None,169.807465699967,170.8074378001038,170.79078310006298,171.7907800001558,0,1,169.807465699967,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,15,15,15,,,,,,,,,None,None,0,171.8074356999714,None,171.8074356999714,172.80738950008526,172.7907908000052,173.7908048001118,0,1,171.8074356999714,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,16,16,16,,,,,,,,,None,None,0,173.80745990015566,None,173.80745990015566,174.80745990015566,174.79081010003574,175.79081839998253,0,0,173.80745990015566,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,17,17,17,,,,,,,,,None,None,0,175.80747140012681,None,175.80747140012681,176.80748800002038,176.79083460010588,177.79082500003278,0,1,175.80747140012681,None,,,01002,m,3,r,CIB,2021_Nov_03_2108,WASABI Nback,2020.2.10,59.980302514181155,
