	onset	duration	rt	response	correct	attempt	condition
0	1332.6468048000243	1.9860581997781992			1.0	0.0	2back
1	1334.6469326999504	2.0060256503056735			1.0	0.0	2back
2	1336.663618999999	2.0075129501055926	0.6337007998954505	0.0	1.0	0.0	2back
3	1338.680277099833	2.007559050107375	1.2336613000370562	2.0	1.0	0.0	2back
4	1340.6969737999607	2.008018049877137	1.5170348999090493	2.0	1.0	0.0	2back
5	1342.7136516999453	2.0074267499148846	1.1742036999203265	2.0	1.0	0.0	2back
6	1344.7303206999786	2.0078867501579225	1.283702300162986	2.0	1.0	0.0	2back
7	1346.7470257999375	2.0077338500414044	1.1237694998271763	2.0	1.0	0.0	2back
8	1348.7637024000287	2.007801849860698	0.9170450998935848	0.0	1.0	0.0	2back
9	1350.7804080999922	2.0079374499619007	0.8669927001465112	2.0	1.0	0.0	2back
10	1352.797071899986	2.007903850171715	1.3836759000550956	2.0	1.0	0.0	2back
11	1354.8137535999995	2.0078603499569	0.7503607999533415	0.0	1.0	0.0	2back
12	1356.830457399832	2.0077194499317557	0.8051412999629974	2.0	1.0	0.0	2back
13	1358.847040799912	2.0076838498935103	0.867076100083068	2.0	1.0	0.0	2back
14	1360.8637930999976	2.0076969501096755	0.9670454999431968	2.0	1.0	0.0	2back
15	1362.8804976998363	2.0078630498610437	0.7836647999938577	2.0	1.0	0.0	2back
16	1364.8971518999897	2.008048449875787	0.7670002998784184	2.0	1.0	0.0	2back
17	1366.913830399979	2.0072975498624146	0.8003251999616623	2.0	1.0	0.0	2back
18	1368.9305159999058	2.0079341498203576	0.5336813000030816	0.0	1.0	0.0	2back
19	1370.9471861999482	2.007823550142348	0.6214487999677658	2.0	1.0	0.0	2back
20	1372.9638888000045	2.007518549915403	0.7670112999621779	2.0	1.0	0.0	2back
21	1374.9805872999132	2.007961449911818	0.5336822001263499	0.0	1.0	0.0	2back
22	1376.9972228000406	2.007463350193575	0.7170613999478519	2.0	1.0	0.0	2back
23	1379.0139162999112	2.0078791501000524	0.7170363001059741	2.0	1.0	0.0	2back
24	1381.0306156999432	2.007353849709034	0.7170251999050379	2.0	1.0	0.0	2back
25	1383.047289500013	2.0078651499934494	0.6836729000788182	2.0	1.0	0.0	2back
26	1385.0639215998817	2.0077871498651803	0.7337553999386728	0.0	1.0	0.0	2back
27	1387.080647799885	2.0077102498617023	0.6170089999213815	2.0	1.0	0.0	2back
28	1389.0973157000262	2.0077339499257505	0.7170283999294043	2.0	1.0	0.0	2back
29	1391.1140222998802	2.008027750067413	0.7545969001948833	2.0	1.0	0.0	2back
30	score: 	100.0					
