RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,10.266433699987829,None,,,,,,,,,,,,,,,,,,,,,,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,390.0864494999405,None,space,0.7616421999409795,390.0864494999405,None,,,,,,,,,,,,,,,,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,0,392.01998879993334,None,392.01998879993334,393.021014199825,393.0043821998406,None,0,1,392.01998879993334,None,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,0,393.88764719991013,None,393.88764719991013,394.8876557999756,394.87092979997396,395.8709562998265,0,1,393.88764719991013,None,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,0,395.8876449998934,None,395.8876449998934,396.8876628000289,396.87098339991644,397.8710160998162,0,0,395.8876449998934,None,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,0,397.88774859998375,None,397.88774859998375,398.88774409983307,398.8710168998223,399.87107989983633,0,0,397.88774859998375,None,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,399.88780549983494,None,399.88780549983494,400.88769709994085,400.871017199941,401.87121729995124,0,1,399.88780549983494,None,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,401.8879312998615,None,401.8879312998615,402.8876994999591,402.87103659985587,403.87099039996974,0,0,401.8879312998615,None,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,403.8877560000401,None,403.8877560000401,404.88777369982563,404.87108720000833,405.8710515999701,0,1,403.8877560000401,None,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,405.88779409998097,None,405.88779409998097,406.88779730000533,406.87115489994176,407.8710719998926,0,1,405.88779409998097,None,99,m,99,r,MS,2021_Jun_04_1024,WASABI Nback,2020.2.10,59.90746687763815,
