	onset	duration	condition
0	87.10346030001529	1862.333189947065	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\WASABI hyperalignment\stimuli\videos\kungfury.mp4
1	2013.1863677999936	420.08679718425265	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\WASABI hyperalignment\stimuli\videos\01_Inscapes_NoScannerSound_h264.wmv
2	2487.3404313999927	419.9977270432282	RestingState
