	repetition	confirm_time	body_site	stim_temp	calibration_onset	calibration_jitter	calibration_duration	heat_onset	heat_jitter	heat_duration	hot_temp	valence_rating	intensity_rating
0	1	49.11244430002989	Left Leg	42.0	50.35123249999015	0	27	84.20714710000902	2	10	45.5	-28	36
1	1	127.87829910003347	Left Face	39.0	132.1799076999887	3	29	168.98583479999797	3	10	46.5	-20	32
2	1	218.19629470002837	Left Arm	37.5	220.2605396999861	1	26	251.36625620000996	0	10	45.0	-34	20
3	1	296.92760180000914	Chest	39.0	302.69417630002135	3	25	333.63631810003426	1	10	44.5	-30	18
4	1	380.72941480000736	Right Leg	37.5	383.22890950000146	1	25	412.9569275000249	0	10	44.5	-39	25
5	1	463.27907320001395	Right Arm	39.5	468.84574700001394	3	24	501.56881179998163	3	10	44.0	-33	21
6	1	542.4286703999969	Abdomen	41.5	547.0425836999784	3	27	579.5582220000215	1	10	45.5	-16	10
7	1	619.2948237999808	Right Face	39.0	623.6619229000062	2	27	669.4397744000307	3	10	49.0	-48	37
