RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,,,,0,0,0,0,,,,,0,0,0,0,,,,,19.55560899991542,None,space,78.48751369980164,19.55560899991542,None,,,,,,,,,,,,,,,,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,None,None,None,None,0,99.47728789993562,None,99.47728789993562,100.47727690008469,100.44394779996946,None,0,1,99.47728789993562,None,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,None,None,0,101.09396310010925,None,101.09396310010925,102.0939694000408,102.07729639997706,103.07729639997706,0,1,101.09396310010925,None,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,None,None,0,103.09397520008497,None,103.09397520008497,104.0940217000898,104.07731480011716,105.07731009996496,0,1,103.09397520008497,None,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,None,None,0,105.09399649989791,None,105.09399649989791,106.09399359999225,106.07723830011673,107.07733849994838,0,1,105.09399649989791,None,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,,None,None,0,107.09400969999842,None,107.09400969999842,108.09399560000747,108.07733740005642,109.07736520003527,0,1,107.09400969999842,None,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,5,5,5,,,,,,,,,None,None,0,109.09402929991484,None,109.09402929991484,110.09401810006239,110.07735979999416,111.07737060007639,0,1,109.09402929991484,None,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,6,6,6,,,,,,,,,None,None,0,111.09402450011112,None,111.09402450011112,112.09404759993777,112.0773928000126,113.07738099992275,0,1,111.09402450011112,None,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,7,7,7,,,,,,,,,None,None,0,113.09404710005037,None,113.09404710005037,114.09405019995756,114.07739460002631,115.07741070003249,0,1,113.09404710005037,None,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,8,8,8,,,,,,,,,None,None,0,115.09407260012813,None,115.09407260012813,116.09407280012965,116.07739449990913,117.07740529999137,0,1,115.09407260012813,None,,,8,f,11,r,AB,2022_Jan_05_1923,WASABI Nback,2020.2.10,59.996532160066586,
