audio1	0.027388499933294952	1.915419501133787	SOA1	2.4
audio2	2.499194100033492	1.516235827664399	SOA2	3.3
visual3	5.847554499981925	1.2796339000342414	SOA3	3.0
checker4	8.850879899924621	1.3091883000452071	SOA4	2.7
visual5	11.541560499928892	1.2968011000193655	SOA5	3.6
audio6	15.147860300028697	1.2693877551020407	SOA6	3.0
audio7	18.179071599966846	1.5346485260770975	SOA7	2.7
audio8	20.91438269999344	1.4761451247165533	SOA8	3.0
visual9	23.95420679997187	1.2965016999514773	SOA9	3.0
audio10	26.960230499971658	1.739501133786848	SOA10	3.0
audio11	30.00955850002356	1.1847619047619047	SOA11	3.3
checker12	33.34598759992514	1.2976073999889195	SOA12	2.4
visual13	35.747613799991086	1.2969685998978093	SOA13	3.6
visual14	39.3513382000383	1.2962758999783546	SOA14	2.7
visual15	42.054574799956754	1.2967646999750286	SOA15	3.0
visual16	45.05786159995478	1.296713100047782	SOA16	3.3
visual17	48.361465299967676	1.2963936999440193	SOA17	2.7
visual18	51.08133670000825	1.2801329999929294	SOA18	3.0
visual19	54.09785759996157	1.2834796999813989	SOA19	2.7
visual20	56.801056399941444	1.2967995000071824	SOA20	3.3
checker21	60.104502200032584	1.3059910000301898	SOA21	2.7
visual22	62.798284200020134	1.2967793000862002	SOA22	3.6
visual23	66.41477859998122	1.2835069000720978	SOA23	3.0
audio24	69.41908259992488	1.5346485260770975	SOA24	2.4
audio25	71.84720720001496	1.739501133786848	SOA25	3.6
visual26	75.4918835000135	1.2958939000964165	SOA26	3.0
visual27	78.51478989992756	1.2770967000396922	SOA27	2.4
visual28	80.93139189993963	1.2833972999360412	SOA28	3.0
visual29	83.93488359998446	1.296509400010109	SOA29	3.6
visual30	87.53865959995892	1.2962207000236958	SOA30	2.7
audio31	90.24352399993222	1.2524263038548753	SOA31	3.3
visual32	93.59823869995307	1.2767956999596208	SOA32	3.0
checker33	96.60179899993818	1.3090122999856248	SOA33	3.0
visual34	99.61496959999204	1.2742551000555977	SOA34	3.0
visual35	102.63166239997372	1.2833071000641212	SOA35	3.0
visual36	105.64844639995135	1.2832166999578476	SOA36	3.0
visual37	108.65191459993366	1.2965300000505522	SOA37	2.4
visual38	111.06497690000106	1.2869394000153989	SOA38	3.3
visual39	114.38168190000579	1.283295499975793	SOA39	3.0
audio40	117.38630230003037	1.739501133786848	SOA40	2.7
audio41	120.12675009993836	1.1723356009070294	SOA41	3.3
checker42	123.47585919999983	1.301844000001438	SOA42	2.7
audio43	126.17516620003153	1.6239455782312926	SOA43	3.6
visual44	129.84848199994303	1.271963999955915	SOA44	2.4
visual45	132.25150899996515	1.2969677000073716	SOA45	3.6
visual46	135.85526650003158	1.2962425000732765	SOA46	2.7
visual47	138.5585473999381	1.2967217999976128	SOA47	2.7
checker48	141.2618462999817	1.299301299965009	SOA48	3.0
visual49	144.26272400002927	1.2965217999881133	SOA49	3.3
audio50	147.5686268999707	1.2817233560090704	SOA50	2.7
