33.9880 	EXP 	Created Begin = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Begin', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
34.2107 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1.0, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
44.5361 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1.0, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
47.0571 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='height', win=Window(...), wrapWidth=1)
47.0574 	EXP 	window1: mouseVisible = False
47.1542 	EXP 	movie: autoLog = True
47.1542 	EXP 	movie: movie = 'C:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\N-Of-Few\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4'
47.1542 	EXP 	movie: size = array([1920., 1080.])
47.1542 	EXP 	movie: ori = 0
47.1542 	EXP 	movie: autoLog = True
47.1542 	EXP 	movie: movie = 'C:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\N-Of-Few\\WASABI hyperalignment\\stimuli\\videos\\01_Inscapes_NoScannerSound_h264.wmv'
47.1542 	EXP 	movie: size = array([1024.,  800.])
47.1542 	EXP 	movie: ori = 0
47.1542 	EXP 	Begin: autoDraw = True
160.3551 	DATA 	Keypress: 5
167.5722 	DATA 	Keypress: 5
184.4380 	DATA 	Keypress: 5
191.6550 	DATA 	Keypress: 5
226.8551 	DATA 	Keypress: space
226.8727 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
227.5762 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-0.5, -0.5, -0.5]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([-0.5, -0.5, -0.5]), text=str(...), units='height', win=Window(...), wrapWidth=1)
227.5843 	EXP 	Begin: autoDraw = False
230.5906 	DATA 	Keypress: s
243.2537 	DATA 	Keypress: 5
245.8142 	DATA 	Keypress: 5
245.8146 	DATA 	Keypress: 5
245.8150 	DATA 	Keypress: 5
245.8153 	DATA 	Keypress: 5
245.8156 	DATA 	Keypress: 5
246.0136 	DATA 	Keypress: 5
246.0344 	EXP 	unnamed TextStim: autoDraw = True
246.4873 	DATA 	Keypress: 5
246.9375 	DATA 	Keypress: 5
247.4032 	DATA 	Keypress: 5
247.8704 	DATA 	Keypress: 5
248.3205 	DATA 	Keypress: 5
248.7872 	DATA 	Keypress: 5
249.2372 	DATA 	Keypress: 5
249.7032 	DATA 	Keypress: 5
250.1703 	DATA 	Keypress: 5
250.6203 	DATA 	Keypress: 5
251.0872 	DATA 	Keypress: 5
251.5375 	DATA 	Keypress: 5
252.0032 	DATA 	Keypress: 5
252.4703 	DATA 	Keypress: 5
252.9203 	DATA 	Keypress: 5
253.3872 	DATA 	Keypress: 5
253.8372 	DATA 	Keypress: 5
254.3032 	DATA 	Keypress: 5
254.7704 	DATA 	Keypress: 5
255.2202 	DATA 	Keypress: 5
255.6873 	DATA 	Keypress: 5
256.1373 	DATA 	Keypress: 5
256.6034 	DATA 	Keypress: 5
257.0704 	DATA 	Keypress: 5
257.5202 	DATA 	Keypress: 5
257.9872 	DATA 	Keypress: 5
258.4372 	DATA 	Keypress: 5
258.9034 	DATA 	Keypress: 5
259.3706 	DATA 	Keypress: 5
259.8203 	DATA 	Keypress: 5
260.2872 	DATA 	Keypress: 5
260.7375 	DATA 	Keypress: 5
261.2034 	DATA 	Keypress: 5
261.6702 	DATA 	Keypress: 5
