square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1077.3766883998178,1079.3767037997022,1077.3766883998178,1078.3767080996186,1078.3600128996186,1079.3600188996643,"[0, 0, 0]",1,1077.3766883998178,1079.3767037997022,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1079.3933673999272,1081.3933833995834,1079.3933673999272,1080.3933709999546,1080.3767039999366,1081.3767011999153,"[0, 0, 0]",1,1079.3933673999272,1081.3933833995834,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1081.410036899615,1083.4100472996943,1081.410036899615,1082.410051799845,1082.3933731997386,1083.3933919998817,"[0, 0, 0]",0,1081.410036899615,1083.4100472996943,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
,,,,,,,,,,,1083.4267010996118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.506172839506174,1068.3935251301154,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",None,0,0,0,0,,,,,1098.760517699644,None,1103.4935152996331,None,1103.4935152996331,1104.493519899901,1104.476858599577,1105.4768954999745,1,None,None,"[0, 0, 0]",,,1103.4935152996331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01493996987119317,5.012278669513762,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
8,"[0, -0.2]",0,0,1,1,1,,,,,,,1105.4935280997306,None,1105.4935280997306,1106.4935343000107,1106.4768976997584,1107.4768958999775,0,None,None,"[0, 0, 0]",,,1105.4935280997306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1107.4935684995726,1107.4935684995726,1107.4935684995726,1108.493550799787,1108.4769233996049,1109.4769246997312,1,None,None,"[0, 0, 0]",,,1107.4935684995726,1107.4935684995726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1109.4935645996593,1109.4935645996593,1109.4935645996593,1110.4935633996502,1110.476906299591,1111.4769456996582,1,None,None,"[0, 0, 0]",,,1109.4935645996593,1109.4935645996593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1111.510556599591,1111.510556599591,1111.510556599591,1112.5102773997933,1112.493586699944,1113.4936004998162,0,None,None,"[0, 0, 0]",,,1111.510556599591,1111.510556599591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
7,"[-0.2, -0.2]",0,0,5,5,5,,,,,,,1113.5102637996897,None,1113.5102637996897,1114.510294099804,1114.4936020998284,1115.493618299719,1,None,None,"[0, 0, 0]",,,1113.5102637996897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,1115.5102992998436,1115.5102992998436,1115.5102992998436,1116.5103214997798,1116.493646999821,1117.493624499999,1,None,None,"[0, 0, 0]",,,1115.5102992998436,1115.5102992998436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
9,"[0.2, -0.2]",1,0,7,7,7,,,,,,,1117.5103125995956,1117.5103125995956,1117.5103125995956,1118.5103233000264,1118.4936669999734,1119.493667199742,0,None,None,"[0, 0, 0]",,,1117.5103125995956,1117.5103125995956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
4,"[-0.2, 0]",0,0,8,8,8,,,,,,,1119.510313499719,1119.510313499719,1119.510313499719,1120.5103394999169,1120.4936792999506,1121.4936893000267,1,None,None,"[0, 0, 0]",,,1119.510313499719,1119.510313499719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
5,"[0, 0]",0,0,9,9,9,,,,,,,1121.510343299713,1121.510343299713,1121.510343299713,1122.5098502999172,1122.4936142996885,1123.493695099838,1,None,None,"[0, 0, 0]",,,1121.510343299713,1121.510343299713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
,,,,,,,,,,,1123.5103732999414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71604938271605,1111.29431542987,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1140.8438354996033,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1143.5771874999627,None,1143.5771874999627,1144.5771911996417,1144.5604872996919,1145.560499199666,"[0, 0, 0]",1,1143.5771874999627,None,,,,,,,,,,0.014490770176053047,5.011410670354962,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1145.5771919996478,1147.5772429998033,1145.5771919996478,1146.5772090996616,1146.5605077999644,1147.5605672998354,"[0, 0, 0]",1,1145.5771919996478,1147.5772429998033,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1147.593869399745,1149.5938939996995,1147.593869399745,1148.5939771998674,1148.5771937998943,1149.577243599575,"[0, 0, 0]",1,1147.593869399745,1149.5938939996995,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1149.6105422996916,1151.6105566998012,1149.6105422996916,1150.6105533996597,1150.5938915996812,1151.5939110997133,"[0, 0, 0]",1,1149.6105422996916,1151.6105566998012,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1151.6772540998645,None,1151.6772540998645,1152.6772353998385,1152.6605692999437,None,"[0, 0, 0]",1,1151.6772540998645,None,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1153.643928699661,1155.6439425996505,1153.643928699661,1154.6439201999456,1154.6272614998743,1155.6272603999823,"[0, 0, 0]",1,1153.643928699661,1155.6439425996505,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1155.6604867000133,1157.6604822999798,1155.6604867000133,1156.6605504998006,1156.6439505997114,1157.6439495999366,"[0, 0, 0]",1,1155.6604867000133,1157.6604822999798,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1157.67727179965,1159.6773092998192,1157.67727179965,1158.6773031000048,1158.660600299947,1159.6606114995666,"[0, 0, 0]",1,1157.67727179965,1159.6773092998192,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1159.6939606997184,1161.693984999787,1159.6939606997184,1160.6939804996364,1160.6773109999485,1161.6773092998192,"[0, 0, 0]",1,1159.6939606997184,1161.693984999787,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1161.7106676995754,1163.710678299889,1161.7106676995754,1162.7106532999314,1162.694002899807,1163.693983799778,"[0, 0, 0]",0,1161.7106676995754,1163.710678299889,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
,,,,,,,,,,,1163.7273112996481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.35802469135803,1150.744732329622,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",None,0,0,0,0,,,,,1181.0441341996193,None,1183.7941604997031,None,1183.7941604997031,1184.79415089963,1184.7608427996747,1185.760842199903,1,None,None,"[0, 0, 0]",,,1183.7941604997031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014387470204383135,5.011163670103997,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",1,0,1,1,1,,,,,,,1185.794168099761,None,1185.794168099761,1186.7941913995892,1186.777493499685,1187.777500399854,1,None,None,"[0, 0, 0]",,,1185.794168099761,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1187.794113099575,1187.794113099575,1187.794113099575,1188.7941980999894,1188.7775035998784,1189.7774100997485,1,None,None,"[0, 0, 0]",,,1187.794113099575,1187.794113099575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1189.7942072995938,1189.7942072995938,1189.7942072995938,1190.7942152996548,1190.7775224000216,1191.7775291996077,1,None,None,"[0, 0, 0]",,,1189.7942072995938,1189.7942072995938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1191.8612055997364,1191.8612055997364,1191.8612055997364,1192.860907400027,1192.8442351999693,None,1,None,None,"[0, 0, 0]",,,1191.8612055997364,1191.8612055997364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1193.8109064996243,None,1193.8109064996243,1194.81091869995,1194.794223799836,1195.7941284999251,1,None,None,"[0, 0, 0]",,,1193.8109064996243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,1195.8109073997475,1195.8109073997475,1195.8109073997475,1196.8109283996746,1196.7942492999136,1197.7942647999153,1,None,None,"[0, 0, 0]",,,1195.8109073997475,1195.8109073997475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,1197.8109351997264,1197.8109351997264,1197.8109351997264,1198.8109372998588,1198.794274199754,1199.794263499789,1,None,None,"[0, 0, 0]",,,1197.8109351997264,1197.8109351997264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,1199.8110034996644,1199.8110034996644,1199.8110034996644,1200.8109354996122,1200.7942880997434,1201.7942955996841,1,None,None,"[0, 0, 0]",,,1199.8110034996644,1199.8110034996644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,1201.8109509996139,1201.8109509996139,1201.8109509996139,1202.8109672996216,1202.794304299634,1203.794312799815,1,None,None,"[0, 0, 0]",,,1201.8109509996139,1201.8109509996139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
,,,,,,,,,,,1203.8108584997244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48148148148148,1191.1620000293478,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,1221.6944255996495,None,1223.8611395996995,None,1223.8611395996995,1224.8611465999857,1224.8444415000267,1225.8444611998275,1,None,None,"[0, 0, 0]",,,1223.8611395996995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014088570605963469,5.010572970379144,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,1225.861134799663,None,1225.861134799663,1226.8611473999918,1226.8444327996112,1227.8444821997546,1,None,None,"[0, 0, 0]",,,1225.861134799663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,1227.8611659999005,1227.8611659999005,1227.8611659999005,1228.8611651998945,1228.8444961998612,1229.8444800996222,1,None,None,"[0, 0, 0]",,,1227.8611659999005,1227.8611659999005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,1229.8611801997758,1229.8611801997758,1229.8611801997758,1230.861192499753,1230.844512999989,1231.8444948997349,1,None,None,"[0, 0, 0]",,,1229.8611801997758,1229.8611801997758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,1231.877686499618,1231.877686499618,1231.877686499618,1232.8778706998564,1232.8612059997395,1233.8612331999466,1,None,None,"[0, 0, 0]",,,1231.877686499618,1231.877686499618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1233.8779060998932,None,1233.8779060998932,1234.8778915996663,1234.8612175998278,1235.8612533998676,1,None,None,"[0, 0, 0]",,,1233.8779060998932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,1235.8778789998032,1235.8778789998032,1235.8778789998032,1236.8778940998018,1236.8612350998446,1237.8612361997366,1,None,None,"[0, 0, 0]",,,1235.8778789998032,1235.8778789998032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,1237.8779141996056,1237.8779141996056,1237.8779141996056,1238.8779141996056,1238.861230299808,1239.8611282999627,1,None,None,"[0, 0, 0]",,,1237.8779141996056,1237.8779141996056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,1239.8779301997274,1239.8779301997274,1239.8779301997274,1240.8779403995723,1240.8612635997124,1241.8612816999666,1,None,None,"[0, 0, 0]",,,1239.8779301997274,1239.8779301997274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,1241.8779365997761,1241.8779365997761,1241.8779365997761,1242.8779409998097,1242.8612836999819,1243.861277599819,1,None,None,"[0, 0, 0]",,,1241.8779365997761,1241.8779365997761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
,,,,,,,,,,,1243.8779325997457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.37037037037037,1226.4623652300797,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1522.963796899654,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1527.6801597997546,None,1527.6801597997546,1528.6801587999798,1528.6634731995873,1529.6634855000302,"[0, 0, 0]",1,1527.6801597997546,None,1266.6448202999309,1266.6448202999309,None,space,224.63732850039378,1266.6448202999309,None,,,0.014014869928359985,5.0104860700666904,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1529.68015309982,1531.6801661998034,1529.68015309982,1530.680190199986,1530.6634782999754,1531.663494599983,"[0, 0, 0]",1,1529.68015309982,1531.6801661998034,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1531.696847599931,1533.696870399639,1531.696847599931,1532.6968586998992,1532.6801967998035,1533.6802124995738,"[0, 0, 0]",0,1531.696847599931,1533.696870399639,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1533.7135196998715,1535.7135209999979,1533.7135196998715,1534.7135286997072,1534.6968844998628,1535.6969067999162,"[0, 0, 0]",1,1533.7135196998715,1535.7135209999979,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1535.7638459997252,None,1535.7638459997252,1536.7635369999334,1536.7468859995715,None,"[0, 0, 0]",1,1535.7638459997252,None,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1537.7468981998973,1539.7469012998044,1537.7468981998973,1538.7469168999232,1538.7302469997667,1539.7302488000132,"[0, 0, 0]",1,1537.7468981998973,1539.7469012998044,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1539.7635529995896,1541.7635659999214,1539.7635529995896,1540.7635696996003,1540.746918299701,1541.7469401997514,"[0, 0, 0]",1,1539.7635529995896,1541.7635659999214,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1541.7802661997266,1543.780266799964,1541.7802661997266,1542.7802581996657,1542.7635972998105,1543.7635837998241,"[0, 0, 0]",1,1541.7802661997266,1543.780266799964,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1543.7969464999624,1545.796954699792,1543.7969464999624,1544.7969407998025,1544.7802741997875,1545.7802896997891,"[0, 0, 0]",1,1543.7969464999624,1545.796954699792,,,,,,,,,,,,,,,,,4,M,1,12,l,CIB,2021_Sep_07_1221,2020.2.10,distractmap1,60.005100374571875,"['Abdomen', 'Right Arm', 'Left Face', 'Left Leg']",
