	order	onset	duration	rt	correct
0	1		2	[]	[]
1	1	343.27804140001535	2		1
2	1	344.47846770007163	2		1
3	1	346.4784736998845	2		1
4	1	348.47849450004287	2		1
5	1	350.4785160999745	2		0
6	1	352.4785271999426	2		1
7	1	354.47854109993204	2		1
8	1	356.4785629999824	2		1
9	1	358.4785732999444	2		1
10	1	360.4785903999582	2		0
11	1	362.4786091998685	2		1
12	1	364.47863560006954	2		1
13	1	366.47864539991133	2	1.8465368000324816	1
14	1	368.4786598999053	2		1
15	1	370.47867459990084	2		1
16	1	372.4786940999329	2		1
17	1	374.47871319996193	2		1
18	1	376.47872449993156	2		1
19	1	378.4787401999347	2		1
20	1	380.4787747999653	2		0
21	1	382.4787868000567	2		1
22	1	384.4787957998924	2		1
23	1	386.4788192999549	2		0
24	1	388.47884360002354	2		1
25	1	390.47886630007997	2		1
26	1	392.47886530007236	2		1
27	1	394.478888399899	2		1
28	1	396.4788919999264	2		1
29	1	398.4789265000727	2		0
30	1	400.47894129995257	2		1
31	1	402.478953700047	2	1.9130975999869406	0
32	1	404.4789702000562	2		0
33	1	406.47900140006095	2		1
34	1	408.4789942000061	2		1
35	1	410.4790270999074	2		1
36	1	412.4790461000521	2		1
37	1	414.47904479992576	2		1
38	1	416.47907510004006	2		0
39	1	418.4790874000173	2		1
40	1	420.47909560007975	2		1
41	1	422.47917519998737	2		0
42	1	424.4791405000724	2		1
43	1	426.4791538999416	2		1
44	1	428.4791727999691	2		1
45	1	430.4791790000163	2		1
46	1	432.47919199988246	2		1
47	1	434.4792188999709	2		1
48	1	436.47924180002883	2		0
49	1	438.4792482999619	2		1
50	1	440.47927200002596	2		1
51	1	442.4793227999471	2		0
52	1	444.4793193999212	2		1
53	1	446.47931519988924	2		1
54	1	448.4793354999274	2		1
55	1	450.4793527999427	2		1
56	1	452.4793064999394	2		0
57	1	454.4793795000296	2		1
58	1	456.4794141999446	2		1
59	1	458.47942069987766	2		1
60	1	460.4794338999782	2		1
61	1	462.4794624999631	2		1
62	1	464.47946529998444	2		1
63	1	466.4794868999161	2		1
64	1	468.4795146000106	2		1
65	1	470.4795331999194	2		0
66	1	472.4795333999209	2		1
67	1	474.47956310003065	2		1
68	1	476.4795770000201	2		1
69	1	478.4796001999639	2		1
70	1	480.4795983999502	2		0
71	1	482.47962119989097	2		1
72	1	484.479662100086	2		1
73	1	486.4796450000722	2		0
74	1	488.47966989991255	2		1
75	1	490.4796195998788	2		1
76	1	492.47970509994775	2		1
77	1	494.4797223000787	2		1
78	1	496.4797312999144	2		1
79	1	498.4797461000271	2		1
80	1	500.47976800007746	2		0
81	1	502.47979080001824	2		1
82	1	504.47979700006545	2		1
83	1	506.47982160001993	2		0
84	1	508.47984410007484	2		1
85	1	510.47984919999726	2		1
86	1	512.4798592000734	2		1
87	1	514.479889200069	2		1
88	1	516.4799148000311	2		1
89	1	518.4799248999916	2		0
90	1	520.4799361999612	2		1
91	1	522.4799522999674	2		1
92	1	524.4799736000132	2		0
93	1	526.4799893000163	2		1
94	1	528.4799987000879	2		1
95	1	530.4800203999039	2		1
96	1	532.4800533999223	2		1
97	1	534.4800623999909	2		1
98	1	536.480068200035	2		0
99	1	538.4801092999987	2		1
100	1	540.480101800058	2		1
101	1	542.4801252998877	2		0
102	1	544.4801545999944	2		1
103	1	546.4801797999535	2		1
104	1	548.4801813999657	2		1
105	1	550.4802033999003	2		1
106	1	552.4802260999568	2		1
107	1	554.4802341000177	2		1
108	1	556.480252499925	2		0
109	1	558.4802792998962	2		1
110	1	560.4802904000971	2		1
111	1	562.4803116999101	2		0
112	1	564.4803317000624	2		1
113	1	566.4803371999878	2		1
114	1	568.4803458999377	2		1
115	1	570.4803873000201	2		1
116	1	572.4803842999972	2		0
117	1	574.4804102999624	2		1
118	1	576.4804221999366	2		1
119	1	578.4804302998818	2		1
