RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,,,,0,0,0,0,,,,,0,0,0,0,,,,,45.32064300007187,None,space,61.323914600070566,45.32064300007187,None,,,,,,,,,,,,,,,,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,5,5,5,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,6,6,6,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,7,7,7,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,8,8,8,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,9,9,9,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,11,11,11,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,12,12,12,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,13,13,13,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,14,14,14,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,15,15,15,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,16,16,16,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,17,17,17,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,18,18,18,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,19,19,19,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,20,20,20,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,21,21,21,,,,,,,,,None,None,0,150.85800240002573,None,150.85800240002573,None,None,None,0,1,150.85800240002573,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,22,22,22,,,,,,,,,None,None,0,151.69140979996882,None,151.69140979996882,152.69143270002678,152.67475860007107,153.67477370006964,0,1,151.69140979996882,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,23,23,23,,,,,,,,,None,None,0,153.6914451001212,None,153.6914451001212,154.69143299991265,154.67478480003774,155.67478010011837,0,1,153.6914451001212,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,24,24,24,,,,,,,,,None,None,0,155.69145740009844,None,155.69145740009844,156.69145040004514,156.6747932001017,157.67479979991913,0,1,155.69145740009844,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,25,25,25,,,,,,,,,None,None,0,157.6914856999647,None,157.6914856999647,158.69139120006002,158.6748039999511,159.67481820005924,0,1,157.6914856999647,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,26,26,26,,,,,,,,,None,None,0,159.6914914001245,None,159.6914914001245,160.69150210008956,160.67482000007294,161.67482560011558,0,1,159.6914914001245,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,27,27,27,,,,,,,,,None,None,0,161.69149619992822,None,161.69149619992822,162.69150470010936,162.67484350013547,163.6748391999863,0,1,161.69149619992822,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,28,28,28,,,,,,,,,None,None,0,163.69150430010632,None,163.69150430010632,164.69150580000132,164.6748460000381,165.67486859997734,0,1,163.69150430010632,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,29,29,29,,,,,,,,,None,None,0,165.6915255000349,None,165.6915255000349,166.69155430002138,166.67485540010966,167.67487039999105,0,1,165.6915255000349,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,30,30,30,,,,,,,,,None,None,0,167.69152699992992,None,167.69152699992992,168.69155029999092,168.67490530014038,169.67489079991356,0,1,167.69152699992992,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,31,31,31,,,,,,,,,None,None,0,169.69157149991952,None,169.69157149991952,170.69157200003974,170.67489810008556,171.67490019998513,0,0,169.69157149991952,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,32,32,32,,,,,,,,,None,None,0,171.69158049998805,None,171.69158049998805,172.69159139995463,172.6749029001221,173.67491520009935,0,1,171.69158049998805,None,,,8,F,1,R,CJM,2021_Oct_02_1956,WASABI Nback,2020.2.10,59.985771378417475,
