RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,79.81514249998145,None,,,,,,,,,,,,,,,,,,,,,,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,378.10075179999694,None,space,55.69796540006064,378.10075179999694,None,,,,,,,,,,,,,,,,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,0,435.5511824002024,None,435.5511824002024,436.5511725000106,436.5178529000841,None,0,1,435.5511824002024,None,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,0,436.8511626999825,None,436.8511626999825,437.8511722001713,437.83450850006193,438.8345099000726,0,1,436.8511626999825,None,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,0,438.8511771000922,None,438.8511771000922,439.85119680012576,439.83451160020195,440.83451050007716,0,1,438.8511771000922,None,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,0,440.8512013000436,None,440.8512013000436,441.85122240008786,441.8345119000878,442.83452829997987,0,1,440.8512013000436,None,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,442.8512101001106,None,442.8512101001106,443.85124890017323,443.834541000193,444.8345246000681,0,1,442.8512101001106,None,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,444.8512401001062,None,444.8512401001062,445.8512386002112,445.83455060003325,446.83464590017684,0,1,444.8512401001062,None,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,446.8512560001109,None,446.8512560001109,447.8512750000227,447.83456930005923,448.8345823001582,0,1,446.8512560001109,None,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,448.8512665000744,None,448.8512665000744,449.8512634001672,449.8345910999924,450.8345855001826,0,1,448.8512665000744,None,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,None,None,0,450.8512935000472,None,450.8512935000472,451.851282000076,451.83459260012023,452.834615400061,0,0,450.8512935000472,None,7,f,3,r,CIB,2021_Oct_04_1514,WASABI Nback,2020.2.10,59.985627445956155,
