square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,,,,,,,,,,,,,1681.9301060000435,None,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",None,0,0,0,0,1689.9803069999907,None,None,None,"[0, 0, 0]",1696.9802500000224,None,1696.9802500000224,1697.9802494000178,1697.9635836000089,1698.9636045000516,"[0, 0, 0]",1,1696.9802500000224,None,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1698.9802656001411,1700.9802710001823,1698.9802656001411,1699.9802649000194,1699.9635899001732,1700.963582500117,"[0, 0, 0]",1,1698.9802656001411,1700.9802710001823,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1700.9969397999812,1702.9969612001441,1700.9969397999812,1701.996992800152,1701.9802950001322,1702.980294500012,"[0, 0, 0]",0,1700.9969397999812,1702.9969612001441,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1703.0136585000437,1705.0136592001654,1703.0136585000437,1704.0136260001455,1703.9969652001746,1704.9969759001397,"[0, 0, 0]",0,1703.0136585000437,1705.0136592001654,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1705.0969877999742,None,1705.0969877999742,1706.0970017001964,1706.0803340000566,None,"[0, 0, 0]",0,1705.0969877999742,None,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,0,5,5,5,,,None,None,"[0, 0, 0]",1707.0469029999804,1709.047019700054,1707.0469029999804,1708.0469997001346,1708.0303267000709,1709.0303493000101,"[0, 0, 0]",0,1707.0469029999804,1709.047019700054,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1709.063695800025,1711.0637085000053,1709.063695800025,1710.0637139000464,1710.047024300089,1711.0470540001988,"[0, 0, 0]",0,1709.063695800025,1711.0637085000053,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1711.0803621001542,1713.0803684000857,1711.0803621001542,1712.0803641001694,1712.0637319001835,1713.0637394001242,"[0, 0, 0]",0,1711.0803621001542,1713.0803684000857,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1713.0970662999898,1715.097105300054,1713.0970662999898,1714.0970705000218,1714.0803898000158,1715.0803981001955,"[0, 0, 0]",0,1713.0970662999898,1715.097105300054,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1715.1137590000872,1717.1136618000455,1715.1137590000872,1716.1137415000703,1716.0970872000325,1717.0970934000798,"[0, 0, 0]",0,1715.1137590000872,1717.1136618000455,,,,,,,,,,,,,,,,,,,1,M,1,40,r,MH,49,49,2022_Jul_01_1351,2020.2.10,distractmap1,59.99376062932182,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
