	order	onset	duration	rt	correct
0	2		2	[]	[]
1	2		2	[]	[]
2	2	91.62282219994813	2		1
3	2	92.74026270001195	2		1
4	2	94.74027800001204	2		1
5	2	96.74032430001535	2		0
6	2	98.74020370002836	2		1
7	2	100.74033470009454	2		1
8	2	102.74036860000342	2		1
9	2	104.74038490001112	2		1
10	2	106.74043929995969	2		0
11	2	108.74041630001739	2		1
12	2	110.74044229998253	2		1
13	2	112.74045959999785	2		0
14	2	114.74035290000029	2		1
15	2	116.74040010012686	2		1
16	2	118.74051259993576	2		1
17	2	120.74052250012755	2		1
18	2	122.74053529999219	2		1
19	2	124.74055849993601	2		1
20	2	126.74057870008983	2		0
21	2	128.74057679995894	2		1
22	2	130.74048750009388	2		1
23	2	132.74062240007333	2		0
24	2	134.7406274001114	2		1
25	2	136.74064720002934	2		1
26	2	138.74065409996547	2		1
27	2	140.74068260006607	2		1
28	2	142.74070920003578	2		1
29	2	144.74072919995524	2		0
30	2	146.7407273000572	2		1
31	2	148.7407671001274	2		1
32	2	150.74084300012328	2		0
33	2	152.74066919996403	2		1
34	2	154.74080900009722	2		1
35	2	156.74081739992835	2		1
36	2	158.74083609995432	2		1
37	2	160.74086649995297	2		1
38	2	162.7408921001479	2		0
39	2	164.74089010013267	2		1
40	2	166.74091390008107	2		1
41	2	168.74094319995493	2		0
42	2	170.740948199993	2		1
43	2	172.7409666001331	2		1
44	2	174.7410011999309	2		1
45	2	176.74099860014394	2		1
46	2	178.7410194000695	2		1
47	2	180.74105149996467	2		1
48	2	182.74104669992812	2		0
49	2	184.74107620003633	2		1
50	2	186.74109419994056	2		1
51	2	188.74111740011722	2		0
52	2	190.741131399991	2		1
53	2	192.74114660010673	2		1
54	2	194.7411776999943	2		1
55	2	196.7411746000871	2		1
56	2	198.741204299964	2		0
57	2	200.74122460000217	2		1
58	2	202.74123520008288	2		1
59	2	204.74124930007383	2		1
60	2	206.74126600008458	2		1
61	2	208.74129729997367	2		1
62	2	210.7412970000878	2		1
63	2	212.741332200123	2		1
64	2	214.74133360013366	2		1
65	2	216.7413474000059	2		0
66	2	218.74136390001513	2		1
67	2	220.7413892999757	2		1
68	2	222.74141769995913	2		1
69	2	224.7414235000033	2		1
70	2	226.74144130013883	2		0
71	2	228.74147700006142	2		1
72	2	230.74148180009797	2		1
73	2	232.74149350007065	2		0
74	2	234.74152579996735	2		1
75	2	236.74153709993698	2		1
76	2	238.7415591001045	2		1
77	2	240.74157930002548	2		1
78	2	242.74156310013495	2		1
79	2	244.74161739996634	2		1
80	2	246.74162800004706	2		0
81	2	248.74163750000298	2		1
82	2	250.74164410005324	2		1
83	2	252.74166289996356	2		0
84	2	254.74169729999267	2		1
85	2	256.7416983000003	2		1
86	2	258.7417242999654	2		1
87	2	260.7417514999397	2		1
88	2	262.74175480008125	2		1
89	2	264.7417645000387	2		0
90	2	266.74179510003887	2		1
91	2	268.74181070015766	2		1
92	2	270.741825300036	2		0
93	2	272.7418556001503	2		1
94	2	274.7418698000256	2		1
95	2	276.7418836001307	2		1
96	2	278.74189079995267	2		1
97	2	280.7419477000367	2		1
98	2	282.7419291001279	2		0
99	2	284.74194340012036	2		1
100	2	286.7419745000079	2		1
101	2	288.74200470000505	2		0
102	2	290.7419982999563	2		1
103	2	292.74200420011766	2		1
104	2	294.7420483001042	2		1
105	2	296.7420493999962	2		1
106	2	298.7420685000252	2		1
107	2	300.74210070003755	2		1
108	2	302.74209349998273	2		0
109	2	304.74212900013663	2		1
110	2	306.7421492000576	2		1
111	2	308.74217190011404	2		0
112	2	310.7421659999527	2		1
113	2	312.7422043001279	2		1
114	2	314.74223059997894	2		1
115	2	316.74222070001997	2		1
116	2	318.7422432999592	2		0
117	2	320.7422796001192	2		1
118	2	322.7422670000233	2		1
119	2	324.7422941001132	2		1
