	onset	duration	phase	condition
0	265.3373016999103	-247.35102046723478	cue	Left Leg
1	266.82064759987406	-248.83436636719853	movement	Left Leg
2	283.37077039992437	-265.3740620401222	cue	Chest
3	284.85414829989895	-266.8574399400968	movement	Chest
4	301.354631499853	-283.3424690598622	rest	Rest
5	319.4044051999226	-301.41958627989516	cue	Left Face
6	320.8877325998619	-302.90291367983446	movement	Left Face
7	337.4380959998816	-319.4510739396792	cue	Right Arm
8	338.9212144999765	-320.93419243977405	movement	Right Arm
9	355.48825960000977	-337.50079913972877	cue	Left Arm
10	356.97137489984743	-338.98391443956643	movement	Left Arm
11	373.47123619983904	-355.4601361597888	rest	Rest
12	391.52188629982993	-373.5307901799679	cue	Right Leg
13	393.0049770998303	-375.01388097996823	movement	Right Leg
14	409.5553590999916	-391.55751004000194	cue	Abdomen
15	411.038455999922	-393.04060693993233	movement	Abdomen
16	427.5389600000344	-409.5276867602952	rest	Rest
17	445.5887414999306	-427.5929427398369	cue	Right Face
18	447.0720867998898	-429.07628803979605	movement	Right Face
19	463.5728982000146	-445.56092736008577	rest	Rest
20	481.6392359000165	-463.65338674001396	cue	Right Arm
21	483.1057054998819	-465.11985633987933	movement	Right Arm
22	499.60617259982973	-481.5947558598127	rest	Rest
23	517.6728739999235	-499.68381034000777	cue	Left Arm
24	519.1559951999225	-501.1669315400068	movement	Left Arm
25	535.7063456999604	-517.7120789401233	cue	Right Face
26	537.1894780998118	-519.1952113399748	movement	Right Face
27	553.739839799935	-535.7511233801488	cue	Chest
28	555.2229685999919	-537.2342521802057	movement	Chest
29	571.7234453000128	-553.7118047601543	rest	Rest
30	589.7732241000049	-571.7871938801836	cue	Left Leg
31	591.256570099853	-573.2705398800317	movement	Left Leg
32	607.8067097000312	-589.8191760799382	cue	Abdomen
33	609.2900699998718	-591.3025363797788	movement	Abdomen
34	625.7905386998318	-607.7784962598234	rest	Rest
35	643.8403199999593	-625.8495861799456	cue	Right Leg
36	645.3236924000084	-627.3329585799947	movement	Right Leg
37	661.8738195998594	-643.8867847798392	cue	Left Face
38	663.3571766999085	-645.3701418798883	movement	Left Face
39	679.8574625998735	-661.8450442601461	rest	Rest
40	Condition Order: 	['Left Leg', 'Chest', 'Rest', 'Left Face', 'Right Arm', 'Left Arm', 'Rest', 'Right Leg', 'Abdomen', 'Rest', 'Right Face', 'Rest', 'Right Arm', 'Rest', 'Left Arm', 'Right Face', 'Chest', 'Rest', 'Left Leg', 'Abdomen', 'Rest', 'Right Leg', 'Left Face', 'Rest']		
