RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,,,,0,0,0,0,,,,,0,0,0,0,,,,,27.457067199982703,None,space,87.56548500002827,27.457067199982703,None,,,,,,,,,,,,,,,,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,5,5,5,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,6,6,6,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,7,7,7,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,8,8,8,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,9,9,9,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,11,11,11,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,12,12,12,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,13,13,13,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,14,14,14,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,15,15,15,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,16,16,16,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,17,17,17,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,18,18,18,,,,,,,,,None,None,[],None,None,None,None,None,None,[],[],None,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,19,19,19,,,,,,,,,None,None,0,154.92109530000016,None,154.92109530000016,155.9210960000055,155.90443390002474,None,0,1,154.92109530000016,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,20,20,20,,,,,,,,,None,None,0,156.0711381000001,None,156.0711381000001,157.07112690003123,157.05445709999185,158.05445809999947,0,0,156.0711381000001,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,21,21,21,,,,,,,,,None,None,0,158.0711252000183,None,158.0711252000183,159.07115420000628,159.054467100068,160.05446900008246,0,1,158.0711252000183,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,22,22,22,,,,,,,,,None,None,0,160.0711512999842,None,160.0711512999842,161.07115480001085,161.05450129997917,162.054489800008,0,1,160.0711512999842,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,23,23,23,,,,,,,,,None,None,0,162.07117230002768,None,162.07117230002768,163.0711844000034,163.05450480000582,164.0545147000812,0,1,162.07117230002768,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,24,24,24,,,,,,,,,None,None,0,164.07118410000112,None,164.07118410000112,165.07120060001034,165.0545314999763,166.05452370003331,0,1,164.07118410000112,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,25,25,25,,,,,,,,,None,None,0,166.07121299998835,None,166.07121299998835,167.0711985999951,167.0545490999939,168.05453449999914,0,1,166.07121299998835,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,26,26,26,,,,,,,,,None,None,0,168.07123770006,None,168.07123770006,169.07121680001728,169.0545553000411,170.05455260002054,0,1,168.07123770006,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,27,27,27,,,,,,,,,None,None,0,170.0712372000562,None,170.0712372000562,171.07125580008142,171.0545574000571,172.05457200005185,0,1,170.0712372000562,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,28,28,28,,,,,,,,,None,None,0,172.07125729997642,None,172.07125729997642,173.0712525000563,173.05452750006225,174.05458060000092,0,1,172.07125729997642,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,29,29,29,,,,,,,,,None,None,0,174.07127399998717,None,174.07127399998717,175.07126810005866,175.05461540003307,176.05462110007647,0,1,174.07127399998717,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,30,30,30,,,,,,,,,None,None,0,176.07128290005494,None,176.07128290005494,177.07128080003895,177.0546077999752,178.05461800005287,0,1,176.07128290005494,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,31,31,31,,,,,,,,,None,None,0,178.07129730004817,None,178.07129730004817,179.07130489998963,179.05462970002554,180.05465299997013,0,1,178.07129730004817,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,32,32,32,,,,,,,,,None,None,0,180.07130279997364,None,180.07130279997364,181.0713244000217,181.0546545999823,182.05466260004323,0,0,180.07130279997364,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,33,33,33,,,,,,,,,None,None,0,182.07133399997838,None,182.07133399997838,183.07133710000198,183.0546653000638,184.05470490001608,0,1,182.07133399997838,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,34,34,34,,,,,,,,,None,None,0,184.0713588000508,None,184.0713588000508,185.07136160007212,185.0546759000281,186.05470520001836,0,1,184.0713588000508,None,,,1002,m,6,r,ARB,2022_Jan_27_2013,WASABI Nback,2020.2.10,60.0159402572943,
