square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,fixation_rest.started,fixation_rest.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",394.3059678999707,396.3059487999417,394.3059678999707,395.30595559999347,395.2892879000865,396.2893010999542,"[0, 0, 0]",1,394.3059678999707,396.3059487999417,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,396.3226298999507,None,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,0,0,0,406.33938960009255,None,None,None,"[0, 0, 0]",411.33951089996845,413.33944180002436,411.33951089996845,412.3394363000989,412.3394363000989,413.33944180002436,"[0, 0, 0]",1,411.33951089996845,413.33944180002436,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",413.35611669998616,415.35614309995435,413.35611669998616,414.35611209995113,414.3394418999087,415.3394581999164,"[0, 0, 0]",1,413.35611669998616,415.35614309995435,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",415.3727929000743,417.372794700088,415.3727929000743,416.3727979999967,416.35613119998015,417.3561470999848,"[0, 0, 0]",1,415.3727929000743,417.372794700088,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",417.3894726000726,419.3894944000058,417.3894726000726,418.3895028999541,418.3728461000137,419.37281550001353,"[0, 0, 0]",1,417.3894726000726,419.3894944000058,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",419.40616320003755,421.4061837999616,419.40616320003755,420.40618719998747,420.38950089993887,421.38950120005757,"[0, 0, 0]",1,419.40616320003755,421.4061837999616,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",421.4228618000634,423.42286040005274,421.4228618000634,422.42285030009225,422.40617899992503,423.4061940999236,"[0, 0, 0]",1,421.4228618000634,423.42286040005274,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",423.43953009997495,425.43955240002833,423.43953009997495,424.4395451999735,424.42288010008633,425.4228805999737,"[0, 0, 0]",1,423.43953009997495,425.43955240002833,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",425.4562222000677,427.4562262999825,425.4562222000677,426.4562297000084,426.4395502000116,427.4395534999203,"[0, 0, 0]",1,425.4562222000677,427.4562262999825,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",427.4728993999306,429.4729104998987,427.4728993999306,428.4728957999032,428.4562375000678,429.45625990000553,"[0, 0, 0]",1,427.4728993999306,429.4729104998987,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",429.48957270011306,431.48959750006907,429.48957270011306,430.48958839988336,430.4729226999916,431.47291900007986,"[0, 0, 0]",1,429.48957270011306,431.48959750006907,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,431.50614689989015,None,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,0,0,0,0,442.00641839997843,None,None,None,"[0, 0, 0]",446.52306629996747,448.5231240000576,446.52306629996747,447.52309280005284,447.52309280005284,448.5231240000576,"[0, 0, 0]",1,446.52306629996747,448.5231240000576,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",448.5397272000555,450.5397584999446,448.5397272000555,449.5397640999872,449.5231316999998,450.52313519991003,"[0, 0, 0]",1,448.5397272000555,450.5397584999446,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",450.5564339000266,452.5564298001118,450.5564339000266,451.5563167000655,451.53976249997504,452.53979839989915,"[0, 0, 0]",1,450.5564339000266,452.5564298001118,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",452.57314340001903,454.5731295000296,452.57314340001903,453.5731412000023,453.55645729997195,454.5564661999233,"[0, 0, 0]",1,452.57314340001903,454.5731295000296,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",454.62316059996374,None,454.62316059996374,455.62315910006873,455.60647280002013,None,"[0, 0, 0]",1,454.62316059996374,None,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,5,5,5,,,None,None,"[0, 0, 0]",456.60646179993637,458.6065012998879,456.60646179993637,457.6064903999213,457.58983410010114,458.58984100003727,"[0, 0, 0]",1,456.60646179993637,458.6065012998879,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",458.6231732000597,460.623176000081,458.6231732000597,459.62317789997905,459.60651149996556,460.60652259993367,"[0, 0, 0]",1,458.6231732000597,460.623176000081,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",460.63985879998654,462.63987169996835,460.63985879998654,461.6398583999835,461.62319430010393,462.6231893999502,"[0, 0, 0]",1,460.63985879998654,462.63987169996835,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",462.65652609989047,464.65655019995756,462.65652609989047,463.6565445999149,463.6398849999532,464.6398823999334,"[0, 0, 0]",1,462.65652609989047,464.65655019995756,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",464.673211599933,466.67323779989965,464.673211599933,465.6732336001005,465.65656040003523,466.6565558000002,"[0, 0, 0]",1,464.673211599933,466.67323779989965,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,466.6898070999887,None,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.80246913580247,449.62892146990635,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,484.67338400008157,None,None,None,"[0, 0, 0]",486.70670429989696,488.7067543999292,486.70670429989696,487.7067533999216,487.7067533999216,488.7067543999292,"[0, 0, 0]",1,486.70670429989696,488.7067543999292,,,,,,,,,,,,,,,0.013290130067616701,5.009417130146176,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",488.7234612999018,490.72346249991097,488.7234612999018,489.7234382999595,489.706761599984,490.7067825999111,"[0, 0, 0]",1,488.7234612999018,490.72346249991097,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",490.74011779995635,492.740136400098,490.74011779995635,491.7401276999153,491.72346569993533,492.72345319995657,"[0, 0, 0]",1,490.74011779995635,492.740136400098,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",492.75679429993033,494.7567992999684,492.75679429993033,493.7567849000916,493.7401399000082,494.74015150009654,"[0, 0, 0]",1,492.75679429993033,494.7567992999684,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",494.80676309997216,None,494.80676309997216,495.8068228000775,495.7901544000488,None,"[0, 0, 0]",1,494.80676309997216,None,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",496.7901683000382,498.79017730010673,496.7901683000382,497.790190000087,497.7735005998984,498.77351860003546,"[0, 0, 0]",1,496.7901683000382,498.79017730010673,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",498.8068472999148,500.8068647000473,498.8068472999148,499.8069500999991,499.7906643000897,500.7902100998908,"[0, 0, 0]",1,498.8068472999148,500.8068647000473,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,7,7,7,,,None,None,"[0, 0, 0]",500.82351949997246,502.8235768000595,500.82351949997246,501.8235426999163,501.80687199998647,502.80687110009603,"[0, 0, 0]",1,500.82351949997246,502.8235768000595,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",502.84022630006075,504.84024180006236,502.84022630006075,503.8402261000592,503.8235615999438,504.82357440004125,"[0, 0, 0]",1,502.84022630006075,504.84024180006236,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",504.8568905000575,506.856902099913,504.8568905000575,505.85691209998913,505.84024700010195,506.8402642000001,"[0, 0, 0]",1,504.8568905000575,506.856902099913,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,506.8735736000817,None,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.67901234567901,487.6788453699555,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,522.9403027000371,None,None,None,"[0, 0, 0]",526.9070977999363,528.9071210999973,526.9070977999363,527.9070957999211,527.8904240000993,528.8904224000871,"[0, 0, 0]",1,526.9070977999363,528.9071210999973,,,,,,,,,,,,,,,0.013688130071386695,5.010249329963699,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",528.9237792999484,530.9237919000443,528.9237792999484,529.923838299932,529.9071249999106,530.9071386000142,"[0, 0, 0]",1,528.9237792999484,530.9237919000443,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",530.9404500999954,532.94039039989,530.9404500999954,531.9404774999712,531.9238011999987,532.9238034998998,"[0, 0, 0]",1,530.9404500999954,532.94039039989,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",532.9571539000608,534.9571567000821,532.9571539000608,533.9575604000129,533.9405372999609,534.9404980998952,"[0, 0, 0]",1,532.9571539000608,534.9571567000821,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",535.0066788000986,None,535.0066788000986,536.0071650999598,536.0071650999598,None,"[0, 0, 0]",1,535.0066788000986,None,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",536.9905083999038,538.9905381000135,536.9905083999038,537.9905330999754,537.9738805999514,538.9738668000791,"[0, 0, 0]",1,536.9905083999038,538.9905381000135,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",539.0071966000833,541.0072168998886,539.0071966000833,540.0072161999997,539.9905395999085,540.9905453999527,"[0, 0, 0]",1,539.0071966000833,541.0072168998886,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",541.0238737000618,543.023900500033,541.0238737000618,542.0238930000924,542.0072244999465,543.0072494000196,"[0, 0, 0]",1,541.0238737000618,543.023900500033,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",543.0405405000784,545.0404992999975,543.0405405000784,544.0405790999066,544.0239079000894,545.0238576000556,"[0, 0, 0]",1,543.0405405000784,545.0404992999975,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",545.0572550001089,547.0572689000983,545.0572550001089,546.0572617999278,546.0405890999828,547.0406049001031,"[0, 0, 0]",1,545.0572550001089,547.0572689000983,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,547.0739263000432,None,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.80246913580247,530.1797214699909,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,672.0916887999047,None,,,,,,,,,,,,,,,,,,,,,,,,,,38.95061728395062,650.5288979699835,0.013209630036726594,5.00927232997492,652.0915218999144,None,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,707.1086587000173,None,,,,,,,,,,,,,,,,,,,,,,,,,,46.91358024691358,685.678993270034,0.015038130106404424,5.012916030129418,687.1084741000086,None,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,742.1256488999352,None,,,,,,,,,,,,,,,,,,,,,,,,,,46.91358024691358,722.7798600699753,0.015257230028510094,5.013354229973629,722.1254730001092,None,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,757.3424770000856,None,None,None,"[0, 0, 0]",762.1424839999527,764.1425187999848,762.1424839999527,763.1423682000022,763.1423682000022,764.1425187999848,"[0, 0, 0]",1,762.1424839999527,764.1425187999848,,,,,,,,,,,,,,,0.014720630133524537,5.012327030068263,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",764.1591308000498,766.1591906999238,764.1591308000498,765.1591811000835,765.1425141000655,766.1425429000519,"[0, 0, 0]",1,764.1591308000498,766.1591906999238,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,2,2,2,,,None,None,"[0, 0, 0]",766.1758506998885,768.1758731000591,766.1758506998885,767.1758580999449,767.1592488000169,768.1592021998949,"[0, 0, 0]",1,766.1758506998885,768.1758731000591,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,3,3,3,,,None,None,"[0, 0, 0]",768.192545699887,770.1925437999889,768.192545699887,769.1925484999083,769.1758759000804,770.1758886000607,"[0, 0, 0]",1,768.192545699887,770.1925437999889,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",770.2425911000464,None,770.2425911000464,771.2425651000813,771.2258963999338,None,"[0, 0, 0]",1,770.2425911000464,None,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",772.225900700083,774.2258164999075,772.225900700083,773.2259086000267,773.2092500000726,774.2092389001045,"[0, 0, 0]",1,772.225900700083,774.2258164999075,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",774.2425031999592,776.2425526999868,774.2425031999592,775.2426028000191,775.225933900103,776.2259201998822,"[0, 0, 0]",1,774.2425031999592,776.2425526999868,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",776.2592704000417,778.2592817000113,776.2592704000417,777.2592893000692,777.2426163000055,778.2426233999431,"[0, 0, 0]",1,776.2592704000417,778.2592817000113,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",778.2759620000143,780.2759748001117,778.2759620000143,779.2759638999123,779.259297200013,780.2593183999415,"[0, 0, 0]",1,778.2759620000143,780.2759748001117,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",780.292635000078,782.2926622000523,780.292635000078,781.29264530004,781.2759861999657,782.2759918000083,"[0, 0, 0]",1,780.292635000078,782.2926622000523,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,782.3093163000885,None,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1358024691358,761.0652014701627,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,795.5426864000037,None,None,None,"[0, 0, 0]",802.3261901000515,804.3261283000465,802.3261901000515,803.3262078999542,803.3262078999542,804.3261283000465,"[0, 0, 0]",1,802.3261901000515,804.3261283000465,,,,,,,,,,,,,,,0.013049729866907,5.008952029980719,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",804.3428563000634,806.3428487000056,804.3428563000634,805.3428690999281,805.3262068999466,806.3262143998872,"[0, 0, 0]",1,804.3428563000634,806.3428487000056,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",806.3595424999949,808.3595350000542,806.3595424999949,807.3595948000439,807.3428853999358,808.3428776001092,"[0, 0, 0]",1,806.3595424999949,808.3595350000542,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
