9.0938 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
17.2409 	EXP 	NbackInstructionWideImg: autoDraw = True
17.2575 	EXP 	NbackInstructionWideImg: autoDraw = True
17.2743 	EXP 	NbackInstructionWideImg: autoDraw = True
17.2910 	EXP 	NbackInstructionWideImg: autoDraw = True
17.3077 	EXP 	NbackInstructionWideImg: autoDraw = True
17.3243 	EXP 	NbackInstructionWideImg: autoDraw = True
17.3409 	EXP 	NbackInstructionWideImg: autoDraw = True
17.3577 	EXP 	NbackInstructionWideImg: autoDraw = True
17.3743 	EXP 	NbackInstructionWideImg: autoDraw = True
17.3910 	EXP 	NbackInstructionWideImg: autoDraw = True
17.4077 	EXP 	NbackInstructionWideImg: autoDraw = True
17.4243 	EXP 	NbackInstructionWideImg: autoDraw = True
17.4409 	EXP 	NbackInstructionWideImg: autoDraw = True
17.4577 	EXP 	NbackInstructionWideImg: autoDraw = True
17.4746 	EXP 	NbackInstructionWideImg: autoDraw = True
17.4910 	EXP 	NbackInstructionWideImg: autoDraw = True
17.5078 	EXP 	NbackInstructionWideImg: autoDraw = True
17.5244 	EXP 	NbackInstructionWideImg: autoDraw = True
17.5411 	EXP 	NbackInstructionWideImg: autoDraw = True
17.5578 	EXP 	NbackInstructionWideImg: autoDraw = True
17.5745 	EXP 	NbackInstructionWideImg: autoDraw = True
17.5911 	EXP 	NbackInstructionWideImg: autoDraw = True
17.6080 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\5.png'
17.6080 	EXP 	NbackInstructionWideImg: autoDraw = True
17.6246 	EXP 	NbackInstructionWideImg: autoDraw = True
17.6412 	EXP 	NbackInstructionWideImg: autoDraw = True
17.6579 	EXP 	NbackInstructionWideImg: autoDraw = True
17.6746 	EXP 	NbackInstructionWideImg: autoDraw = True
17.6912 	EXP 	NbackInstructionWideImg: autoDraw = True
17.7079 	EXP 	NbackInstructionWideImg: autoDraw = True
17.7245 	EXP 	NbackInstructionWideImg: autoDraw = True
17.7412 	EXP 	NbackInstructionWideImg: autoDraw = True
17.7580 	EXP 	NbackInstructionWideImg: autoDraw = True
17.7747 	EXP 	NbackInstructionWideImg: autoDraw = True
17.7912 	EXP 	NbackInstructionWideImg: autoDraw = True
17.8081 	EXP 	NbackInstructionWideImg: autoDraw = True
17.8246 	EXP 	NbackInstructionWideImg: autoDraw = True
17.8412 	EXP 	NbackInstructionWideImg: autoDraw = True
17.8592 	EXP 	NbackInstructionWideImg: autoDraw = True
17.8747 	EXP 	NbackInstructionWideImg: autoDraw = True
17.8913 	EXP 	NbackInstructionWideImg: autoDraw = True
17.9080 	EXP 	NbackInstructionWideImg: autoDraw = True
17.9246 	EXP 	NbackInstructionWideImg: autoDraw = True
17.9412 	EXP 	NbackInstructionWideImg: autoDraw = True
17.9579 	EXP 	NbackInstructionWideImg: autoDraw = True
17.9746 	EXP 	NbackInstructionWideImg: autoDraw = True
17.9912 	EXP 	NbackInstructionWideImg: autoDraw = True
18.0080 	EXP 	NbackInstructionWideImg: autoDraw = True
18.0246 	EXP 	NbackInstructionWideImg: autoDraw = True
18.0414 	EXP 	NbackInstructionWideImg: autoDraw = True
18.0581 	EXP 	NbackInstructionWideImg: autoDraw = True
18.0747 	EXP 	NbackInstructionWideImg: autoDraw = True
18.0913 	EXP 	NbackInstructionWideImg: autoDraw = True
18.1081 	EXP 	NbackInstructionWideImg: autoDraw = True
18.1247 	EXP 	NbackInstructionWideImg: autoDraw = True
18.1413 	EXP 	NbackInstructionWideImg: autoDraw = True
18.1581 	EXP 	NbackInstructionWideImg: autoDraw = True
18.1747 	EXP 	NbackInstructionWideImg: autoDraw = True
18.1914 	EXP 	NbackInstructionWideImg: autoDraw = True
18.2080 	EXP 	NbackInstructionWideImg: autoDraw = True
18.2247 	EXP 	NbackInstructionWideImg: autoDraw = True
18.2414 	EXP 	NbackInstructionWideImg: autoDraw = True
18.2581 	EXP 	NbackInstructionWideImg: autoDraw = True
18.2748 	EXP 	NbackInstructionWideImg: autoDraw = True
18.2915 	EXP 	NbackInstructionWideImg: autoDraw = True
18.3081 	EXP 	NbackInstructionWideImg: autoDraw = True
18.3248 	EXP 	NbackInstructionWideImg: autoDraw = True
18.3414 	EXP 	NbackInstructionWideImg: autoDraw = True
18.3583 	EXP 	NbackInstructionWideImg: autoDraw = True
18.3748 	EXP 	NbackInstructionWideImg: autoDraw = True
18.3915 	EXP 	NbackInstructionWideImg: autoDraw = True
18.4081 	EXP 	NbackInstructionWideImg: autoDraw = True
18.4249 	EXP 	NbackInstructionWideImg: autoDraw = True
18.4415 	EXP 	NbackInstructionWideImg: autoDraw = True
18.4581 	EXP 	NbackInstructionWideImg: autoDraw = True
18.4748 	EXP 	NbackInstructionWideImg: autoDraw = True
18.4915 	EXP 	NbackInstructionWideImg: autoDraw = True
18.5083 	EXP 	NbackInstructionWideImg: autoDraw = True
18.5249 	EXP 	NbackInstructionWideImg: autoDraw = True
18.5415 	EXP 	NbackInstructionWideImg: autoDraw = True
18.5583 	EXP 	NbackInstructionWideImg: autoDraw = True
18.5749 	EXP 	NbackInstructionWideImg: autoDraw = True
18.5916 	EXP 	NbackInstructionWideImg: autoDraw = True
18.6082 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\6.png'
18.6082 	EXP 	NbackInstructionWideImg: autoDraw = True
18.6249 	EXP 	NbackInstructionWideImg: autoDraw = True
18.6416 	EXP 	NbackInstructionWideImg: autoDraw = True
18.6583 	EXP 	NbackInstructionWideImg: autoDraw = True
18.6749 	EXP 	NbackInstructionWideImg: autoDraw = True
18.6916 	EXP 	NbackInstructionWideImg: autoDraw = True
18.7082 	EXP 	NbackInstructionWideImg: autoDraw = True
18.7249 	EXP 	NbackInstructionWideImg: autoDraw = True
18.7416 	EXP 	NbackInstructionWideImg: autoDraw = True
18.7583 	EXP 	NbackInstructionWideImg: autoDraw = True
18.7750 	EXP 	NbackInstructionWideImg: autoDraw = True
18.7918 	EXP 	NbackInstructionWideImg: autoDraw = True
18.8083 	EXP 	NbackInstructionWideImg: autoDraw = True
18.8250 	EXP 	NbackInstructionWideImg: autoDraw = True
18.8417 	EXP 	NbackInstructionWideImg: autoDraw = True
18.8583 	EXP 	NbackInstructionWideImg: autoDraw = True
18.8751 	EXP 	NbackInstructionWideImg: autoDraw = True
18.8917 	EXP 	NbackInstructionWideImg: autoDraw = True
18.9084 	EXP 	NbackInstructionWideImg: autoDraw = True
18.9252 	EXP 	NbackInstructionWideImg: autoDraw = True
18.9417 	EXP 	NbackInstructionWideImg: autoDraw = True
18.9584 	EXP 	NbackInstructionWideImg: autoDraw = True
18.9751 	EXP 	NbackInstructionWideImg: autoDraw = True
18.9918 	EXP 	NbackInstructionWideImg: autoDraw = True
19.0084 	EXP 	NbackInstructionWideImg: autoDraw = True
19.0251 	EXP 	NbackInstructionWideImg: autoDraw = True
19.0419 	EXP 	NbackInstructionWideImg: autoDraw = True
19.0584 	EXP 	NbackInstructionWideImg: autoDraw = True
19.0752 	EXP 	NbackInstructionWideImg: autoDraw = True
19.0918 	EXP 	NbackInstructionWideImg: autoDraw = True
19.1085 	EXP 	NbackInstructionWideImg: autoDraw = True
19.1251 	EXP 	NbackInstructionWideImg: autoDraw = True
19.1418 	EXP 	NbackInstructionWideImg: autoDraw = True
19.1586 	EXP 	NbackInstructionWideImg: autoDraw = True
19.1752 	EXP 	NbackInstructionWideImg: autoDraw = True
19.1919 	EXP 	NbackInstructionWideImg: autoDraw = True
19.2086 	EXP 	NbackInstructionWideImg: autoDraw = True
19.2252 	EXP 	NbackInstructionWideImg: autoDraw = True
19.2419 	EXP 	NbackInstructionWideImg: autoDraw = True
19.2586 	EXP 	NbackInstructionWideImg: autoDraw = True
19.2753 	EXP 	NbackInstructionWideImg: autoDraw = True
19.2919 	EXP 	NbackInstructionWideImg: autoDraw = True
19.3087 	EXP 	NbackInstructionWideImg: autoDraw = True
19.3253 	EXP 	NbackInstructionWideImg: autoDraw = True
19.3419 	EXP 	NbackInstructionWideImg: autoDraw = True
19.3586 	EXP 	NbackInstructionWideImg: autoDraw = True
19.3753 	EXP 	NbackInstructionWideImg: autoDraw = True
19.3920 	EXP 	NbackInstructionWideImg: autoDraw = True
19.4086 	EXP 	NbackInstructionWideImg: autoDraw = True
19.4254 	EXP 	NbackInstructionWideImg: autoDraw = True
19.4421 	EXP 	NbackInstructionWideImg: autoDraw = True
19.4586 	EXP 	NbackInstructionWideImg: autoDraw = True
19.4753 	EXP 	NbackInstructionWideImg: autoDraw = True
19.4921 	EXP 	NbackInstructionWideImg: autoDraw = True
19.5087 	EXP 	NbackInstructionWideImg: autoDraw = True
19.5254 	EXP 	NbackInstructionWideImg: autoDraw = True
19.5421 	EXP 	NbackInstructionWideImg: autoDraw = True
19.5588 	EXP 	NbackInstructionWideImg: autoDraw = True
19.5754 	EXP 	NbackInstructionWideImg: autoDraw = True
19.5920 	EXP 	NbackInstructionWideImg: autoDraw = True
19.6088 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\7.png'
19.6088 	EXP 	NbackInstructionWideImg: autoDraw = True
19.6254 	EXP 	NbackInstructionWideImg: autoDraw = True
19.6421 	EXP 	NbackInstructionWideImg: autoDraw = True
19.6588 	EXP 	NbackInstructionWideImg: autoDraw = True
19.6755 	EXP 	NbackInstructionWideImg: autoDraw = True
19.6921 	EXP 	NbackInstructionWideImg: autoDraw = True
19.7088 	EXP 	NbackInstructionWideImg: autoDraw = True
19.7254 	EXP 	NbackInstructionWideImg: autoDraw = True
19.7422 	EXP 	NbackInstructionWideImg: autoDraw = True
19.7588 	EXP 	NbackInstructionWideImg: autoDraw = True
19.7755 	EXP 	NbackInstructionWideImg: autoDraw = True
19.7923 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8089 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8255 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8421 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8588 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8756 	EXP 	NbackInstructionWideImg: autoDraw = True
19.8922 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9089 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9256 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9423 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9589 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9756 	EXP 	NbackInstructionWideImg: autoDraw = True
19.9923 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0089 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0257 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0423 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0589 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0757 	EXP 	NbackInstructionWideImg: autoDraw = True
20.0924 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1090 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1256 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1424 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1590 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1758 	EXP 	NbackInstructionWideImg: autoDraw = True
20.1925 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2092 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2258 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2424 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2592 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2757 	EXP 	NbackInstructionWideImg: autoDraw = True
20.2925 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3092 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3258 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3425 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3592 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3758 	EXP 	NbackInstructionWideImg: autoDraw = True
20.3924 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4092 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4258 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4425 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4592 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4759 	EXP 	NbackInstructionWideImg: autoDraw = True
20.4927 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5093 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5260 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5427 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5592 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5760 	EXP 	NbackInstructionWideImg: autoDraw = True
20.5927 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6092 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\8.png'
20.6092 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6260 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6426 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6593 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6759 	EXP 	NbackInstructionWideImg: autoDraw = True
20.6927 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7093 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7260 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7427 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7594 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7761 	EXP 	NbackInstructionWideImg: autoDraw = True
20.7927 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8093 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8260 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8427 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8594 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8760 	EXP 	NbackInstructionWideImg: autoDraw = True
20.8929 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9096 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9261 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9428 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9594 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9761 	EXP 	NbackInstructionWideImg: autoDraw = True
20.9928 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0096 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0262 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0430 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0595 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0762 	EXP 	NbackInstructionWideImg: autoDraw = True
21.0929 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1096 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1262 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1429 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1596 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1763 	EXP 	NbackInstructionWideImg: autoDraw = True
21.1930 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2098 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2263 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2429 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2596 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2763 	EXP 	NbackInstructionWideImg: autoDraw = True
21.2931 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3096 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3263 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3431 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3596 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3764 	EXP 	NbackInstructionWideImg: autoDraw = True
21.3930 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4097 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4264 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4430 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4597 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4764 	EXP 	NbackInstructionWideImg: autoDraw = True
21.4932 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5098 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5265 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5431 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5598 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5764 	EXP 	NbackInstructionWideImg: autoDraw = True
21.5932 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6097 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\9.png'
21.6097 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6264 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6433 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6598 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6764 	EXP 	NbackInstructionWideImg: autoDraw = True
21.6933 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7098 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7265 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7431 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7599 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7766 	EXP 	NbackInstructionWideImg: autoDraw = True
21.7932 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8099 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8266 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8433 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8599 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8766 	EXP 	NbackInstructionWideImg: autoDraw = True
21.8933 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9100 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9266 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9433 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9599 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9766 	EXP 	NbackInstructionWideImg: autoDraw = True
21.9933 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0100 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0266 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0433 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0601 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0766 	EXP 	NbackInstructionWideImg: autoDraw = True
22.0933 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1100 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1268 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1434 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1600 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1767 	EXP 	NbackInstructionWideImg: autoDraw = True
22.1934 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2100 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2267 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2434 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2601 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2768 	EXP 	NbackInstructionWideImg: autoDraw = True
22.2934 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3101 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3268 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3435 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3602 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3768 	EXP 	NbackInstructionWideImg: autoDraw = True
22.3935 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4102 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4268 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4435 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4602 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4768 	EXP 	NbackInstructionWideImg: autoDraw = True
22.4936 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5103 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5270 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5437 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5603 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5769 	EXP 	NbackInstructionWideImg: autoDraw = True
22.5937 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6103 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\10.png'
22.6103 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6270 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6437 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6604 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6771 	EXP 	NbackInstructionWideImg: autoDraw = True
22.6938 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7104 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7271 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7437 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7604 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7771 	EXP 	NbackInstructionWideImg: autoDraw = True
22.7938 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8105 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8271 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8438 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8605 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8771 	EXP 	NbackInstructionWideImg: autoDraw = True
22.8940 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9105 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9272 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9439 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9605 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9771 	EXP 	NbackInstructionWideImg: autoDraw = True
22.9938 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0105 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0273 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0439 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0606 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0772 	EXP 	NbackInstructionWideImg: autoDraw = True
23.0939 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1107 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1272 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1439 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1606 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1772 	EXP 	NbackInstructionWideImg: autoDraw = True
23.1939 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2106 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2272 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2439 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2607 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2772 	EXP 	NbackInstructionWideImg: autoDraw = True
23.2941 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3106 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3273 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3440 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3607 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3774 	EXP 	NbackInstructionWideImg: autoDraw = True
23.3940 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4107 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4275 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4440 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4608 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4774 	EXP 	NbackInstructionWideImg: autoDraw = True
23.4941 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5108 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5274 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5441 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5607 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5775 	EXP 	NbackInstructionWideImg: autoDraw = True
23.5943 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6108 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\11.png'
23.6108 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6274 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6441 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6609 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6775 	EXP 	NbackInstructionWideImg: autoDraw = True
23.6942 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7108 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7275 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7442 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7609 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7776 	EXP 	NbackInstructionWideImg: autoDraw = True
23.7942 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8109 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8276 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8442 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8609 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8776 	EXP 	NbackInstructionWideImg: autoDraw = True
23.8943 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9110 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9276 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9443 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9609 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9776 	EXP 	NbackInstructionWideImg: autoDraw = True
23.9943 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0111 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0277 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0443 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0610 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0777 	EXP 	NbackInstructionWideImg: autoDraw = True
24.0943 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1110 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1277 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1444 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1610 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1777 	EXP 	NbackInstructionWideImg: autoDraw = True
24.1945 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2111 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2277 	EXP 	NbackInstructionWideImg: autoDraw = True
