square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
7,"[-0.2, -0.2]",0,0,26,26,26,,,,,,,75.51122159999795,None,75.51122159999795,76.51118250004947,76.49455179995857,77.49455920001492,0,0.09583333333333334,0.30833333333333335,"[0, 0, 0]",0,0,75.51122159999795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
7,"[-0.2, -0.2]",1,0,27,27,27,,,,,,,77.5111793000251,None,77.5111793000251,78.51116979995277,78.49456590006594,79.4945616000332,0,0.09583333333333334,0.30833333333333335,"[0, 0, 0]",0,0,77.5111793000251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
2,"[0, 0.2]",0,0,28,28,28,,,,,,,79.51120459998492,None,79.51120459998492,80.51129180006683,80.49461040005554,81.49457860004622,0,0.09583333333333334,0.30833333333333335,"[0, 0, 0]",0,0,79.51120459998492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
6,"[0.2, 0]",0,0,29,29,29,,,,,,,81.51119520002976,None,81.51119520002976,82.51126249996014,82.49459020001814,83.49454470002092,0,0.09583333333333334,0.30833333333333335,"[0, 0, 0]",0,0,81.51119520002976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
,,,,,,,,,,,,,,,,,,,,,,,,,,,83.54295829997864,None,space,83.54295829997864,None,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
6,"[0.2, 0]",None,,,,,0,0,0,0,113.27780459995847,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",114.29349279997405,None,114.29349279997405,115.29484620003495,115.27808289998211,116.27813840005547,"[0, 0, 0]",1,114.29349279997405,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",116.29485599999316,118.29449400003068,116.29485599999316,117.29493720002938,117.27819800004363,118.2781171000097,"[0, 0, 0]",1,116.29485599999316,118.29449400003068,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",118.31152190000284,120.31112440000288,118.31152190000284,119.31165479996707,119.2949122999562,120.29484980006237,"[0, 0, 0]",0,118.31152190000284,120.31112440000288,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
2,"[0, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",120.32825619995128,122.32786890002899,120.32825619995128,121.32820810005069,121.31155790004414,122.31153369997628,"[0, 0, 0]",0,120.32825619995128,122.32786890002899,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
5,"[0, 0]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",122.34488099999726,124.34450720006134,122.34488099999726,123.34492689999752,123.32823870005086,124.3282479000045,"[0, 0, 0]",0,122.34488099999726,124.34450720006134,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",124.36156130000018,126.36123100004625,124.36156130000018,125.36156860005576,125.34481819998473,126.34498529997654,"[0, 0, 0]",0,124.36156130000018,126.36123100004625,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",126.37832470005378,128.37791729997844,126.37832470005378,127.37828469998203,127.36160069995094,128.36156740004662,"[0, 0, 0]",0,126.37832470005378,128.37791729997844,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",128.3949737000512,130.39453489996959,128.3949737000512,129.39498670003377,129.3782597000245,130.37833880004473,"[0, 0, 0]",0,128.3949737000512,130.39453489996959,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",130.41169089998584,132.41131260001566,130.41169089998584,131.4116917999927,131.39498620002996,132.39499159995466,"[0, 0, 0]",0,130.41169089998584,132.41131260001566,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
3,"[0.2, 0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",132.4283354000654,134.42784699995536,132.4283354000654,133.4284284999594,133.41173599998,134.4116033000173,"[0, 0, 0]",0,132.4283354000654,134.42784699995536,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
5,"[0, 0]",0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",134.44503319996875,136.44461010000668,134.44503319996875,135.44501609995496,135.42834620003123,136.42835760000162,"[0, 0, 0]",0,134.44503319996875,136.44461010000668,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
3,"[0.2, 0.2]",1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",136.46167790004984,138.46126730006654,136.46167790004984,137.46171379997395,137.44500990002416,138.4450022999663,"[0, 0, 0]",0,136.46167790004984,138.46126730006654,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
1,"[-0.2, 0.2]",0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",138.47836900001857,140.47795490000863,138.47836900001857,139.47828469995875,139.46163799997885,140.46169939998072,"[0, 0, 0]",0,138.47836900001857,140.47795490000863,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
9,"[0.2, -0.2]",0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",140.49504079995677,142.4946203000145,140.49504079995677,141.49504349997733,141.47831779997796,142.47835980006494,"[0, 0, 0]",0,140.49504079995677,142.4946203000145,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
9,"[0.2, -0.2]",0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",142.51169279997703,144.51132249995135,142.51169279997703,143.5117961000651,143.49505799997132,144.49507319997065,"[0, 0, 0]",0,142.51169279997703,144.51132249995135,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
8,"[0, -0.2]",0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",144.52840830001514,146.52804610005114,144.52840830001514,145.52841160004027,145.51169059996027,146.51176570006646,"[0, 0, 0]",0,144.52840830001514,146.52804610005114,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
6,"[0.2, 0]",0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",146.54506589996163,148.5447187999962,146.54506589996163,147.5450487000635,147.52842560003046,148.52838519995566,"[0, 0, 0]",0,146.54506589996163,148.5447187999962,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
3,"[0.2, 0.2]",0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",148.5617365000071,150.56134570005815,148.5617365000071,149.56178039999213,149.54505740001332,150.54516890004743,"[0, 0, 0]",0,148.5617365000071,150.56134570005815,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
6,"[0.2, 0]",1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",150.57837510004174,152.5780854000477,150.57837510004174,151.5784579999745,151.56165669998154,152.56180060002953,"[0, 0, 0]",0,150.57837510004174,152.5780854000477,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
5,"[0, 0]",0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",152.59513749997132,154.59475070005283,152.59513749997132,153.59513559995685,153.57845609996002,154.57848819997162,"[0, 0, 0]",0,152.59513749997132,154.59475070005283,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",154.61184230004437,156.61146389995702,154.61184230004437,155.61185780004598,155.5951645000605,156.59514900005888,"[0, 0, 0]",0,154.61184230004437,156.61146389995702,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
5,"[0, 0]",1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",156.62837699998636,158.62813219998498,156.62837699998636,157.62851599999703,157.6118312999606,158.61185810004827,"[0, 0, 0]",0,156.62837699998636,158.62813219998498,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
1,"[-0.2, 0.2]",0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",158.64516419998836,160.64477590005845,158.64516419998836,159.64525649999268,159.62854710000101,160.6285218000412,"[0, 0, 0]",0,158.64516419998836,160.64477590005845,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",160.66187249997165,162.66148270003032,160.66187249997165,161.66180440003518,161.64521270000841,162.6452301000245,"[0, 0, 0]",0,160.66187249997165,162.66148270003032,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
9,"[0.2, -0.2]",0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",162.678548600059,164.678177600028,162.678548600059,163.67850599996746,163.66190639999695,164.6619051999878,"[0, 0, 0]",0,162.678548600059,164.678177600028,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
3,"[0.2, 0.2]",0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",164.6952225000132,166.69486549997237,164.6952225000132,165.69526089995634,165.6785310000414,166.67859060002957,"[0, 0, 0]",0,164.6952225000132,166.69486549997237,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
9,"[0.2, -0.2]",1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",166.71198649995495,168.71141650003847,166.71198649995495,167.71196810004767,167.69521709997207,168.69525570003316,"[0, 0, 0]",0,166.71198649995495,168.71141650003847,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
6,"[0.2, 0]",0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",168.72857320006005,170.72821039997507,168.72857320006005,169.72860320005566,169.7119934000075,170.71191039995756,"[0, 0, 0]",0,168.72857320006005,170.72821039997507,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
2,"[0, 0.2]",0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",170.74531709996518,172.74490920000244,170.74531709996518,171.74527499999385,171.7285974000115,172.72858880006243,"[0, 0, 0]",0,170.74531709996518,172.74490920000244,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
5,"[0, 0]",0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",172.7619868000038,174.76161110005341,172.7619868000038,173.76198179996572,173.7452735999832,174.74527920002583,"[0, 0, 0]",0,172.7619868000038,174.76161110005341,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
,,,,,,,,,,,,,,,,,,,,,,,,,,,174.810369099956,None,space,174.810369099956,None,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
5,"[0, 0]",None,0,0,0,0,,,,,201.46233630005736,None,211.46096980001312,None,211.46096980001312,212.4623081999598,212.42883520002943,213.4289287000429,1,None,None,"[0, 0, 0]",,,211.46096980001312,None,,,,,,,,,,,,,,,,,,,184.44446320005227,184.44446320005227,None,space,0.9505351999541745,184.44446320005227,None,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
5,"[0, 0]",1,0,1,1,1,,,,,,,213.44564230006654,None,213.44564230006654,214.44561669998802,214.42892239999492,215.42892510001548,0,None,None,"[0, 0, 0]",,,213.44564230006654,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1304,distractmap,2020.2.10,59.982353169052,['Abdomen'],
