8.2004 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
35.4084 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4251 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4417 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4584 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4750 	EXP 	NbackInstructionWideImg: autoDraw = True
35.4918 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5085 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5252 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5420 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5587 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5751 	EXP 	NbackInstructionWideImg: autoDraw = True
35.5920 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6086 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6252 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6419 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6587 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6753 	EXP 	NbackInstructionWideImg: autoDraw = True
35.6921 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7087 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7254 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7420 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7588 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7754 	EXP 	NbackInstructionWideImg: autoDraw = True
35.7922 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8089 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8254 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8425 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8587 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8755 	EXP 	NbackInstructionWideImg: autoDraw = True
35.8929 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9460 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\6.png'
35.9460 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9588 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9755 	EXP 	NbackInstructionWideImg: autoDraw = True
35.9923 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0089 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0256 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0422 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0590 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0757 	EXP 	NbackInstructionWideImg: autoDraw = True
36.0925 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1091 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1257 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1424 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1590 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1758 	EXP 	NbackInstructionWideImg: autoDraw = True
36.1925 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2091 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2258 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2423 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2591 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2758 	EXP 	NbackInstructionWideImg: autoDraw = True
36.2932 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3092 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3258 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3427 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3593 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3760 	EXP 	NbackInstructionWideImg: autoDraw = True
36.3926 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4093 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4260 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4426 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4593 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4760 	EXP 	NbackInstructionWideImg: autoDraw = True
36.4926 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5093 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5260 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5427 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5594 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5761 	EXP 	NbackInstructionWideImg: autoDraw = True
36.5927 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6094 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6261 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6428 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6595 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6762 	EXP 	NbackInstructionWideImg: autoDraw = True
36.6928 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7095 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7265 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7428 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7596 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7762 	EXP 	NbackInstructionWideImg: autoDraw = True
36.7929 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8096 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8264 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8429 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8596 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8763 	EXP 	NbackInstructionWideImg: autoDraw = True
36.8930 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9537 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\7.png'
36.9537 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9597 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9764 	EXP 	NbackInstructionWideImg: autoDraw = True
36.9932 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0098 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0264 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0431 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0598 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0766 	EXP 	NbackInstructionWideImg: autoDraw = True
37.0936 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1098 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1266 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1433 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1601 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1767 	EXP 	NbackInstructionWideImg: autoDraw = True
37.1933 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2099 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2266 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2433 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2600 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2766 	EXP 	NbackInstructionWideImg: autoDraw = True
37.2934 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3101 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3267 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3435 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3602 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3768 	EXP 	NbackInstructionWideImg: autoDraw = True
37.3935 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4101 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4270 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4435 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4604 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4771 	EXP 	NbackInstructionWideImg: autoDraw = True
37.4936 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5103 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5270 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5437 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5605 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5772 	EXP 	NbackInstructionWideImg: autoDraw = True
37.5936 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6104 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6270 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6437 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6604 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6771 	EXP 	NbackInstructionWideImg: autoDraw = True
37.6937 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7106 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7272 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7440 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7605 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7771 	EXP 	NbackInstructionWideImg: autoDraw = True
37.7938 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8105 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8271 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8438 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8605 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8772 	EXP 	NbackInstructionWideImg: autoDraw = True
37.8939 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9108 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\8.png'
37.9108 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9272 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9439 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9606 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9773 	EXP 	NbackInstructionWideImg: autoDraw = True
37.9939 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0106 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0273 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0440 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0607 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0775 	EXP 	NbackInstructionWideImg: autoDraw = True
38.0940 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1107 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1274 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1441 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1608 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1775 	EXP 	NbackInstructionWideImg: autoDraw = True
38.1941 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2110 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2275 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2442 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2608 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2775 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2943 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3109 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3276 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3448 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3611 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3777 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3943 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4110 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4276 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4444 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4610 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4777 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4944 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5111 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5277 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5445 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5611 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5779 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5947 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6112 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6278 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6445 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6612 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6779 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6946 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7112 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7279 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7446 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7613 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7780 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7947 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8114 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8280 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8448 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8613 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8780 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8947 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9115 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\9.png'
38.9115 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9280 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9449 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9616 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9781 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9949 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0117 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0282 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0449 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0617 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0782 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0951 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1116 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1283 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1450 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1616 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1783 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1951 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2117 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2284 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2452 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2618 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2784 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2951 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3119 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3285 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3451 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3619 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3785 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3954 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4119 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4285 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4452 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4619 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4786 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4953 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5120 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5286 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5456 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5620 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5786 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5954 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6120 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6287 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6455 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6620 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6788 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6954 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7122 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7288 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7454 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7622 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7788 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7956 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8122 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8288 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8457 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8622 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8790 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8956 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9179 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\10.png'
39.9179 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9290 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9456 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9623 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9790 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9957 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0123 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0290 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0457 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0624 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0790 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0957 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1124 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1291 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1458 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1624 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1791 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1958 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2125 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2292 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2459 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2625 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2793 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2962 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3126 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3293 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3460 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3626 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3793 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3960 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4127 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4293 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4460 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4627 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4794 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4961 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5127 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5295 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5462 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5629 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5795 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5962 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6128 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6295 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6462 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6629 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6795 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6962 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7129 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7296 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7463 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7630 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7796 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7965 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8130 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8297 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8464 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8631 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8797 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8964 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9253 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\11.png'
40.9253 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9297 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9465 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9632 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9799 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9966 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0132 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0299 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0467 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0633 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0799 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0966 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1134 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1300 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1466 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1633 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1801 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1968 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2134 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2303 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2467 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2634 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2802 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2968 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3134 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3301 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3469 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3636 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3802 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3971 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4135 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4302 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4469 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4636 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4804 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4970 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5137 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5304 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5471 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5637 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5804 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5971 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6137 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6304 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6471 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6637 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6805 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6971 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7138 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7304 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7474 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7639 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7807 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7973 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8139 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8305 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8472 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8640 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8806 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8973 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9288 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\12.png'
41.9288 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9304 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9474 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9641 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9807 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9974 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0141 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0307 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0474 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0643 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0808 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0975 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1141 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1308 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1475 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1642 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1809 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1976 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2142 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2309 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2476 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2645 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2810 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2976 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3143 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3310 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3477 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3644 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3811 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3981 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4145 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4312 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4479 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4645 	EXP 	NbackInstructionWideImg: autoDraw = True
