square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,856.0977825000009,856.0977825000009,856.0977825000009,857.0977309999871,857.0810836000019,858.0810752999969,0,None,None,"[0, 0, 0]",,,856.0977825000009,856.0977825000009,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,858.0977755000058,858.0977755000058,858.0977755000058,859.0978616999928,859.0810894999886,860.081093899993,0,None,None,"[0, 0, 0]",,,858.0977755000058,858.0977755000058,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,860.1316685999918,860.1316685999918,860.1316685999918,861.1311597999884,861.1144660999998,None,0,None,None,"[0, 0, 0]",,,860.1316685999918,860.1316685999918,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,862.1143431999953,None,862.1143431999953,863.1144809999969,863.097909300006,864.0979096999799,0,None,None,"[0, 0, 0]",,,862.1143431999953,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,864.1147060999938,864.1147060999938,864.1147060999938,865.1144836999883,865.0978381999885,866.0979210999794,0,None,None,"[0, 0, 0]",,,864.1147060999938,864.1147060999938,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,866.1146005000046,866.1146005000046,866.1146005000046,867.1144832999853,867.0978494999872,868.0978750000068,0,None,None,"[0, 0, 0]",,,866.1146005000046,866.1146005000046,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,868.1145369999867,868.1145369999867,868.1145369999867,869.1144666000037,869.0977897999983,870.097786600003,0,None,None,"[0, 0, 0]",,,868.1145369999867,868.1145369999867,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,870.114547300007,870.114547300007,870.114547300007,871.1145351000014,871.0978419999883,872.097880699992,0,None,None,"[0, 0, 0]",,,870.114547300007,870.114547300007,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
,,,,,,,,,,,872.1141934999905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,881.507970220031,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,887.3650538999937,None,897.1468804999895,None,897.1468804999895,898.1480209000001,898.1313552999927,None,1,None,None,"[0, 0, 0]",,,897.1468804999895,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014542479970259592,5.012718079990009,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,899.1315165999986,None,899.1315165999986,900.1314190999838,900.1147241999861,901.1147752999968,0,None,None,"[0, 0, 0]",,,899.1315165999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,901.1314460999856,901.1314460999856,901.1314460999856,902.1314498999855,902.1148112999799,903.1148163999896,0,None,None,"[0, 0, 0]",,,901.1314460999856,901.1314460999856,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,903.1314396999951,903.1314396999951,903.1314396999951,904.1314705999976,904.1148231999832,905.114791,0,None,None,"[0, 0, 0]",,,903.1314396999951,903.1314396999951,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,905.1485695999872,905.1485695999872,905.1485695999872,906.1482327999838,906.1314517999999,907.1314809999894,0,None,None,"[0, 0, 0]",,,905.1485695999872,905.1485695999872,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,907.1481302999891,None,907.1481302999891,908.1481465999968,908.1315303999872,909.1317197000026,0,None,None,"[0, 0, 0]",,,907.1481302999891,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,909.1483704999846,909.1483704999846,909.1483704999846,910.1481648999907,910.1315070999844,911.1315278999973,0,None,None,"[0, 0, 0]",,,909.1483704999846,909.1483704999846,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,911.148245599994,911.148245599994,911.148245599994,912.1481938999787,912.131550399994,913.1315365000046,0,None,None,"[0, 0, 0]",,,911.148245599994,911.148245599994,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,913.1481901999796,913.1481901999796,913.1481901999796,914.1482100999856,914.1315382999892,915.1315618999943,0,None,None,"[0, 0, 0]",,,913.1481901999796,913.1481901999796,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,915.1481459999923,915.1481459999923,915.1481459999923,916.148185500002,916.1315821000026,917.1315800999873,0,None,None,"[0, 0, 0]",,,915.1481459999923,915.1481459999923,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
,,,,,,,,,,,917.1478642000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,926.5419762200036,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
5,"[0, 0]",None,0,0,0,0,,,,,972.0136947999999,None,976.7975192999875,None,976.7975192999875,977.7987116999866,977.7820487999998,None,1,None,None,"[0, 0, 0]",,,976.7975192999875,None,,,,,,,,,,,,,,,,,,,965.3158233999857,965.3158233999857,None,space,0.8179392000020016,965.3158233999857,None,"[0, 0, 0]",,,0.01419457999872975,5.011961979995249,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
5,"[0, 0]",1,0,1,1,1,,,,,,,978.782026300003,None,978.782026300003,979.7820122999838,979.7653850000061,980.7653917999996,0,None,None,"[0, 0, 0]",,,978.782026300003,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,980.7820881999796,980.7820881999796,980.7820881999796,981.7820912000025,981.7654058999906,982.7654293999949,0,None,None,"[0, 0, 0]",,,980.7820881999796,980.7820881999796,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,982.7820768999809,982.7820768999809,982.7820768999809,983.7821000999829,983.7654062999936,984.7652944999863,0,None,None,"[0, 0, 0]",,,982.7820768999809,982.7820768999809,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,984.8159319999977,984.8159319999977,984.8159319999977,985.815521099983,985.7987219000061,None,0,None,None,"[0, 0, 0]",,,984.8159319999977,984.8159319999977,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,986.7987968999951,None,986.7987968999951,987.798847099999,987.7821545999905,988.7820864999958,0,None,None,"[0, 0, 0]",,,986.7987968999951,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,988.7987838999834,988.7987838999834,988.7987838999834,989.7987694999902,989.7821390999889,990.7821400999965,0,None,None,"[0, 0, 0]",,,988.7987838999834,988.7987838999834,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,990.7987850999925,990.7987850999925,990.7987850999925,991.7987891999946,991.7821506999899,992.7821052999934,0,None,None,"[0, 0, 0]",,,990.7987850999925,990.7987850999925,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,992.7988209000032,992.7988209000032,992.7988209000032,993.7988730999932,993.7821646999801,994.7821088999917,0,None,None,"[0, 0, 0]",,,992.7988209000032,992.7988209000032,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,994.7988445999799,994.7988445999799,994.7988445999799,995.7988495999889,995.7821691999852,996.7821601000032,0,None,None,"[0, 0, 0]",,,994.7988445999799,994.7988445999799,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
,,,,,,,,,,,996.7985082999803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1001.1919489200227,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,1007.482484099979,None,1016.8311546999903,None,1016.8311546999903,1017.8323520999984,1017.7989840999944,1018.7990226999973,1,None,None,"[0, 0, 0]",,,1016.8311546999903,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.01484067999990657,5.013288579997607,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,1018.8157150000043,None,1018.8157150000043,1019.8156849999796,1019.7989952999924,1020.7990049000073,0,None,None,"[0, 0, 0]",,,1018.8157150000043,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1020.8157364999934,1020.8157364999934,1020.8157364999934,1021.8157281999884,1021.7990533999982,1022.798991299991,0,None,None,"[0, 0, 0]",,,1020.8157364999934,1020.8157364999934,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1022.8156769000052,1022.8156769000052,1022.8156769000052,1023.8156843000033,1023.7990404999873,1024.7990072999964,0,None,None,"[0, 0, 0]",,,1022.8156769000052,1022.8156769000052,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1024.8495235999872,1024.8495235999872,1024.8495235999872,1025.8490750000055,1025.8323868000007,None,0,None,None,"[0, 0, 0]",,,1024.8495235999872,1024.8495235999872,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
5,"[0, 0]",0,0,5,5,5,,,,,,,1026.832425200002,None,1026.832425200002,1027.8324501999887,1027.8157688000065,1028.8157501999813,0,None,None,"[0, 0, 0]",,,1026.832425200002,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,1028.8324017999985,1028.8324017999985,1028.8324017999985,1029.8324106000073,1029.8157427999831,1030.8157856999896,0,None,None,"[0, 0, 0]",,,1028.8324017999985,1028.8324017999985,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,1030.8324605999805,1030.8324605999805,1030.8324605999805,1031.8325085999968,1031.8158200999897,1032.8158210999973,0,None,None,"[0, 0, 0]",,,1030.8324605999805,1030.8324605999805,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,1032.8324580999906,1032.8324580999906,1032.8324580999906,1033.8324823000003,1033.8158031000057,1034.815818300005,0,None,None,"[0, 0, 0]",,,1032.8324580999906,1032.8324580999906,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,1034.8323802999803,1034.8323802999803,1034.8323802999803,1035.8324756000075,1035.815808299987,1036.815827399987,0,None,None,"[0, 0, 0]",,,1034.8323802999803,1034.8323802999803,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
,,,,,,,,,,,1036.8321530999965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1041.2260518200055,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
6,"[0.2, 0]",None,0,0,0,0,,,,,1047.0828708999907,None,1051.8647791999974,None,1051.8647791999974,1052.8660284999933,1052.8492358999792,None,1,None,None,"[0, 0, 0]",,,1051.8647791999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014371580007718876,5.012420880026184,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
6,"[0.2, 0]",1,0,1,1,1,,,,,,,1053.849314399995,None,1053.849314399995,1054.8492253999866,1054.8326447999862,1055.8326442999823,0,None,None,"[0, 0, 0]",,,1053.849314399995,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1055.8492862999847,1055.8492862999847,1055.8492862999847,1056.8492299999925,1056.8325473000004,1057.8326587000047,0,None,None,"[0, 0, 0]",,,1055.8492862999847,1055.8492862999847,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
8,"[0, -0.2]",0,0,3,3,3,,,,,,,1057.849314799998,1057.849314799998,1057.849314799998,1058.8492748999852,1058.8326852000027,1059.8326675999851,0,None,None,"[0, 0, 0]",,,1057.849314799998,1057.849314799998,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,1059.9148953999975,1059.9148953999975,1059.9148953999975,1060.9159979999822,1060.899307499989,None,0,None,None,"[0, 0, 0]",,,1059.9148953999975,1059.9148953999975,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1061.865841299994,None,1061.865841299994,1062.8659686000028,1062.8493340999994,1063.849306899996,0,None,None,"[0, 0, 0]",,,1061.865841299994,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
5,"[0, 0]",0,0,6,6,6,,,,,,,1063.8660189999791,1063.8660189999791,1063.8660189999791,1064.8660270999826,1064.849356199993,1065.849478499993,0,None,None,"[0, 0, 0]",,,1063.8660189999791,1063.8660189999791,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,,,,,1065.8661037999846,1065.8661037999846,1065.8661037999846,1066.866048099997,1066.8493970999843,1067.8493912999984,0,None,None,"[0, 0, 0]",,,1065.8661037999846,1065.8661037999846,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
7,"[-0.2, -0.2]",1,0,8,8,8,,,,,,,1067.8660395999905,1067.8660395999905,1067.8660395999905,1068.8661009999923,1068.8493969999836,1069.8493813999812,0,None,None,"[0, 0, 0]",,,1067.8660395999905,1067.8660395999905,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,,,,,1069.8660906000005,1069.8660906000005,1069.8660906000005,1070.8660793000017,1070.8493889999809,1071.8494517999934,0,None,None,"[0, 0, 0]",,,1069.8660906000005,1069.8660906000005,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
,,,,,,,,,,,1071.8657954999944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1078.7590724200127,,,999,m,2,99,r,TEST,2021_Aug_13_1443,distractmap,2020.2.10,59.942694783577224,"['Left Leg', 'Left Arm', 'Left Face', 'Right Leg', 'Right Face', 'Right Arm', 'Abdomen', 'Chest']",
