square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
1,"[-0.2, 0.2]",0,0,10,10,10,,,,,,,40.7974384999834,None,40.7974384999834,41.79745529999491,41.78076760005206,42.78078110003844,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,40.7974384999834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
2,"[0, 0.2]",0,0,11,11,11,,,,,,,42.797420800081454,None,42.797420800081454,43.79746150004212,43.78077489999123,44.78075470007025,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,42.797420800081454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
4,"[-0.2, 0]",0,0,12,12,12,,,,,,,44.797443000017665,None,44.797443000017665,45.79749330005143,45.780723400064744,46.78077630000189,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,44.797443000017665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
4,"[-0.2, 0]",1,0,13,13,13,,,,,,,46.79747360001784,None,46.79747360001784,47.79747570003383,47.7808257000288,48.78088189999107,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,46.79747360001784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
8,"[0, -0.2]",0,0,14,14,14,,,,,,,48.797462700051256,None,48.797462700051256,49.79753380001057,49.78086320008151,50.78077090007719,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,48.797462700051256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
5,"[0, 0]",0,0,15,15,15,,,,,,,50.79752230003942,None,50.79752230003942,51.79749410005752,51.7807768000057,52.78082520002499,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,50.79752230003942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
5,"[0, 0]",1,0,16,16,16,,,,,,,52.79755420004949,None,52.79755420004949,53.797515199985355,53.7808349999832,54.780883500003256,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,52.79755420004949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
1,"[-0.2, 0.2]",0,0,17,17,17,,,,,,,54.79755770007614,None,54.79755770007614,55.797572100069374,55.78082159999758,56.78080030006822,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,54.79755770007614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
3,"[0.2, 0.2]",0,0,18,18,18,,,,,,,56.79751320008654,None,56.79751320008654,57.79756850004196,57.78090810007416,58.78088019997813,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,56.79751320008654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
6,"[0.2, 0]",0,0,19,19,19,,,,,,,58.79750159999821,None,58.79750159999821,59.79752800008282,59.78088670002762,60.780798500054516,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,58.79750159999821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
1,"[-0.2, 0.2]",0,0,20,20,20,,,,,,,60.79752680007368,None,60.79752680007368,61.797495100065134,61.780885500018485,62.780834099976346,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,60.79752680007368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
1,"[-0.2, 0.2]",1,0,21,21,21,,,,,,,62.79759129998274,None,62.79759129998274,63.79748649999965,63.78089270007331,64.78089330007788,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,62.79759129998274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
1,"[-0.2, 0.2]",1,0,22,22,22,,,,,,,64.79762409999967,None,64.79762409999967,65.79761700006202,65.78088420000859,66.78092879999895,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,64.79762409999967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
3,"[0.2, 0.2]",0,0,23,23,23,,,,,,,66.7974965000758,None,66.7974965000758,67.79766250005923,67.78093610005453,68.7809191000415,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,66.7974965000758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
2,"[0, 0.2]",0,0,24,24,24,,,,,,,68.79766150005162,None,68.79766150005162,69.79763689998072,69.78097229998093,70.78091930004302,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,68.79766150005162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
1,"[-0.2, 0.2]",0,0,25,25,25,,,,,,,70.79763500008266,None,70.79763500008266,71.79761780006811,71.78093610005453,72.78096680005547,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,70.79763500008266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
7,"[-0.2, -0.2]",0,0,26,26,26,,,,,,,72.79754709999543,None,72.79754709999543,73.79757060005795,73.78095420007594,74.7808759000618,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,72.79754709999543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
7,"[-0.2, -0.2]",1,0,27,27,27,,,,,,,74.79769140004646,None,74.79769140004646,75.79766150005162,75.78074740001466,76.78089639998507,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,74.79769140004646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
2,"[0, 0.2]",0,0,28,28,28,,,,,,,76.79770080000162,None,76.79770080000162,77.79758230003063,77.78104090003762,78.7809072000673,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,76.79770080000162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
6,"[0.2, 0]",0,0,29,29,29,,,,,,,78.79765950003639,None,78.79765950003639,79.79775000002701,79.78108350001276,80.7810627000872,0,-0.08194444444444444,0.13472222222222222,"[0, 0, 0]",0,0,78.79765950003639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
,,,,,,,,,,,,,,,,,,,,,,,,,,,80.82938490004744,None,space,80.82938490004744,None,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
6,"[0.2, 0]",None,,,,,0,0,0,0,116.61432260007132,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",117.63005160004832,None,117.63005160004832,118.63131359999534,118.61465290002525,119.61465800006408,"[0, 0, 0]",1,117.63005160004832,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",119.63130550005008,121.63097320008092,119.63130550005008,120.63127470004838,120.61456420004833,121.61471420002636,"[0, 0, 0]",1,119.63130550005008,121.63097320008092,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",121.64792410004884,123.6475387000246,121.64792410004884,122.64800280006602,122.63126460008789,123.63130680005997,"[0, 0, 0]",0,121.64792410004884,123.6475387000246,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
2,"[0, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",123.66460750007536,125.66453150007874,123.66460750007536,124.66473810002208,124.64806360006332,125.64827190001961,"[0, 0, 0]",0,123.66460750007536,125.66453150007874,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
5,"[0, 0]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",125.6816189000383,127.6810352000175,125.6816189000383,126.68143880006392,126.66473950003274,127.66469520004466,"[0, 0, 0]",0,125.6816189000383,127.6810352000175,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",127.69811760005541,129.6977676000679,127.69811760005541,128.69808880006894,128.68142650008667,129.6813351000892,"[0, 0, 0]",0,127.69811760005541,129.6977676000679,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",129.71471890003886,131.7143941000104,129.71471890003886,130.71478979999665,130.69808080000803,131.69813250005245,"[0, 0, 0]",0,129.71471890003886,131.7143941000104,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",131.73149650008418,133.73096279997844,131.73149650008418,132.73146420007106,132.71473780006636,133.7148025999777,"[0, 0, 0]",0,131.73149650008418,133.73096279997844,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",133.748087999993,135.74773260008078,133.748087999993,134.74803720007185,134.73148730001412,135.7313642000081,"[0, 0, 0]",0,133.748087999993,135.74773260008078,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
3,"[0.2, 0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",135.76477910007816,137.76446860004216,135.76477910007816,136.76478600001428,136.7480732999975,137.74812050000764,"[0, 0, 0]",0,135.76477910007816,137.76446860004216,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
5,"[0, 0]",0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",137.7814992000349,139.7810630000895,137.7814992000349,138.78148720005993,138.7648382000625,139.7648901999928,"[0, 0, 0]",0,137.7814992000349,139.7810630000895,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
3,"[0.2, 0.2]",1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",139.79817630001344,141.79789110005368,139.79817630001344,140.79815320007037,140.78151950007305,141.78154850006104,"[0, 0, 0]",0,139.79817630001344,141.79789110005368,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
1,"[-0.2, 0.2]",0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",141.81483120005578,143.81445980002172,141.81483120005578,142.81490530003794,142.79815580009017,143.79811500001233,"[0, 0, 0]",0,141.81483120005578,143.81445980002172,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
9,"[0.2, -0.2]",0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",143.83141460001934,145.83118229999673,143.83141460001934,144.83155200001784,144.8148680999875,145.8148001000518,"[0, 0, 0]",0,143.83141460001934,145.83118229999673,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
9,"[0.2, -0.2]",0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",145.8482750999974,147.8479044000851,145.8482750999974,146.84826680005062,146.83159110008273,147.83155640005134,"[0, 0, 0]",0,145.8482750999974,147.8479044000851,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
8,"[0, -0.2]",0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",147.86493370006792,149.86452850000933,147.86493370006792,148.8649262000108,148.84831540007144,149.8482987000607,"[0, 0, 0]",0,147.86493370006792,149.86452850000933,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
6,"[0.2, 0]",0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",149.88158140005544,151.8812542000087,149.88158140005544,150.88164200005122,150.86494760005735,151.86495920002926,"[0, 0, 0]",0,149.88158140005544,151.8812542000087,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
3,"[0.2, 0.2]",0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",151.89836230000947,153.8979166999925,151.89836230000947,152.89835310005583,152.88159690005705,153.88160540000536,"[0, 0, 0]",0,151.89836230000947,153.8979166999925,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
6,"[0.2, 0]",1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",153.91498180001508,155.91462380008306,153.91498180001508,154.9150246999925,154.89832250005566,155.89833029999863,"[0, 0, 0]",0,153.91498180001508,155.91462380008306,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
5,"[0, 0]",0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",155.93166820006445,157.93125600006897,155.93166820006445,156.93164100009017,156.9149838000303,157.91501580004115,"[0, 0, 0]",0,155.93166820006445,157.93125600006897,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",157.94836270005908,159.94795629999135,157.94836270005908,158.948297200026,158.93172019999474,159.93167289998382,"[0, 0, 0]",0,157.94836270005908,159.94795629999135,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
5,"[0, 0]",1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",159.965045100078,161.96461420005653,159.965045100078,160.96505700005218,160.94834910007194,161.94835259998217,"[0, 0, 0]",0,159.965045100078,161.96461420005653,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
1,"[-0.2, 0.2]",0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",161.98172859998886,163.9813213000307,161.98172859998886,162.98176950006746,162.96503610000946,163.96500950003974,"[0, 0, 0]",0,161.98172859998886,163.9813213000307,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",163.99846849997994,165.99805020005442,163.99846849997994,164.99847270001192,164.98177439998835,165.98176280001644,"[0, 0, 0]",0,163.99846849997994,165.99805020005442,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
9,"[0.2, -0.2]",0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",166.01506390003487,168.0146783000091,166.01506390003487,167.01505829999223,166.99844710004982,167.99845399998594,"[0, 0, 0]",0,166.01506390003487,168.0146783000091,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
3,"[0.2, 0.2]",0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",168.03178259998094,170.03148670005612,168.03178259998094,169.03171050001401,169.0150888999924,170.01513930002693,"[0, 0, 0]",0,168.03178259998094,170.03148670005612,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
9,"[0.2, -0.2]",1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",170.0484514000127,172.0480821999954,170.0484514000127,171.04834760003723,171.03176640009042,172.03172740002628,"[0, 0, 0]",0,170.0484514000127,172.0480821999954,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
6,"[0.2, 0]",0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",172.06509390007704,174.06470890005585,172.06509390007704,173.0651688000653,173.04846259998158,174.04848750005476,"[0, 0, 0]",0,172.06509390007704,174.06470890005585,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
2,"[0, 0.2]",0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",174.08184310002252,176.0813860000344,174.08184310002252,175.08175270003267,175.06518500007223,176.06511409999803,"[0, 0, 0]",0,174.08184310002252,176.0813860000344,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
5,"[0, 0]",0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",176.09848250006326,178.09809620003216,176.09848250006326,177.09847960004117,177.0818834999809,178.0818354000803,"[0, 0, 0]",0,176.09848250006326,178.09809620003216,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
,,,,,,,,,,,,,,,,,,,,,,,,,,,178.1468815000262,None,space,178.1468815000262,None,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
5,"[0, 0]",None,0,0,0,0,,,,,209.21528810006566,None,222.53276860003825,None,222.53276860003825,223.5329266000772,223.51625260000583,None,1,None,None,"[0, 0, 0]",,,222.53276860003825,None,,,,,,,,,,,,,,,,,,,186.93090580007993,186.93090580007993,None,space,4.111016399925575,186.93090580007993,None,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1327,distractmap,2020.2.10,59.966922231183275,['Abdomen'],
