square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
1,"[-0.2, 0.2]",1,0,22,22,22,,,,,,,65.6807215999579,None,65.6807215999579,66.68077909993008,66.66409470001236,67.66406500001904,0,-0.0125,0.28194444444444444,"[0, 0, 0]",0,0,65.6807215999579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
3,"[0.2, 0.2]",0,0,23,23,23,,,,,,,67.68076309992466,None,67.68076309992466,68.68076939997263,68.66409029997885,69.664125100011,0,-0.0125,0.28194444444444444,"[0, 0, 0]",0,0,67.68076309992466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
2,"[0, 0.2]",0,0,24,24,24,,,,,,,69.68077269999776,None,69.68077269999776,70.68077660002746,70.66401129995938,71.66410950000864,0,-0.0125,0.28194444444444444,"[0, 0, 0]",0,0,69.68077269999776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,0,25,25,25,,,,,,,71.68077610002365,None,71.68077610002365,72.68078910000622,72.66415700002108,73.66396939998958,0,-0.0125,0.28194444444444444,"[0, 0, 0]",0,0,71.68077610002365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",0,0,26,26,26,,,,,,,73.680813999963,None,73.680813999963,74.68082469992805,74.66413409996312,75.66411479993258,0,-0.0125,0.28194444444444444,"[0, 0, 0]",0,0,73.680813999963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",1,0,27,27,27,,,,,,,75.68089560000226,None,75.68089560000226,76.68084359995555,76.6641514999792,77.66413199994713,0,-0.0125,0.28194444444444444,"[0, 0, 0]",0,0,75.68089560000226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
2,"[0, 0.2]",0,0,28,28,28,,,,,,,77.6808333999943,None,77.6808333999943,78.68080560001545,78.66417509992607,79.66413029993419,0,-0.0125,0.28194444444444444,"[0, 0, 0]",0,0,77.6808333999943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",0,0,29,29,29,,,,,,,79.68085030000657,None,79.68085030000657,80.68085479992442,80.66417330002878,81.66418820002582,0,-0.0125,0.28194444444444444,"[0, 0, 0]",0,0,79.68085030000657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7124331999803,None,space,81.7124331999803,None,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",None,,,,,0,0,0,0,147.61431029997766,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",148.62999489996582,None,148.62999489996582,149.63137249997817,149.614685599925,None,"[0, 0, 0]",1,148.62999489996582,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",150.6146978000179,152.6143930000253,150.6146978000179,151.61491619993467,151.59807870001532,152.59803909994662,"[0, 0, 0]",1,150.6146978000179,152.6143930000253,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",152.63140019995626,154.63104060001206,152.63140019995626,153.6314524000045,153.6147296000272,154.61469509999733,"[0, 0, 0]",0,152.63140019995626,154.63104060001206,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
2,"[0, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",154.6480907999212,156.64770229998976,154.6480907999212,155.6480604999233,155.63142069999594,156.63142839993816,"[0, 0, 0]",0,154.6480907999212,156.64770229998976,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",156.66475859994534,158.66425030003302,156.66475859994534,157.66477619996294,157.6480819999706,158.6481485000113,"[0, 0, 0]",0,156.66475859994534,158.66425030003302,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",158.6814258999657,160.68097099999432,158.6814258999657,159.68142289994285,159.66479189996608,160.66476610000245,"[0, 0, 0]",0,158.6814258999657,160.68097099999432,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",160.69813479995355,162.69761829997879,160.69813479995355,161.6981969999615,161.68149919994175,162.68147690000478,"[0, 0, 0]",0,160.69813479995355,162.69761829997879,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",162.7148462999612,164.71439049998298,162.7148462999612,163.71474690001924,163.6981756000314,164.69814240001142,"[0, 0, 0]",0,162.7148462999612,164.71439049998298,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",164.73152479995042,166.7312213999685,164.73152479995042,165.7315139999846,165.71483409998473,166.71481429995038,"[0, 0, 0]",0,164.73152479995042,166.7312213999685,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
3,"[0.2, 0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",166.74821250000969,168.74784259998705,166.74821250000969,167.7482143000234,167.73150579992216,168.73148309998214,"[0, 0, 0]",0,166.74821250000969,168.74784259998705,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",168.76485729997512,170.76448459993117,168.76485729997512,169.76494959997945,169.74822109995876,170.7481624999782,"[0, 0, 0]",0,168.76485729997512,170.76448459993117,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
3,"[0.2, 0.2]",1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",170.78157809993718,172.78118669998366,170.78157809993718,171.78156399994623,171.76489009999204,172.76488199993037,"[0, 0, 0]",0,170.78157809993718,172.78118669998366,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",172.79821689997334,174.79819000000134,172.79821689997334,173.79828550003003,173.78152119996957,174.78150859999005,"[0, 0, 0]",0,172.79821689997334,174.79819000000134,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
9,"[0.2, -0.2]",0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",174.81505410000682,176.81453859992325,174.81505410000682,175.81495259993244,175.79819120001048,176.79815849999432,"[0, 0, 0]",0,174.81505410000682,176.81453859992325,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
9,"[0.2, -0.2]",0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",176.83161609992385,178.83124899992254,176.83161609992385,177.83162910002284,177.81488369998988,178.81492439995054,"[0, 0, 0]",0,176.83161609992385,178.83124899992254,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",178.84827610000502,180.8479384999955,178.84827610000502,179.84814709995408,179.83161200000905,180.83153019996826,"[0, 0, 0]",0,178.84827610000502,180.8479384999955,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",180.86496329994407,182.86456180003006,180.86496329994407,181.86501069995575,181.8483019999694,182.84828789997846,"[0, 0, 0]",0,180.86496329994407,182.86456180003006,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
3,"[0.2, 0.2]",0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",182.88166419998743,184.88121459994,182.88166419998743,183.88159579993226,183.8649578000186,184.86496549996082,"[0, 0, 0]",0,182.88166419998743,184.88121459994,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",184.89831990003586,186.89797769999132,184.89831990003586,185.89833669993095,185.88164549996145,186.88164129992947,"[0, 0, 0]",0,184.89831990003586,186.89797769999132,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",186.9150131000206,188.91462409996893,186.9150131000206,187.91499319998547,187.8983137999894,188.89837559999432,"[0, 0, 0]",0,186.9150131000206,188.91462409996893,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",188.93167570000514,190.9312734999694,188.93167570000514,189.93170309998095,189.9150176999392,190.91495469992515,"[0, 0, 0]",0,188.93167570000514,190.9312734999694,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",190.9483656999655,192.94797259999905,190.9483656999655,191.9483698999975,191.93164860003162,192.93163100001402,"[0, 0, 0]",0,190.9483656999655,192.94797259999905,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",192.96506509999745,194.96466409997083,192.96506509999745,193.96509049995802,193.9483338999562,194.94839189993218,"[0, 0, 0]",0,192.96506509999745,194.96466409997083,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",194.98170040000696,196.9813055000268,194.98170040000696,195.98177099996246,195.96503479999956,196.96507559996098,"[0, 0, 0]",0,194.98170040000696,196.9813055000268,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
9,"[0.2, -0.2]",0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",196.9983967000153,198.99804460001178,196.9983967000153,197.99842109996825,197.98175269993953,198.98175959999207,"[0, 0, 0]",0,196.9983967000153,198.99804460001178,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
3,"[0.2, 0.2]",0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",199.01510409999173,201.014773300034,199.01510409999173,200.01508819998708,199.99841410003137,200.99844500003383,"[0, 0, 0]",0,199.01510409999173,201.014773300034,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
9,"[0.2, -0.2]",1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",201.0317640999565,203.03147099993657,201.0317640999565,202.03180769993924,202.0151268999325,203.01509749994148,"[0, 0, 0]",0,201.0317640999565,203.03147099993657,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",203.0484904999612,205.04811650002375,203.0484904999612,204.04845489992294,204.03182010003366,205.03178209997714,"[0, 0, 0]",0,203.0484904999612,205.04811650002375,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
2,"[0, 0.2]",0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",205.06515369995032,207.06476530001964,205.06515369995032,206.06515849998686,206.0484756999649,207.04849600000307,"[0, 0, 0]",0,205.06515369995032,207.06476530001964,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",207.08178469992708,209.08137909998186,207.08178469992708,208.08185499999672,208.06510399992112,209.0652287999401,"[0, 0, 0]",0,207.08178469992708,209.08137909998186,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
,,,,,,,,,,,,,,,,,,,,,,,,,,,209.1301391000161,None,space,209.1301391000161,None,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",None,0,0,0,0,,,,,235.3989075999707,None,239.53065989993047,None,239.53065989993047,240.53205549996346,240.49875459994655,241.4987630000105,1,None,None,"[0, 0, 0]",,,239.53065989993047,None,,,,,,,,,,,,,,,,,,,214.16422889998648,214.16422889998648,None,space,0.9137674999656156,214.16422889998648,None,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",1,0,1,1,1,,,,,,,241.51542219996918,None,241.51542219996918,242.51541069999803,242.49872050003614,243.49870340002235,0,None,None,"[0, 0, 0]",,,241.51542219996918,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
