	onset	duration	rt	response	correct	attempt	condition
0	30.821158400009153	1.889977459970396			1.0	0.0	1back
1	32.73775620001834	1.9937883100064937			0.0	0.0	1back
2	34.73949219999486	1.996351110021351			0.0	0.0	1back
3	36.74120290001156	1.9838037100271322			0.0	0.0	1back
4	38.73140630000853	1.9963104100024793			0.0	0.0	1back
5	40.75071580000804	1.9920806100126356			0.0	0.0	1back
6	42.7465252999973	1.9924808100040536			0.0	0.0	1back
7	44.74818520000554	1.9925487099972088			0.0	0.0	1back
8	46.749998800019966	1.9918239100079518			0.0	0.0	1back
9	48.75211620001937	1.9772299100004602			0.0	0.0	1back
10	50.736628500017105	1.9768119099899195			0.0	0.0	1back
11	52.7536333000171	1.9667836099979468			0.0	0.0	1back
12	54.740132300008554	1.9957852099905722			0.0	0.0	1back
13	56.74172010002076	1.994757610023953			0.0	0.0	1back
14	58.74347250000574	1.9860855100268964			0.0	0.0	1back
15	60.74513029999798	1.995567710022442			0.0	0.0	1back
16	62.746864700020524	1.99261071003275			0.0	0.0	1back
17	64.74863320001168	1.9913592099910602			0.0	0.0	1back
18	66.7503893999965	1.9924799099972006			0.0	0.0	1back
19	68.75222510000458	1.9658265100151766			0.0	0.0	1back
20	70.73709670000244	1.991863609990105			0.0	0.0	1back
21	72.73901360001764	1.9860033100121655			0.0	0.0	1back
22	74.74063300000853	1.9953494099900126			0.0	0.0	1back
23	76.74226689999341	1.9968428099818993			0.0	0.0	1back
24	78.74410549999448	1.9927468099922407			0.0	0.0	1back
25	80.7457582000061	1.9948852100060321			0.0	0.0	1back
26	82.74982709999313	1.9911987100203987			0.0	0.0	1back
27	84.7493228999956	1.9985449100204278			0.0	0.0	1back
28	86.75100690001273	1.974049210024532			0.0	0.0	1back
29	88.73592700000154	1.9938392100157216			0.0	0.0	1back
30	score: 	100.0					
