	onset	duration	condition
0	2.7599481999932323	1862.326346901973	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\N-Of-Few\WASABI hyperalignment\stimuli\videos\kungfury.mp4
