	onset	duration	condition
0	2.7598836999968626	420.0767692014342	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\N-Of-Few\WASABI hyperalignment\stimuli\videos\01_Inscapes_NoScannerSound_h264.wmv
