square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,fixation_rest.started,fixation_rest.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
9,"[0.2, -0.2]",0,0,24,24,24,,,None,None,"[0, 0, 0]",91.33607649989426,93.3360806000419,91.33607649989426,92.3359560999088,92.31942659989,93.31942950002849,"[0, 0, 0]",1,91.33607649989426,93.3360806000419,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
3,"[0.2, 0.2]",0,0,25,25,25,,,None,None,"[0, 0, 0]",93.35277009988204,95.35278309998102,93.35277009988204,94.35277389991097,94.33609790005721,95.33608409995213,"[0, 0, 0]",1,93.35277009988204,95.35278309998102,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
9,"[0.2, -0.2]",1,0,26,26,26,,,None,None,"[0, 0, 0]",95.36943989992142,97.3694585999474,95.36943989992142,96.36944200005382,96.35279470006935,97.35278069996275,"[0, 0, 0]",0,95.36943989992142,97.3694585999474,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",0,0,27,27,27,,,None,None,"[0, 0, 0]",97.38610929995775,99.38613669993356,97.38610929995775,98.38614109996706,98.36946379998699,99.36947329994291,"[0, 0, 0]",1,97.38610929995775,99.38613669993356,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
2,"[0, 0.2]",0,0,28,28,28,,,None,None,"[0, 0, 0]",99.40281259990297,101.40282119996846,99.40281259990297,100.40302510000765,100.38613340002485,101.38614369998686,"[0, 0, 0]",1,99.40281259990297,101.40282119996846,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",0,0,29,29,29,,,None,None,"[0, 0, 0]",101.41950299986638,103.41949269990437,101.41950299986638,102.41949320002459,102.40285900002345,103.40284339990467,"[0, 0, 0]",1,101.41950299986638,103.41949269990437,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,103.43617319990881,None,space,103.43617319990881,None,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
3,"[0.2, 0.2]",None,0,0,0,0,575.457103600027,None,None,None,"[0, 0, 0]",581.990363900084,583.9903837998863,581.990363900084,582.9903811998665,582.9903811998665,583.9903837998863,"[0, 0, 0]",1,581.990363900084,583.9903837998863,,,,,,109.3198150000535,109.3198150000535,None,space,440.45242680003867,109.3198150000535,None,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",584.0070519000292,586.0070680999197,584.0070519000292,585.0070529000368,584.9903964998666,585.990388300037,"[0, 0, 0]",1,584.0070519000292,586.0070680999197,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",586.023717999924,588.0237477000337,586.023717999924,587.023745500017,587.0070776999928,588.0070843000431,"[0, 0, 0]",1,586.023717999924,588.0237477000337,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",588.0404147000518,590.040428099921,588.0404147000518,589.0403775998857,589.0237338000443,590.0237588998862,"[0, 0, 0]",1,588.0404147000518,590.040428099921,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",590.1074621998705,None,590.1074621998705,591.1071228999645,591.090422899928,None,"[0, 0, 0]",0,590.1074621998705,None,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",592.073800599901,594.0737886000425,592.073800599901,593.0737767999526,593.0571570999455,594.0571433999576,"[0, 0, 0]",1,592.073800599901,594.0737886000425,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",594.090461099986,596.090484400047,594.090461099986,595.0905808999669,595.0738230999559,596.0738136,"[0, 0, 0]",1,594.090461099986,596.090484400047,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",596.1071780000348,598.1071718998719,596.1071780000348,597.1071695000865,597.0904955000151,598.0904983999208,"[0, 0, 0]",1,596.1071780000348,598.1071718998719,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",598.1238434000406,600.1238561000209,598.1238434000406,599.1238442000467,599.107200199971,600.107187599875,"[0, 0, 0]",1,598.1238434000406,600.1238561000209,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",600.1405324998777,602.140523100039,600.1405324998777,601.1405295000877,601.1238665999845,602.1238811998628,"[0, 0, 0]",1,600.1405324998777,602.140523100039,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,602.1738710999489,None,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.901234567901238,595.5554969098885,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",None,0,0,0,0,618.1911009999458,None,None,None,"[0, 0, 0]",622.2073907998856,None,622.2073907998856,623.2074724999256,623.2074724999256,None,"[0, 0, 0]",1,622.2073907998856,None,,,,,,,,,,,,,,,0.013084290083497763,5.008969790069386,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",624.2073538000695,626.2074249999132,624.2073538000695,625.2074164999649,625.1907468000427,626.1907381000929,"[0, 0, 0]",1,624.2073538000695,626.2074249999132,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",626.2241616998799,628.2240921000484,626.2241616998799,627.2240023000631,627.2074361999985,628.2074301000684,"[0, 0, 0]",1,626.2241616998799,628.2240921000484,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",628.2407740999479,630.2407915000804,628.2407740999479,629.2407722999342,629.2241146999877,630.2241310998797,"[0, 0, 0]",1,628.2407740999479,630.2407915000804,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",630.3077831999399,None,630.3077831999399,631.3074709998909,631.2741392999887,None,"[0, 0, 0]",0,630.3077831999399,None,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",632.2741644000635,634.2741715000011,632.2741644000635,633.2741574000102,633.2574825999327,634.257488100091,"[0, 0, 0]",1,632.2741644000635,634.2741715000011,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",634.2908179999795,636.2907702999655,634.2908179999795,635.2908314999659,635.2741856998764,636.2741918000393,"[0, 0, 0]",1,634.2908179999795,636.2907702999655,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",636.3075091000646,638.3075319998898,636.3075091000646,637.3075264999643,637.2908544999082,638.2908645998687,"[0, 0, 0]",1,636.3075091000646,638.3075319998898,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",638.3241987999063,640.3242166000418,638.3241987999063,639.3242077999748,639.3075653000269,640.3075435999781,"[0, 0, 0]",1,638.3241987999063,640.3242166000418,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",640.3408758998848,642.340908800019,640.3408758998848,641.3409019000828,641.3242432000116,642.3242474000435,"[0, 0, 0]",1,640.3408758998848,642.340908800019,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,642.357568499865,None,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.086419753086417,636.121998609975,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",None,0,0,0,0,659.5912031999324,None,None,None,"[0, 0, 0]",662.3910632999614,None,662.3910632999614,663.3910703000147,663.3910703000147,None,"[0, 0, 0]",1,662.3910632999614,None,,,,,,,,,,,,,,,0.013603589963167906,5.010011089965701,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",664.3910888999235,666.3911079000682,664.3910888999235,665.3911180000287,665.3744387000334,666.374387399992,"[0, 0, 0]",1,664.3910888999235,666.3911079000682,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",666.4077783999965,668.4077971999068,666.4077783999965,667.4077955998946,667.3910308000632,668.3911270999815,"[0, 0, 0]",1,666.4077783999965,668.4077971999068,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",668.424474600004,670.4244540999644,668.424474600004,669.4244943000376,669.4077324999962,670.407812200021,"[0, 0, 0]",1,668.424474600004,670.4244540999644,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",670.4743955000304,None,670.4743955000304,671.4744931999594,671.4578350998927,None,"[0, 0, 0]",1,670.4743955000304,None,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",672.4578323999885,674.4578380999155,672.4578323999885,673.4578625999857,673.441180099966,674.4411857000086,"[0, 0, 0]",1,672.4578323999885,674.4578380999155,,,,,,,,,,,,,,,,,,,4,M,1,20,l,MH SK,49,49,2022_Jul_26_1238,2020.2.10,distractmap1,59.97692090060416,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
