	onset	duration	rt	response	correct	attempt	condition
0	1209.3127051999327	1.9752989998087287			1.0	0.0	1back
1	1211.2960429999512	1.9887449501547962	0.7467233999632299	0.0	1.0	0.0	1back
2	1213.296065100003	1.9911474499385804	0.987250299891457	2.0	1.0	0.0	1back
3	1215.2960673999041	1.9906880499329418	0.6349719001445919	0.0	0.0	0.0	1back
4	1217.2960957998876	1.990830749971792	1.0026525999419391	0.0	1.0	0.0	1back
5	1219.2961082998663	1.9907793500460684	0.8798682000488043	2.0	1.0	0.0	1back
6	1221.296100599924	1.9908910500817	0.8847267001401633	2.0	1.0	0.0	1back
7	1223.2961255998816	1.991097450023517	0.7799213998951018	2.0	1.0	0.0	1back
8	1225.2961504999548	1.9902521497569978	0.5799308000132442	0.0	1.0	0.0	1back
9	1227.2961391999852	1.990556349977851	0.8129602998960763	2.0	1.0	0.0	1back
10	1229.2961611000355	1.9908408496994525	0.6799619998782873	2.0	1.0	0.0	1back
11	1231.2961897999048	1.991043649846688	0.6799984001554549	2.0	1.0	0.0	1back
12	1233.2961935999338	1.9905609500128776	0.7181386998854578	2.0	1.0	0.0	1back
13	1235.2962048999034	1.9908821501303464	0.5175095999147743	0.0	1.0	0.0	1back
14	1237.296219300013	1.9909270501229912	0.7631784998811781	2.0	1.0	0.0	1back
15	1239.2962382999249	1.991218650015071	0.6799606001004577	2.0	1.0	0.0	1back
16	1241.2962640000042	1.9912041500210762	0.8131186999380589	0.0	1.0	0.0	1back
17	1243.2962644998915	1.9908743500709534	0.7005517999641597	2.0	1.0	0.0	1back
18	1245.2962744999677	1.9907403499819338	0.813150400063023	2.0	1.0	0.0	1back
19	1247.2963021998294	1.9910472501069307	0.6298115998506546	2.0	1.0	0.0	1back
20	1249.2963065998629	1.991017049876973	0.6633003000169992	2.0	1.0	0.0	1back
21	1251.2963200998493	1.9910220501478761	0.7300457998644561	0.0	1.0	0.0	1back
22	1253.2963477999438	1.991016450105235	0.6633270001038909	0.0	1.0	0.0	1back
23	1255.2963667998556	1.990940349875018	0.6964797000400722	2.0	1.0	0.0	1back
24	1257.2962597999722	1.9903870499692857	0.6798312999308109	2.0	1.0	0.0	1back
25	1259.2963839999866	1.991145950043574	0.6846618999261409	2.0	1.0	0.0	1back
26	1261.2964132998604	1.990885450039059	0.6465393998660147	2.0	1.0	0.0	1back
27	1263.2964133999776	1.991058049723506	0.6844579998869449	0.0	1.0	0.0	1back
28	1265.2964244999457	1.9911265498958528	0.6799842999316752	2.0	1.0	0.0	1back
29	1267.2964765999932	1.9908911499660462	0.5963345000054687	2.0	1.0	0.0	1back
30	score: 	96.66666666666667					
