	onset	duration	rt	response	correct	attempt	condition
0	885.3597373999655	1.987748260027729			1.0	0.0	2back
1	887.3596937999828	2.0056881299242377			1.0	0.0	2back
2	889.3763975000475	2.0074064298532903	0.45040040009189397	0.0	1.0	0.0	2back
3	891.3931301999837	2.007483429973945	0.7878586000297219	2.0	1.0	0.0	2back
4	893.4097580000525	2.007827829918824	0.6004315000027418	2.0	1.0	0.0	2back
5	895.426448800019	2.0075240299338475	0.7837091999826953	2.0	1.0	0.0	2back
6	897.4431033999426	2.0076998298754916	0.7218907999340445	2.0	1.0	0.0	2back
7	899.4597102999687	2.007554729934782	0.7552551000844687	2.0	1.0	0.0	2back
8	901.4764715000056	2.0068986299447715	0.5503836000571027	2.0	0.0	0.0	2back
9	903.4931747999508	2.007606429979205	0.5670156999258325	2.0	1.0	0.0	2back
10	905.5098328000167	2.0077635298948735	0.6503935999935493	2.0	1.0	0.0	2back
11	907.5265123000136	2.0076443299185485	0.5505951999220997	0.0	1.0	0.0	2back
12	909.5432220000075	2.007680629962124	0.6049210000783205	2.0	1.0	0.0	2back
13	911.5599254999543	2.0071666300063953	0.5883894999278709	2.0	1.0	0.0	2back
14	913.576590099954	2.0076550300000235	0.6717841000063345	0.0	0.0	0.0	2back
15	915.5932731999783	2.007715029991232	0.5670310999266803	2.0	1.0	0.0	2back
16	917.6099522999721	2.007552729919553	0.7050441999454051	2.0	1.0	0.0	2back
17	919.6266129999422	2.0076625300571322	0.5172088999534026	2.0	1.0	0.0	2back
18	921.6433255999582	2.0074945299420506	0.6002699999371544	2.0	0.0	0.0	2back
19	923.6599785999861	2.0074715298833326	0.5503829000517726	2.0	1.0	0.0	2back
20	925.6766888999846	2.0076593299163505	0.7170360999880359	2.0	1.0	0.0	2back
21	927.6933633999433	2.0061725300038233	0.5670529000926763	0.0	1.0	0.0	2back
22	929.7100022999803	2.007634129957296	0.5382037999806926	2.0	1.0	0.0	2back
23	931.7266972999787	2.0075090300524607	0.6213646000251174	0.0	0.0	0.0	2back
24	933.7434043999529	2.007697229972109	0.6170248999260366	2.0	1.0	0.0	2back
25	935.7601013999665	2.007296929950826	0.6378505999455228	2.0	1.0	0.0	2back
26	937.7767607000424	2.0075942298863083	0.5170653999084607	0.0	1.0	0.0	2back
27	939.793471800047	2.0075126298470423	0.5714291000040248	2.0	1.0	0.0	2back
28	941.8101301999995	2.0076365299755707	0.7337532000383362	2.0	1.0	0.0	2back
29	943.8268227999797	2.0077655299101025	0.5171839999966323	2.0	1.0	0.0	2back
30	score: 	86.66666666666667					
