	onset	duration	condition
0	2.7601636999752373	1862.3298824655358	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\WASABI hyperalignment\stimuli\videos\kungfury.mp4
