	onset	duration	phase	condition
0	2.8101007000077516	1.4830126001033932	cue	Left Leg
1	4.293113300111145	16.504744024248794	movement	Left Leg
2	20.84176450013183	1.4832926001399755	cue	Chest
3	22.325057100271806	16.503941469825804	movement	Chest
4	38.82920450018719	18.012652589939535	rest	Rest
5	56.86796780000441	1.4833625999744982	cue	Right Leg
6	58.351330399978906	16.502063870197162	movement	Right Leg
7	74.84632290014997	18.01234728982672	rest	Rest
8	92.89547400013544	1.4830742001067847	cue	Right Arm
9	94.37854820024222	16.51469605998136	movement	Right Arm
10	110.93642779998481	1.4664106001146138	cue	Left Arm
11	112.40283840009943	16.516441059764475	movement	Left Arm
12	128.95770160015672	1.482738499995321	cue	Abdomen
13	130.44044010015205	16.50786696979776	movement	Abdomen
14	146.94751500012353	18.01129039004445	rest	Rest
15	164.9881329999771	1.4830553999636322	cue	Left Face
16	166.47118839994073	16.514000569935888	movement	Left Face
17	182.98025450017303	18.013117089867592	rest	Rest
18	201.024108099984	1.4827984999865294	cue	Right Face
19	202.50690659997053	16.509621770121157	movement	Right Face
20	219.05667760013603	1.4830283001065254	cue	Abdomen
21	220.53970590024255	16.51123197004199	movement	Abdomen
22	237.09042010013945	1.4830269000958651	cue	Right Face
23	238.57344700023532	16.510748769622296	movement	Right Face
24	255.14311169995926	1.482983099995181	cue	Left Arm
25	256.62609479995444	16.505749659845605	movement	Left Arm
26	273.1313275999855	18.012588989920914	rest	Rest
27	291.18134610005654	1.4831058999989182	cue	Right Arm
28	292.66445200005546	16.513137759873644	movement	Right Arm
29	309.1652500999626	18.012069090036675	rest	Rest
30	327.20732330018654	1.4827618999406695	cue	Left Face
31	328.6900852001272	16.51214307011105	movement	Left Face
32	345.1994175000582	18.011019190074876	rest	Rest
33	363.2370435001794	1.4830894998740405	cue	Right Leg
34	364.72013300005347	16.50304987002164	movement	Right Leg
35	381.2587876000907	1.4830435998737812	cue	Left Leg
36	382.7418311999645	16.509922469966114	movement	Left Leg
37	399.29575380007736	1.4832582999952137	cue	Chest
38	400.7790121000726	16.502764669945464	movement	Chest
39	417.28237839997746	18.013083489611745	rest	Rest
40	Condition Order: 	['Left Leg', 'Chest', 'Rest', 'Right Leg', 'Rest', 'Right Arm', 'Left Arm', 'Abdomen', 'Rest', 'Left Face', 'Rest', 'Right Face', 'Abdomen', 'Right Face', 'Left Arm', 'Rest', 'Right Arm', 'Rest', 'Left Face', 'Rest', 'Right Leg', 'Left Leg', 'Chest', 'Rest']		
