square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,fixation_rest.started,fixation_rest.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
1,"[-0.2, 0.2]",0,0,22,22,22,,,None,None,"[0, 0, 0]",455.1443664000253,457.14440510002896,455.1443664000253,456.14388920000056,456.1277289999998,457.12776260002283,"[0, 0, 0]",1,455.1443664000253,457.14440510002896,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,23,23,23,,,None,None,"[0, 0, 0]",457.161055100034,459.16115090000676,457.161055100034,458.1609862000332,458.1443932999973,459.1444057999761,"[0, 0, 0]",1,457.161055100034,459.16115090000676,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
9,"[0.2, -0.2]",0,0,24,24,24,,,None,None,"[0, 0, 0]",459.1777711000177,461.177763100015,459.1777711000177,460.1776844999986,460.16111159999855,461.16110770002706,"[0, 0, 0]",1,459.1777711000177,461.177763100015,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
3,"[0.2, 0.2]",0,0,25,25,25,,,None,None,"[0, 0, 0]",461.19442600000184,463.19444589997875,461.19442600000184,462.19452170003206,462.1776426000288,463.1777864000178,"[0, 0, 0]",1,461.19442600000184,463.19444589997875,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
9,"[0.2, -0.2]",1,0,26,26,26,,,None,None,"[0, 0, 0]",463.21100519999163,465.2111281999969,463.21100519999163,464.2111474000267,464.1944447000278,465.19443889998365,"[0, 0, 0]",1,463.21100519999163,465.2111281999969,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
6,"[0.2, 0]",0,0,27,27,27,,,None,None,"[0, 0, 0]",465.2277972000302,467.2278206999763,465.2277972000302,466.22781930002384,466.2111485999776,467.2112395000295,"[0, 0, 0]",1,465.2277972000302,467.2278206999763,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
2,"[0, 0.2]",0,0,28,28,28,,,None,None,"[0, 0, 0]",467.2445039000013,469.24450219998835,467.2445039000013,468.24447189999046,468.2278192000231,469.22783580003306,"[0, 0, 0]",1,467.2445039000013,469.24450219998835,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
5,"[0, 0]",0,0,29,29,29,,,None,None,"[0, 0, 0]",469.2611697000102,471.26118309999583,469.2611697000102,470.2611839000019,470.2444997000275,471.24452010000823,"[0, 0, 0]",1,469.2611697000102,471.26118309999583,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
,,,,,,,,,,,,,,,,,,,,,,471.29451680002967,None,space,471.29451680002967,None,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
3,"[0.2, 0.2]",None,0,0,0,0,676.3631625000271,None,None,None,"[0, 0, 0]",682.9295334999915,684.929673000006,682.9295334999915,683.9296570000006,683.9296570000006,684.929673000006,"[0, 0, 0]",1,682.9295334999915,684.929673000006,,,,,,505.8617671999964,505.8617671999964,None,space,141.74719870003173,505.8617671999964,None,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",684.9463073000079,686.946330900013,684.9463073000079,685.9463288999978,685.9296699999832,686.9295540000312,"[0, 0, 0]",1,684.9463073000079,686.946330900013,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",686.9630162999965,688.9630061999778,686.9630162999965,687.9629915999831,687.9463531000074,688.9463480000268,"[0, 0, 0]",1,686.9630162999965,688.9630061999778,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",688.9797099999851,690.9797167999786,688.9797099999851,689.9797006000299,689.9629553999985,690.9629169999971,"[0, 0, 0]",1,688.9797099999851,690.9797167999786,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",691.0467411000282,None,691.0467411000282,692.0463651000173,692.0297253000317,None,"[0, 0, 0]",1,691.0467411000282,None,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",693.0130387999816,695.0130749000236,693.0130387999816,694.0129566999967,693.9963929000078,694.9964102000231,"[0, 0, 0]",1,693.0130387999816,695.0130749000236,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",695.0297468000208,697.0297599000041,695.0297468000208,696.0296354999882,696.0130013999878,697.013073900016,"[0, 0, 0]",1,695.0297468000208,697.0297599000041,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",697.0464251000085,699.0464282000321,697.0464251000085,698.0464536999934,698.0297788000316,699.0297771000187,"[0, 0, 0]",1,697.0464251000085,699.0464282000321,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",699.0630878999946,701.0631284000119,699.0630878999946,700.0630908000167,700.0464490000159,701.046447700006,"[0, 0, 0]",1,699.0630878999946,701.0631284000119,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",701.0798207999906,703.079824800021,701.0798207999906,702.0798028000281,702.0631168999826,703.0631318999804,"[0, 0, 0]",1,701.0798207999906,703.079824800021,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
,,,,,,,,,,,,,,,,,,,,,,703.1131305000163,None,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.802469135802468,681.4686141200364,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
6,"[0.2, 0]",None,0,0,0,0,719.0468720999779,None,None,None,"[0, 0, 0]",723.1465535000316,725.1466768999817,723.1465535000316,724.1466841999791,724.1466841999791,725.1466768999817,"[0, 0, 0]",1,723.1465535000316,725.1466768999817,,,,,,,,,,,,,,,0.013267679954878986,5.00940677995095,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",725.1633369000047,727.1633855000255,725.1633369000047,726.1633429999929,726.1466813000152,727.1466948000016,"[0, 0, 0]",1,725.1633369000047,727.1633855000255,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",727.1800225999905,729.1800326000084,727.1800225999905,728.1800155999954,728.1632586999913,729.1633494999842,"[0, 0, 0]",1,727.1800225999905,729.1800326000084,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",729.1966999000288,731.1967306000297,729.1966999000288,730.1967091999832,730.1800304999924,731.1800689999945,"[0, 0, 0]",1,729.1966999000288,731.1967306000297,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",731.2801172999898,None,731.2801172999898,732.280368399981,732.2637467000168,None,"[0, 0, 0]",1,731.2801172999898,None,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",733.230066100019,735.2300887000165,733.230066100019,734.2300714000012,734.2133899999899,735.2134021000238,"[0, 0, 0]",1,733.230066100019,735.2300887000165,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",735.2467579999939,737.2467506999965,735.2467579999939,736.2467670000042,736.2300349000143,737.2301141999778,"[0, 0, 0]",1,735.2467579999939,737.2467506999965,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",737.2634253000142,739.2634114000248,737.2634253000142,738.2634363999823,738.2467840000172,739.2468013000325,"[0, 0, 0]",1,737.2634253000142,739.2634114000248,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",739.2801220000256,741.2801445000223,739.2801220000256,740.2801298000268,740.26346560003,741.2634661999764,"[0, 0, 0]",1,739.2801220000256,741.2801445000223,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",741.2968125999905,743.296814500005,741.2968125999905,742.2970817000023,742.2805582000292,743.2801582000102,"[0, 0, 0]",1,741.2968125999905,743.296814500005,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
,,,,,,,,,,,,,,,,,,,,,,743.3134655000176,None,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.950617283950617,723.8355822199956,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
7,"[-0.2, -0.2]",None,0,0,0,0,760.5636878000223,None,None,None,"[0, 0, 0]",763.3303167999838,None,763.3303167999838,764.3303208000143,764.3303208000143,None,"[0, 0, 0]",1,763.3303167999838,None,,,,,,,,,,,,,,,0.013311479997355491,5.009453280013986,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",765.3303419000003,767.3303577000042,765.3303419000003,766.3303566999966,766.313676299993,767.3136955000227,"[0, 0, 0]",1,765.3303419000003,767.3303577000042,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",767.3470109000336,769.3470401000232,767.3470109000336,768.3469410000253,768.3303677000222,769.3304002999794,"[0, 0, 0]",1,767.3470109000336,769.3470401000232,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",769.3637480000034,771.3636983000324,769.3637480000034,770.3637111000135,770.347034699982,771.3470369999995,"[0, 0, 0]",1,769.3637480000034,771.3636983000324,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",771.4473819999839,None,771.4473819999839,772.4470754999784,772.4303991000052,None,"[0, 0, 0]",1,771.4473819999839,None,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",773.3970676999888,775.3970948000206,773.3970676999888,774.3970734000322,774.3804219000158,775.3804328999831,"[0, 0, 0]",1,773.3970676999888,775.3970948000206,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",775.413775700028,777.4137571000028,775.413775700028,776.4137559999945,776.3970998000004,777.397114899999,"[0, 0, 0]",1,775.413775700028,777.4137571000028,,,,,,,,,,,,,,,,,,,6,M,1,18,R,MH,49,49,2022_Aug_15_1722,2020.2.10,distractmap1,59.981093968840895,"['Left Face', 'Right Leg', 'Left Face', 'Right Leg']",
