	onset	duration	condition
0	45.91926189995138	1862.3055628000875	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\WASABI hyperalignment\stimuli\videos\kungfury.mp4
1	2079.3363300999627	420.0781838001567	c:\Users\Dartmouth\Documents\GitHub\canlab\WASABI_public\fMRI Tasks\WASABI hyperalignment\stimuli\videos\01_Inscapes_NoScannerSound_h264.wmv
2	2574.0904165999964	419.9995089001022	RestingState
