	onset	duration	rt	response	correct	attempt	condition
0	380.3492735000036	1.969836980017135			1.0	0.0	1back
1	382.3326136000105	1.9884623899997678	0.5838922999973875	0.0	1.0	0.0	1back
2	384.3326405000116	1.9898989899957087	0.7796857999928761	2.0	1.0	0.0	1back
3	386.33265019999817	1.9907043899584096	0.6796044000075199	2.0	1.0	0.0	1back
4	388.33254209998995	1.9907720899791457	0.4798104999936186	0.0	1.0	0.0	1back
5	390.33269499999005	1.9907466900185682	0.7463122000044677	2.0	1.0	0.0	1back
6	392.3327026999905	1.990745290007908	0.6180982000078075	2.0	1.0	0.0	1back
7	394.3326970000053	1.990846889995737	0.5795989999896847	2.0	1.0	0.0	1back
8	396.3327280000085	1.9908279899973422	0.41828420001547784	0.0	1.0	0.0	1back
9	398.33275090000825	1.99082179000834	0.6679809000052046	2.0	1.0	0.0	1back
10	400.3327556999866	1.9906045899842866	0.51784129999578	2.0	1.0	0.0	1back
11	402.3327660000068	1.9906236899842042	0.596369600010803	2.0	1.0	0.0	1back
12	404.3327708999859	1.9908368900069036	0.679670100013027	2.0	1.0	0.0	1back
13	406.3327902999881	1.9891963900008705	0.5627760000061244	0.0	1.0	0.0	1back
14	408.33281270001316	1.9908640899811871	0.7341262999980245	2.0	1.0	0.0	1back
15	410.33281140000327	1.9909619899990503	0.629721100005554	0.0	0.0	0.0	1back
16	412.33283369999845	1.9909038899932057	0.6964197999914177	0.0	1.0	0.0	1back
17	414.33284250000725	1.9909103899844922	0.8463019999908283	2.0	1.0	0.0	1back
18	416.3328523999953	1.9909300900180824	0.9452218000078574	2.0	1.0	0.0	1back
19	418.33287789998576	1.9908881900191773	0.8849991000024602	2.0	1.0	0.0	1back
20	420.3328867999953	1.9907039900135715	0.7463724999979604	2.0	1.0	0.0	1back
21	422.33289680001326	1.9907058899698313	0.6464047000044957	0.0	1.0	0.0	1back
22	424.3329264000058	1.9905747899902053	0.9796723999897949	0.0	1.0	0.0	1back
23	426.33292990000336	1.9907916900119744	0.6174207000003662	2.0	1.0	0.0	1back
24	428.332853800006	1.990865789965028	0.5180196999863256	2.0	1.0	0.0	1back
25	430.3329647000064	1.9907642900070641	0.684652099997038	2.0	1.0	0.0	1back
26	432.3329722000053	1.9909445900120772	0.5630232999974396	2.0	1.0	0.0	1back
27	434.3329848999856	1.9904602899914607	0.6678718999901321	2.0	0.0	0.0	1back
28	436.33301450000727	1.9906235899834428	0.5130462000088301	2.0	1.0	0.0	1back
29	438.33302829999593	1.9906330899975728	0.49639980000210926	2.0	1.0	0.0	1back
30	score: 	93.33333333333333					
