	onset	duration	phase	condition
0	2.8423056000028737	1.483350499998778	cue	Abdomen
1	4.325656100001652	16.50220879522385	movement	Abdomen
2	20.874525499995798	1.4833564999862574	cue	Left Leg
3	22.357881999982055	16.506844459974673	movement	Left Leg
4	38.855294700013474	18.012368590047117	rest	Rest
5	56.90077120001661	1.4830629999632947	cue	Right Leg
6	58.3838341999799	16.50531557004433	movement	Right Leg
7	74.93980769999325	1.4833575999946333	cue	Chest
8	76.42316529998789	16.510562259936705	movement	Chest
9	92.92239109997172	18.012379689957015	rest	Rest
10	110.98047529999167	1.48317149997456	cue	Right Arm
11	112.46364679996623	16.513351559988223	movement	Right Arm
12	129.02300629997626	1.4833715000422671	cue	Left Face
13	130.50637780001853	16.511730559926946	movement	Left Face
14	147.00712759996532	18.010476190014742	rest	Rest
15	165.06379459996242	1.4830851999577135	cue	Left Arm
16	166.54687979992013	16.514376059989445	movement	Left Arm
17	183.10942459997023	1.4831286999979056	cue	Right Face
18	184.59255329996813	16.506709959940054	movement	Right Face
19	201.08985709998524	18.012597089924384	rest	Rest
20	219.13917350000702	1.4829843000043184	cue	Abdomen
21	220.62215780001134	16.514623859955464	movement	Abdomen
22	237.1803835000028	1.4830721999751404	cue	Left Arm
23	238.66345569997793	16.515733660024125	movement	Left Arm
24	255.17402619996574	18.01181989000179	rest	Rest
25	273.22080050001387	1.4830989000038244	cue	Right Face
26	274.7038994000177	16.50214637001045	movement	Right Face
27	291.2549437999842	1.483095699979458	cue	Left Leg
28	292.73803949996363	16.500818169966806	movement	Left Leg
29	309.28647509997245	1.4833487000432797	cue	Left Face
30	310.76982380001573	16.504473369917832	movement	Left Face
31	327.27497059997404	18.011136690038256	rest	Rest
32	345.32623100001365	1.4831150999525562	cue	Right Arm
33	346.8093460999662	16.50911605998408	movement	Right Arm
34	363.35643129999517	1.4833553000353277	cue	Chest
35	364.8397866000305	16.51547425991157	movement	Chest
36	381.3419853000087	18.011341390025336	rest	Rest
37	399.3862233000109	1.4830542999552563	cue	Right Leg
38	400.86927759996615	16.50677907001227	movement	Right Leg
39	417.3750085000065	18.012565890036058	rest	Rest
40	Condition Order: 	['Abdomen', 'Left Leg', 'Rest', 'Right Leg', 'Chest', 'Rest', 'Right Arm', 'Left Face', 'Rest', 'Left Arm', 'Right Face', 'Rest', 'Abdomen', 'Left Arm', 'Rest', 'Right Face', 'Left Leg', 'Left Face', 'Rest', 'Right Arm', 'Chest', 'Rest', 'Right Leg', 'Rest']		
