	onset	duration	rt	response	correct	bodySite	temperature	condition	pretrial-jitter
0	5.7595637999475	20.01260870997794				Left Leg	32.0	Rest-NoStim	3.0
1	25.759614099981263	3.0127936098724604				Left Leg		PostTrialFixation	
2	35.75957680004649	20.013169609941542				Left Leg	32.0	Rest-NoStim	7.0
3	55.75967179983854	5.013178910128772				Left Leg		PostTrialFixation	
4	65.75959399994463	20.013617109972984				Left Leg	32.0	Rest-NoStim	5.0
5	85.75963189988397	7.013793509919196				Left Leg		PostTrialFixation	
6	92.79096430004574	97.81045589991845				Left Leg	32.0	2back Instructions	
7	100.84349909983575	1.996244720183313			1.0	Left Leg	49.0	2back-stim	
8	102.8470842000097	2.005844210041687			1.0	Left Leg	49.0	2back-stim	3.0
9	104.8628144999966	2.007698809960857	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
10	106.87978429999202	2.0071341099683195	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
11	108.96176359988749	1.9432369500864297	0.35003149998374283	0.0	1.0	Left Leg	49.0	2back-stim	
12	110.91322789993137	2.0068899099715054	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
13	112.92978959996253	2.007252210052684	0.5169346001930535	0.0	1.0	Left Leg	49.0	2back-stim	
14	114.94629499991424	2.0076214098371565	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
15	116.96298830001615	2.0075624100863934	0.683611299842596	0.0	1.0	Left Leg	49.0	2back-stim	
16	118.9799160999246	2.0071137100458145	0.0	2.0	0.0	Left Leg	49.0	2back-stim	
17	126.03050099988468	5.023324909852818		23.14814814814815		Left Leg	49.0	2back-stim Rating	5.0
18	131.05688369995914	136.07586720003746				Left Leg	32.0	2back Instructions	
19	141.1100323998835	1.9971972201019526			1.0	Left Leg	49.0	2back-stim	
20	143.1141506000422	2.0056814099662006			1.0	Left Leg	49.0	2back-stim	5.0
21	145.1303327998612	2.006686809938401	0.5335674998350441	0.0	1.0	Left Leg	49.0	2back-stim	
22	147.1465572998859	2.0075840100180358	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
23	149.1948169998359	1.977793029975146	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
24	151.18027869984508	2.006909509887919	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
25	153.19673809991218	2.00734800985083	0.436647400027141	0.0	1.0	Left Leg	49.0	2back-stim	
26	155.21332519990392	2.007511009927839	0.7669538999907672	0.0	1.0	Left Leg	49.0	2back-stim	
27	157.23035710002296	2.006844609975815	0.7502940997947007	0.0	1.0	Left Leg	49.0	2back-stim	
28	159.24666789988987	2.007581409998238	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
29	164.29724460002035	5.007198609644547		22.962962962962962		Left Leg	49.0	2back-stim Rating	3.0
30	169.3067150998395	174.32618390000425				Left Leg	32.0	2back Instructions	
31	181.36023540003225	1.9974525202997029			1.0	Left Leg	49.0	2back-stim	
32	183.36469199997373	2.005272410111502			1.0	Left Leg	49.0	2back-stim	7.0
33	185.38024659990333	2.007549909874797	0.6002985001541674	0.0	1.0	Left Leg	49.0	2back-stim	
34	187.39704089984298	2.007299109827727	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
35	189.48090759990737	1.9395751496776938	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
36	191.4305417998694	2.0065371098462492	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
37	193.44716800004244	2.007172309793532	0.8502720000687987	0.0	1.0	Left Leg	49.0	2back-stim	
38	195.46392589993775	2.0071788099594414	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
39	197.48037469992414	2.007482109591365	0.0	2.0	1.0	Left Leg	49.0	2back-stim	
40	199.49712600000203	2.0073479099664837	0.6004955999087542	0.0	1.0	Left Leg	49.0	2back-stim	
41	204.53095689998008	5.007109409896657		22.098765432098766		Left Leg	49.0	2back-stim Rating	3.0
42	216.54269789997488	19.999940409790725				Left Leg	49.0	Rest-Stim	7.0
43	236.542901000008	7.016445209970698				Left Leg		PostTrialFixation	
44	243.54553809994832	5.011909009888768		29.01234567901235		Left Leg	49.0	Rest-Stim Rating	7.0
45	251.5596666999627	19.999937009997666				Left Leg	49.0	Rest-Stim	3.0
46	271.5598523998633	7.016456809826195				Left Leg		PostTrialFixation	
47	278.5628255000338	5.011302510043606		24.93827160493827		Left Leg	49.0	Rest-Stim Rating	7.0
