square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
6,"[0.2, 0]",0,0,27,27,27,,,None,None,"[0, 0, 0]",148.502285100054,150.5023095998913,148.502285100054,149.502292299876,149.48562709987164,150.48563149990514,"[0, 0, 0]",1,148.502285100054,150.5023095998913,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,28,28,28,,,None,None,"[0, 0, 0]",150.5189684999641,152.51897189999,150.5189684999641,151.51896640006453,151.5023147999309,152.50230719987303,"[0, 0, 0]",1,150.5189684999641,152.51897189999,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,0,29,29,29,,,None,None,"[0, 0, 0]",152.5356425999198,154.53564770007506,152.5356425999198,153.5356626000721,153.51899469993077,154.51899760006927,"[0, 0, 0]",1,152.5356425999198,154.53564770007506,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,154.56900419993326,None,space,154.56900419993326,None,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,414.6212075999938,None,None,None,"[0, 0, 0]",417.25450839987025,None,417.25450839987025,418.2544964000117,418.23784309998155,419.23785399994813,"[0, 0, 0]",1,417.25450839987025,None,,,,,,185.43619269994088,185.43619269994088,None,space,114.99277739995159,185.43619269994088,None,382.17088109999895,None,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",419.2545173999388,421.25452289986424,419.2545173999388,420.2545213000849,420.2378700999543,421.2378741998691,"[0, 0, 0]",1,419.2545173999388,421.25452289986424,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",421.271177199902,423.27120739989914,421.271177199902,422.271194800036,422.2545322999358,423.2545217999723,"[0, 0, 0]",1,421.271177199902,423.27120739989914,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",423.2878789000679,425.2879113999661,423.2878789000679,424.28787850006483,424.27121639996767,425.27121210005134,"[0, 0, 0]",1,423.2878789000679,425.2879113999661,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",425.37147090001963,None,425.37147090001963,426.37122659990564,426.3545653000474,None,"[0, 0, 0]",1,425.37147090001963,None,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",427.32123699993826,429.32126470003277,427.32123699993826,428.32123419991694,428.304607699858,429.30452020000666,"[0, 0, 0]",1,427.32123699993826,429.32126470003277,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",429.33793610008433,431.33796079992317,429.33793610008433,430.3379361999687,430.32126839994453,431.32128160004504,"[0, 0, 0]",1,429.33793610008433,431.33796079992317,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",431.3546096999198,433.35461360006593,431.3546096999198,432.35464009991847,432.3379402998835,433.3379673000891,"[0, 0, 0]",1,431.3546096999198,433.35461360006593,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",433.37127920007333,435.3713193000294,433.37127920007333,434.3712933999486,434.35463940002955,435.35464169993065,"[0, 0, 0]",1,433.37127920007333,435.3713193000294,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",435.38791309995577,437.387993699871,435.38791309995577,436.3879918998573,436.3713070000522,437.37134349998087,"[0, 0, 0]",0,435.38791309995577,437.387993699871,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,437.43799220002256,None,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14814814814815,399.24616239010356,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",None,0,0,0,0,452.72110289987177,None,None,None,"[0, 0, 0]",457.5214931999799,None,457.5214931999799,458.5214905999601,458.50489189988,459.504840800073,"[0, 0, 0]",1,457.5214931999799,None,,,,,,,,,,,,,,,,,0.012132609961554408,5.023324909852818,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",459.52150420006365,461.52151710004546,459.52150420006365,460.5215177999344,460.5048919999972,461.5048587999772,"[0, 0, 0]",1,459.52150420006365,461.52151710004546,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",461.5381781999022,463.5382018000819,461.5381781999022,462.5382010000758,462.52152279997244,463.5215489999391,"[0, 0, 0]",1,461.5381781999022,463.5382018000819,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",463.55489329993725,465.554900099989,463.55489329993725,464.5548964999616,464.53820260008797,465.53821270004846,"[0, 0, 0]",1,463.55489329993725,465.554900099989,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",465.60506889992394,None,465.60506889992394,466.6049069999717,466.5882393999491,None,"[0, 0, 0]",1,465.60506889992394,None,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",467.58823979995213,469.5882621000055,467.58823979995213,468.58826019987464,468.57157470006496,469.5716051000636,"[0, 0, 0]",1,467.58823979995213,469.5882621000055,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",469.6049057999626,471.6049343000632,469.6049057999626,470.6049603000283,470.5882780000102,471.58827849989757,"[0, 0, 0]",1,469.6049057999626,471.6049343000632,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",471.6216057999991,473.6216327000875,471.6216057999991,472.6216193998698,472.604817799991,473.6049409999978,"[0, 0, 0]",1,471.6216057999991,473.6216327000875,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",473.6382782999426,475.6383088999428,473.6382782999426,474.6382881999016,474.62162479991093,475.6216434999369,"[0, 0, 0]",1,473.6382782999426,475.6383088999428,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",475.6550127998926,477.65495879994705,475.6550127998926,476.6549948998727,476.6383114999626,477.638325399952,"[0, 0, 0]",1,475.6550127998926,477.65495879994705,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,477.70500020007603,None,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.962962962962962,437.14618719019927,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",None,0,0,0,0,491.67209300003015,None,None,None,"[0, 0, 0]",497.77183480001986,None,497.77183480001986,498.77183949993923,498.75518530001864,499.75516230007634,"[0, 0, 0]",1,497.77183480001986,None,,,,,,,,,,,,,,,,,0.012423209846019745,5.007198609644547,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",499.7718450999819,501.77186449989676,499.7718450999819,500.77183740003966,500.7551603000611,501.7552103998605,"[0, 0, 0]",1,499.7718450999819,501.77186449989676,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",501.7885145000182,503.7885362999514,501.7885145000182,502.7885964999441,502.77186740003526,503.77189380000345,"[0, 0, 0]",1,501.7885145000182,503.7885362999514,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",503.8051986999344,505.80522159999236,503.8051986999344,504.80521570006385,504.7885573999956,505.7885608000215,"[0, 0, 0]",1,503.8051986999344,505.80522159999236,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",505.889823500067,None,505.889823500067,506.90523590007797,506.87191220000386,None,"[0, 0, 0]",1,505.889823500067,None,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",507.8385679998901,509.83859790000133,507.8385679998901,508.83859549998306,508.8219508000184,509.82141419989057,"[0, 0, 0]",1,507.8385679998901,509.83859790000133,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",509.8552595998626,511.855446399888,509.8552595998626,510.8552943000104,510.83850189996883,511.8386236000806,"[0, 0, 0]",1,509.8552595998626,511.855446399888,,,,,,,,,,,,,,,,,,,1,M,3.2,42,r,,49,49,2022_Jul_05_1101,2020.2.10,distractmap,59.977640360920795,"['Left Leg', 'Left Face', 'Left Leg', 'Left Face']",
