6.4535 	WARNING 	Requested an unavailable screen number - using first available.
8.5266 	EXP 	Created Begin = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Begin', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.7042 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
19.6791 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-1.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
22.2373 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
22.2375 	EXP 	window1: mouseVisible = False
22.2733 	DATA 	Keypress: 5
22.2737 	DATA 	Keypress: 5
22.2741 	DATA 	Keypress: 5
22.2745 	DATA 	Keypress: 5
22.2748 	DATA 	Keypress: 5
22.2751 	DATA 	Keypress: 5
22.2754 	DATA 	Keypress: 5
22.2758 	DATA 	Keypress: 5
22.2761 	DATA 	Keypress: 5
22.2764 	DATA 	Keypress: 5
22.2767 	DATA 	Keypress: 5
22.2770 	DATA 	Keypress: 5
22.2774 	DATA 	Keypress: 5
22.2778 	DATA 	Keypress: 5
22.2782 	DATA 	Keypress: 5
22.2785 	DATA 	Keypress: 5
22.2789 	DATA 	Keypress: 5
22.2793 	DATA 	Keypress: 5
22.2799 	DATA 	Keypress: 5
22.2804 	DATA 	Keypress: 5
22.2809 	DATA 	Keypress: 5
22.2814 	DATA 	Keypress: 5
22.2818 	DATA 	Keypress: 5
22.2823 	DATA 	Keypress: 5
22.2827 	DATA 	Keypress: 5
22.2831 	DATA 	Keypress: 5
22.2834 	DATA 	Keypress: 5
22.2837 	DATA 	Keypress: 5
22.2841 	DATA 	Keypress: 5
22.2844 	DATA 	Keypress: 5
22.2847 	DATA 	Keypress: 5
22.3557 	EXP 	movie: autoLog = True
22.3557 	EXP 	movie: movie = 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4'
22.3557 	EXP 	movie: size = array([1920., 1080.])
22.3557 	EXP 	movie: ori = 0
22.3557 	EXP 	movie: autoLog = True
22.3557 	EXP 	movie: movie = 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\01_Inscapes_NoScannerSound_h264.wmv'
22.3557 	EXP 	movie: size = array([1024.,  800.])
22.3557 	EXP 	movie: ori = 0
22.3557 	EXP 	Begin: autoDraw = True
22.6459 	DATA 	Keypress: 5
23.0951 	DATA 	Keypress: 5
23.5114 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
23.5119 	EXP 	New trial (rep=0, index=0): OrderedDict([('runSeq', [OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4')]), OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\01_Inscapes_NoScannerSound_h264.wmv')])])])
23.5122 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
23.5125 	EXP 	New trial (rep=0, index=0): OrderedDict([('moviefile', 'c:\\Users\\Dartmouth\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI hyperalignment\\stimuli\\videos\\kungfury.mp4')])
23.5505 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-0.5, -0.5, -0.5]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
23.5523 	DATA 	Keypress: space
23.5561 	EXP 	Begin: autoDraw = False
23.5565 	DATA 	Keypress: 5
24.0140 	DATA 	Keypress: 5
24.0728 	DATA 	Keypress: s
24.4740 	DATA 	Keypress: 5
27.0354 	DATA 	Keypress: 5
27.0359 	DATA 	Keypress: 5
27.0363 	DATA 	Keypress: 5
27.0367 	DATA 	Keypress: 5
27.0371 	DATA 	Keypress: 5
27.2340 	DATA 	Keypress: 5
27.2349 	EXP 	Sound  started
27.2562 	EXP 	movie: autoDraw = True
27.7013 	DATA 	Keypress: 5
28.1591 	DATA 	Keypress: 5
28.6182 	DATA 	Keypress: 5
28.6676 	DATA 	Keypress: escape
29.5976 	EXP 	window1: mouseVisible = True
