	onset	duration	rt	mouseclick	correct	condition	score	SID	date	sex	session
0	134.65711900033057	1.9147728197276592			1	Practice 2-back	3.3333333333333335	2541	2023-01-25_14h52.25.089	M	02
1	136.60018240008503	1.9785166392102838			1	Practice 2-back	6.666666666666667	2541	2023-01-25_14h52.25.089	M	02
2	138.6056906003505	1.9669496398419142	0.5842976998537779	0	1	Practice 2-back	10.0	2541	2023-01-25_14h52.25.089	M	02
3	140.60049800015986	1.976840639486909	0.5902786003425717	2	1	Practice 2-back	13.333333333333334	2541	2023-01-25_14h52.25.089	M	02
4	142.603017100133	1.9709929404780269	0.9854575004428625	2	1	Practice 2-back	16.666666666666668	2541	2023-01-25_14h52.25.089	M	02
5	144.59247019980103	1.9751067701727152	0.6985363001003861	2	1	Practice 2-back	20.0	2541	2023-01-25_14h52.25.089	M	02
6	146.59210749994963	1.9753313697874546	0.6660601999610662	2	1	Practice 2-back	23.333333333333332	2541	2023-01-25_14h52.25.089	M	02
7	148.5903017995879	1.978485168889165	0.8344795005396008	2	1	Practice 2-back	26.666666666666668	2541	2023-01-25_14h52.25.089	M	02
8	150.59189950022846	1.9748840695247054	0.8490086002275348	0	1	Practice 2-back	30.0	2541	2023-01-25_14h52.25.089	M	02
9	152.58902799990028	1.9800446704030037	0.8511202000081539	2	1	Practice 2-back	33.333333333333336	2541	2023-01-25_14h52.25.089	M	02
10	154.58908769953996	1.979181369766593	0.701095400378108	2	1	Practice 2-back	36.666666666666664	2541	2023-01-25_14h52.25.089	M	02
11	156.5892775002867	1.9786515701562166	0.7835521996021271	0	1	Practice 2-back	40.0	2541	2023-01-25_14h52.25.089	M	02
12	158.59153420012444	1.9734732704237103	0.6958734001964331	2	1	Practice 2-back	43.333333333333336	2541	2023-01-25_14h52.25.089	M	02
13	160.59058469999582	1.974794670008123	0.682091299444437	2	1	Practice 2-back	46.666666666666664	2541	2023-01-25_14h52.25.089	M	02
14	162.58762259967625	1.9801627695560455	1.0511782998219132	2	1	Practice 2-back	50.0	2541	2023-01-25_14h52.25.089	M	02
15	164.5908482996747	1.9734551701694727	1.0293146995827556	2	1	Practice 2-back	53.333333333333336	2541	2023-01-25_14h52.25.089	M	02
16	166.59066460002214	1.97348786983639	0.5642639994621277	2	1	Practice 2-back	56.666666666666664	2541	2023-01-25_14h52.25.089	M	02
17	168.5938686002046	1.9665048690512776	0.5936679998412728	2	1	Practice 2-back	60.0	2541	2023-01-25_14h52.25.089	M	02
18	170.59175410028547	1.9695167699828744	0.6624600002542138	0	1	Practice 2-back	63.333333333333336	2541	2023-01-25_14h52.25.089	M	02
19	172.58945109974593	1.9740666700527072	0.9145259000360966	2	1	Practice 2-back	66.66666666666667	2541	2023-01-25_14h52.25.089	M	02
20	174.58950299955904	1.9740454694256186	0.5983504001051188	2	1	Practice 2-back	70.0	2541	2023-01-25_14h52.25.089	M	02
21	176.59652309957892	1.975924540311098	0.7561488999053836	0	1	Practice 2-back	73.33333333333333	2541	2023-01-25_14h52.25.089	M	02
22	178.58686210028827	1.9777151690796018	0.684736299328506	2	1	Practice 2-back	76.66666666666667	2541	2023-01-25_14h52.25.089	M	02
23	180.59629970043898	1.9754456393420696	0.7729532001540065	0	0	Practice 2-back	76.66666666666667	2541	2023-01-25_14h52.25.089	M	02
24	182.5967423999682	1.9741950407624245	1.189173400402069	2	1	Practice 2-back	80.0	2541	2023-01-25_14h52.25.089	M	02
25	184.59801639989018	1.9706034390255809	0.5863356003537774	2	1	Practice 2-back	83.33333333333333	2541	2023-01-25_14h52.25.089	M	02
26	186.5949593996629	1.9761283388361335	0.4558030003681779	0	1	Practice 2-back	86.66666666666667	2541	2023-01-25_14h52.25.089	M	02
27	188.59570700023323	1.974556740373373	0.7724030008539557	2	1	Practice 2-back	90.0	2541	2023-01-25_14h52.25.089	M	02
28	190.5952121997252	1.9750435398891568	0.522290900349617	2	1	Practice 2-back	93.33333333333333	2541	2023-01-25_14h52.25.089	M	02
29	192.59653909970075	1.9715257389470935	0.6707351999357343	2	1	Practice 2-back	96.66666666666667	2541	2023-01-25_14h52.25.089	M	02
