RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
1,0,,,,0,0,0,0,0,0,0,0,,,,,,,,,137.43998840008862,None,,,,,,,,,,,,,,,,,,,,,,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,407.60421590018086,None,space,58.0810477999039,407.60421590018086,None,,,,,,,,,,,,,,,,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,None,None,None,None,[],None,None,None,None,None,None,[],[],None,None,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,None,None,0,470.471378599992,None,470.471378599992,None,None,None,0,1,470.471378599992,None,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,None,None,0,470.7213774002157,None,470.7213774002157,471.72137990011834,471.7047240000684,472.70471499999985,0,1,470.7213774002157,None,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,None,None,0,472.72140140016563,None,472.72140140016563,473.72139530000277,473.70472070015967,474.70477020018734,0,1,472.72140140016563,None,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,None,None,0,474.7214214000851,None,474.7214214000851,475.72142670000903,475.704738000175,476.70476550003514,0,1,474.7214214000851,None,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,None,None,0,476.7214190000668,None,476.7214190000668,477.72143030003645,477.7047654001508,478.7047653000336,0,0,476.7214190000668,None,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,None,None,0,478.721449600067,None,478.721449600067,479.7214486000594,479.704752500169,480.7047887002118,0,1,478.721449600067,None,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,None,None,0,480.7214705001097,None,480.7214705001097,481.72146730008535,481.70478190016,482.70481210015714,0,1,480.7214705001097,None,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,None,None,0,482.72146810009144,None,482.72146810009144,483.7214988002088,483.7047954001464,484.7048093001358,0,1,482.72146810009144,None,3,f,14,L,CJM,2021_Jul_30_1629,WASABI Nback,2020.2.10,59.9897297080062,
