	onset	duration	phase	condition
0	2.8170518999686465	1.4661847000243142	cue	Right Arm
1	4.283236599992961	16.523795880260877	movement	Right Arm
2	20.838510799920186	1.4831157999578863	cue	Chest
3	22.321626599878073	16.50659637991339	movement	Chest
4	38.870367700001225	1.4828364999266341	cue	Right Face
5	40.35320419992786	16.510163379949518	movement	Right Face
6	56.860677899909206	18.012698460021056	rest	Rest
7	74.89836929994635	1.4833655999973416	cue	Right Leg
8	76.3817348999437	16.50424678006675	movement	Right Leg
9	92.9193448999431	1.483079900033772	cue	Abdomen
10	94.40242479997687	16.51291458006017	movement	Abdomen
11	110.91188039991539	18.011271159979515	rest	Rest
12	128.97152319992892	1.4831117999274284	cue	Left Arm
13	130.45463499985635	16.50916513998527	movement	Left Arm
14	146.961933100014	18.01178326003719	rest	Rest
15	165.0048180000158	1.4830701999599114	cue	Left Leg
16	166.4878881999757	16.50986027996987	movement	Left Leg
17	183.03501380002126	1.4663879999425262	cue	Left Face
18	184.5014017999638	16.51647838007193	movement	Left Face
19	201.01205939997453	18.012486060149968	rest	Rest
20	219.06143829994835	1.483081099926494	cue	Right Arm
21	220.54451939987484	16.514346540090628	movement	Right Arm
22	237.0887519000098	1.4830682999454439	cue	Left Leg
23	238.57182019995525	16.51007677987218	movement	Left Leg
24	255.0797906999942	18.011332059977576	rest	Rest
25	273.1240907999454	1.4833422000519931	cue	Chest
26	274.6074329999974	16.506379379774444	movement	Chest
27	291.1520500999177	1.466039799968712	cue	Right Leg
28	292.6180898998864	16.518087479867972	movement	Right Leg
29	309.17199459997937	1.4830725999781862	cue	Abdomen
30	310.65506719995756	16.511479479959235	movement	Abdomen
31	327.16378399997484	18.011306560132653	rest	Rest
32	345.2064819999505	1.4830699999583885	cue	Right Face
33	346.6895519999089	16.50980838004034	movement	Right Face
34	363.1970864000032	18.01198775996454	rest	Rest
35	381.25168749992736	1.4830752999987453	cue	Left Arm
36	382.7347627999261	16.50333773996681	movement	Left Arm
37	399.230973299942	18.01151916012168	rest	Rest
38	417.2722918000072	1.4828240999486297	cue	Left Face
39	418.75511589995585	16.51303008000832	movement	Left Face
40	Condition Order: 	['Right Arm', 'Chest', 'Right Face', 'Rest', 'Right Leg', 'Abdomen', 'Rest', 'Left Arm', 'Rest', 'Left Leg', 'Left Face', 'Rest', 'Right Arm', 'Left Leg', 'Rest', 'Chest', 'Right Leg', 'Abdomen', 'Rest', 'Right Face', 'Rest', 'Left Arm', 'Rest', 'Left Face']		
