RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,,,,0,0,0,0,,,,,0,0,0,0,,,,,27.37472710001748,None,space,162.11731110000983,27.37472710001748,None,,,,,,,,,,,,,,,,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,None,None,None,None,0,190.62686059996486,None,190.62686059996486,191.62686479999684,191.59352640004363,None,0,1,190.62686059996486,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,None,None,0,192.5435249999864,None,192.5435249999864,193.54354820004664,193.52687140007038,194.52688460005447,0,1,192.5435249999864,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,None,None,0,194.54354360001162,None,194.54354360001162,195.54354640003294,195.52690120006446,196.52690399996936,0,1,194.54354360001162,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,None,None,0,196.54355619999114,None,196.54355619999114,197.5435712999897,197.52690769999754,198.52691929996945,0,1,196.54355619999114,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,,None,None,0,198.54355050006416,None,198.54355050006416,199.54358439997304,199.5269188999664,200.52693349996116,0,1,198.54355050006416,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,5,5,5,,,,,,,,,None,None,0,200.5435967000667,None,200.5435967000667,201.54359889996704,201.52694420004264,202.5269306000555,0,0,200.5435967000667,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,6,6,6,,,,,,,,,None,None,0,202.5435972000705,None,202.5435972000705,203.5436165999854,203.52696300006937,204.526948899962,0,1,202.5435972000705,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,7,7,7,,,,,,,,,None,None,0,204.5436192000052,None,204.5436192000052,205.54362400004175,205.52691380004399,206.5269699000055,0,1,204.5436192000052,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,8,8,8,,,,,,,,,None,None,0,206.54364619997796,None,206.54364619997796,207.54364389996044,207.52699350006878,208.52699120005127,0,1,206.54364619997796,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,9,9,9,,,,,,,,,None,None,0,208.54365110001527,None,208.54365110001527,209.54366790002678,209.52700140001252,210.52701970003545,0,1,208.54365110001527,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,,None,None,0,210.54366520000622,None,210.54366520000622,211.54371240001637,211.52701029996388,212.5270201000385,0,0,210.54366520000622,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,11,11,11,,,,,,,,,None,None,0,212.54369019996375,None,212.54369019996375,213.54368939995766,213.5270399999572,214.5270317000104,0,1,212.54369019996375,None,,,01002,M,1,r,CIB,2021_Oct_25_1905,WASABI Nback,2020.2.10,59.99332871898477,
