square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt_left,response_2.rt_right,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,fixation_rest.started,fixation_rest.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",202.97047510009725,204.97047450009268,202.97047510009725,203.97047200007364,203.9538202000549,204.9538218000671,"[0, 0, 0]",1,202.97047510009725,204.97047450009268,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",204.98717100010253,206.98717690003105,204.98717100010253,205.98705240001436,205.97049630002584,206.97058090008795,"[0, 0, 0]",1,204.98717100010253,206.98717690003105,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",207.00386140006594,209.00385390000883,207.00386140006594,208.00385259999894,207.98718290007673,208.98718960001133,"[0, 0, 0]",1,207.00386140006594,209.00385390000883,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,209.02051709999796,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79012345679012,193.44392053992487,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,0,0,0,224.2708818000974,None,None,None,"[0, 0, 0]",229.0539931000676,231.05405580007937,229.0539931000676,230.05402120004874,230.03736539999954,231.03737210005056,"[0, 0, 0]",1,229.0539931000676,231.05405580007937,,,,,,,,,,,,,,,,,0.012796160066500306,5.008416360011324,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",231.07070120004937,233.07071150001138,231.07070120004937,232.07071860006545,232.05406390002463,233.05405120004434,"[0, 0, 0]",1,231.07070120004937,233.07071150001138,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",233.0874006000813,235.08741910010576,233.0874006000813,234.0874035001034,234.07073280005716,235.07074630004354,"[0, 0, 0]",1,233.0874006000813,235.08741910010576,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",235.10408580000512,237.10409100004472,235.10408580000512,236.10409200005233,236.08742400002666,237.08743020007387,"[0, 0, 0]",1,235.10408580000512,237.10409100004472,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",237.15449179999996,None,237.15449179999996,238.15411350002978,238.13749850005843,None,"[0, 0, 0]",1,237.15449179999996,None,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",239.13744030008093,241.13745480007492,239.13744030008093,240.13746560004074,240.12078220001422,241.1207951999968,"[0, 0, 0]",1,239.13744030008093,241.13745480007492,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",241.15411740005948,243.1541510000825,241.15411740005948,242.15414670004975,242.13746110000648,243.13746980007272,"[0, 0, 0]",1,241.15411740005948,243.1541510000825,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",243.17081680009142,245.17083610000554,243.17081680009142,244.1708243000321,244.15416300005745,245.15415920002852,"[0, 0, 0]",1,243.17081680009142,245.17083610000554,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",245.18749600008596,247.18752400006633,245.18749600008596,246.18750070000533,246.1708396000322,247.17084540007636,"[0, 0, 0]",1,245.18749600008596,247.18752400006633,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",247.20418520004023,249.20420200005174,247.20418520004023,248.20419670001138,248.18751780001912,249.18753710004967,"[0, 0, 0]",1,247.20418520004023,249.20420200005174,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,249.22085230005905,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.97530864197531,233.29389513994101,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,0,0,0,0,264.23766980005894,None,None,None,"[0, 0, 0]",269.2377002000576,271.2377270000288,269.2377002000576,270.23771380004473,270.23771380004473,271.2377270000288,"[0, 0, 0]",1,269.2377002000576,271.2377270000288,,,,,,,,,,,,,,,,,0.013171960017643869,5.009240059996955,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",271.25438070006203,273.25441590009723,271.25438070006203,272.25438840000425,272.23773779999465,273.23774120002054,"[0, 0, 0]",1,271.25438070006203,273.25441590009723,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",273.2710966001032,275.27109650010243,273.2710966001032,274.2710930000758,274.25442380004097,275.2544499000069,"[0, 0, 0]",1,273.2710966001032,275.27109650010243,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",275.2877523000352,277.28778060001787,275.2877523000352,276.2877510000253,276.27110500005074,277.27110630006064,"[0, 0, 0]",1,275.2877523000352,277.28778060001787,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",277.3044493000489,279.3043633000925,277.3044493000489,278.30445660010446,278.2877770999912,279.28778450004756,"[0, 0, 0]",1,277.3044493000489,279.3043633000925,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,5,5,5,,,None,None,"[0, 0, 0]",279.32112810004037,281.3211562000215,279.32112810004037,280.3211638000794,280.30447630002163,281.3044705000939,"[0, 0, 0]",1,279.32112810004037,281.3211562000215,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",281.3378135000821,283.33781260007527,281.3378135000821,282.3378195000114,282.3211611000588,283.3211710000178,"[0, 0, 0]",1,281.3378135000821,283.33781260007527,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",283.3543968000449,285.35442000010516,283.3543968000449,284.3544974999968,284.33783800003584,285.3378326999955,"[0, 0, 0]",1,283.3543968000449,285.35442000010516,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",285.3711786000058,287.3712130000349,285.3711786000058,286.3711830000393,286.3545118001057,287.3545216000639,"[0, 0, 0]",1,285.3711786000058,287.3712130000349,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",287.3878551000962,289.38786870008335,287.3878551000962,288.3878975000698,288.371206000098,289.3712221001042,"[0, 0, 0]",1,287.3878551000962,289.38786870008335,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,289.4045308000641,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,301.4213241999969,None,None,None,"[0, 0, 0]",304.42136050004046,306.4213472000556,304.42136050004046,305.42134450003505,305.42134450003505,306.4213472000556,"[0, 0, 0]",1,304.42136050004046,306.4213472000556,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",306.4380361000076,308.4380659000017,306.4380361000076,307.43806160008535,307.4213625000557,308.4213966000825,"[0, 0, 0]",1,306.4380361000076,308.4380659000017,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",308.4547004000051,310.4547240000684,308.4547004000051,309.45471270009875,309.4380565000465,310.4379355000565,"[0, 0, 0]",1,308.4547004000051,310.4547240000684,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",310.4714177000569,312.47141870006453,310.4714177000569,311.47141710005235,311.4547436001012,312.4547532000579,"[0, 0, 0]",1,310.4714177000569,312.47141870006453,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",312.4880867000902,314.4881669000024,312.4880867000902,313.48809640004765,313.4714545001043,314.47143060003873,"[0, 0, 0]",1,312.4880867000902,314.4881669000024,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",314.504771900014,316.5047665000893,314.504771900014,315.5047681001015,315.488109500031,316.48811890010256,"[0, 0, 0]",0,314.504771900014,316.5047665000893,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",316.521457200055,318.52146250009537,316.521457200055,317.5214533000253,317.50479880010244,318.5047840999905,"[0, 0, 0]",1,316.521457200055,318.52146250009537,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,7,7,7,,,None,None,"[0, 0, 0]",318.5381542000687,320.53813820006326,318.5381542000687,319.5381442999933,319.5214653000003,320.52147420006804,"[0, 0, 0]",1,318.5381542000687,320.53813820006326,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",320.5548093999969,322.5548228000989,320.5548093999969,321.554816900054,321.53816620004363,322.53816950006876,"[0, 0, 0]",1,320.5548093999969,322.5548228000989,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",322.5715122000547,324.5715190001065,322.5715122000547,323.571514600073,323.55483410006855,324.55484470003285,"[0, 0, 0]",1,322.5715122000547,324.5715190001065,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,324.5881946000736,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,336.6049485000549,None,None,None,"[0, 0, 0]",339.6049728000071,341.60499930009246,339.6049728000071,340.60497990006115,340.60497990006115,341.60499930009246,"[0, 0, 0]",1,339.6049728000071,341.60499930009246,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",341.6216728000436,343.6216984000057,341.6216728000436,342.6216633000877,342.60500760003924,343.6050230000401,"[0, 0, 0]",1,341.6216728000436,343.6216984000057,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",343.63834530010354,345.6383718000725,343.63834530010354,344.6383671000367,344.6212003000546,345.6216303000692,"[0, 0, 0]",1,343.63834530010354,345.6383718000725,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",345.6550451000221,347.6550666000694,345.6550451000221,346.65506620006636,346.63835790008307,347.6383868000703,"[0, 0, 0]",1,345.6550451000221,347.6550666000694,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",347.6717187000904,349.6717413000297,347.6717187000904,348.6717333000852,348.65499870001804,349.65507239999715,"[0, 0, 0]",1,347.6717187000904,349.6717413000297,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",349.6883910000324,351.6884268000722,349.6883910000324,350.68842280004174,350.6717343000928,351.6717567000305,"[0, 0, 0]",1,349.6883910000324,351.6884268000722,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",351.7049612000119,353.70510390005074,351.7049612000119,352.7050802001031,352.6883929000469,353.68841910001356,"[0, 0, 0]",1,351.7049612000119,353.70510390005074,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",353.7217773000011,355.72177520010155,353.7217773000011,354.7217715000734,354.70510990009643,355.70512300007977,"[0, 0, 0]",1,353.7217773000011,355.72177520010155,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",355.7384437000146,357.7384838000871,355.7384437000146,356.7384686000878,356.7218009000644,357.72180030005984,"[0, 0, 0]",1,355.7384437000146,357.7384838000871,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",357.75513410009444,359.75516850000713,357.75513410009444,358.7551517999964,358.7384821000742,359.7384942000499,"[0, 0, 0]",1,357.75513410009444,359.75516850000713,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,359.77180690004025,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,389.7887829000829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.703703703703706,371.5269132400863,,,369.7884863000363,None,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,424.80571680003777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.271604938271606,408.92529133998323,0.014661159948445857,5.012186659965664,404.80553060001694,None,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,459.8227109001018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.148148148148145,443.4611671399325,0.016646760050207376,5.016144660068676,439.8225062000565,None,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,567.0736478000181,None,None,None,"[0, 0, 0]",569.8569776000222,571.8570135000627,569.8569776000222,570.8570056000026,570.8570056000026,571.8570135000627,"[0, 0, 0]",1,569.8569776000222,571.8570135000627,,,,,,,,,,,,,,,,,0.014413260039873421,5.011730259982869,534.8233271000208,None,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",571.8736816000892,573.8736826000968,571.8736816000892,572.873680000077,572.8570026000962,573.8570337001001,"[0, 0, 0]",1,571.8736816000892,573.8736826000968,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,2,2,2,,,None,None,"[0, 0, 0]",573.8903686000267,575.8903913000831,573.8903686000267,574.8903708000435,574.8737085000612,575.8737149999943,"[0, 0, 0]",1,573.8903686000267,575.8903913000831,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,3,3,3,,,None,None,"[0, 0, 0]",575.907050400041,577.907067000051,575.907050400041,576.9070447999984,576.8903965000063,577.8903988000238,"[0, 0, 0]",0,575.907050400041,577.907067000051,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",577.9573756000027,None,577.9573756000027,578.9570554000093,578.9404133000644,None,"[0, 0, 0]",1,577.9573756000027,None,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",579.9404327000957,581.9404388000257,579.9404327000957,580.9404362000059,580.9237514000852,581.9237553999992,"[0, 0, 0]",1,579.9404327000957,581.9404388000257,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",581.9570987001061,583.9571071000537,581.9570987001061,582.9570886000292,582.9404430000577,583.9404333001003,"[0, 0, 0]",1,581.9570987001061,583.9571071000537,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",583.9737871000543,585.9737879000604,583.9737871000543,584.9739453000948,584.9570714000147,585.9571363000432,"[0, 0, 0]",1,583.9737871000543,585.9737879000604,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",585.9904602000024,587.9904912000056,585.9904602000024,586.9904684000649,586.973811600008,587.973811600008,"[0, 0, 0]",1,585.9904602000024,587.9904912000056,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",588.007158500026,590.0071684001014,588.007158500026,589.0071455000434,588.9904958000407,589.9905186000979,"[0, 0, 0]",1,588.007158500026,590.0071684001014,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,590.0238223000197,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.592592592592592,577.3476069399621,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,607.290466500097,None,None,None,"[0, 0, 0]",610.0572990000946,None,610.0572990000946,611.0572539001005,611.0572539001005,None,"[0, 0, 0]",1,610.0572990000946,None,,,,,,,,,,,,,,,,,0.012452760012820363,5.007763660047203,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
