RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,None,None,0,462.0804789997637,None,462.0804789997637,463.0804706001654,463.0638116998598,464.06382599985227,0,1,462.0804789997637,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,None,None,0,464.08050639973953,None,464.08050639973953,465.0805107001215,465.0638251998462,466.06384010007605,0,1,464.08050639973953,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,None,None,0,466.0804981999099,None,466.0804981999099,467.0805146000348,467.0638596001081,468.0638628001325,0,1,466.0804981999099,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,None,None,0,468.08054320001975,None,468.08054320001975,469.08052709978074,469.063877500128,470.063879000023,0,1,468.08054320001975,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,None,None,0,470.080555499997,None,470.080555499997,471.0806022998877,471.063879000023,472.0639414000325,0,1,470.080555499997,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,None,None,0,472.0805679000914,None,472.0805679000914,473.08058629976586,473.0639077001251,474.0639184997417,0,1,472.0805679000914,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,None,None,0,474.08057510014623,None,474.08057510014623,475.0805867998861,475.0639138999395,476.0639204001054,0,1,474.08057510014623,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,None,None,0,476.0806096000597,None,476.0806096000597,477.080612400081,477.06394119979814,478.0639382000081,0,1,476.0806096000597,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,None,None,0,478.0806249999441,None,478.0806249999441,479.08061139984056,479.0639605000615,480.06395589979365,0,1,478.0806249999441,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,None,None,0,480.0806293999776,None,480.0806293999776,481.08068320015445,481.06396530009806,482.0639880001545,0,1,480.0806293999776,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,None,None,0,482.08063599979505,None,482.08063599979505,483.0806423998438,483.0639733998105,484.0639932998456,0,1,482.08063599979505,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,None,None,0,484.08065439993516,None,484.08065439993516,485.08065890008584,485.06396330008283,486.06402250006795,0,1,484.08065439993516,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,None,None,0,486.0806872998364,None,486.0806872998364,487.0806808997877,487.06403280002996,488.06404259987175,0,1,486.0806872998364,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,None,None,0,488.08069959981367,None,488.08069959981367,489.0807039998472,489.0640281997621,490.0640401998535,0,1,488.08069959981367,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,None,None,0,490.08072429988533,None,490.08072429988533,491.08070489997044,491.0640555000864,492.0640593999997,0,1,490.08072429988533,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,None,None,0,492.0807235999964,None,492.0807235999964,493.0807318999432,493.06406689994037,494.06408039992675,0,1,492.0807235999964,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,None,None,0,494.08075169986114,None,494.08075169986114,495.08076270017773,495.06408930011094,496.0640933997929,0,1,494.08075169986114,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,None,None,0,496.0807705000043,None,496.0807705000043,497.0807884000242,497.064140799921,498.06409509992227,0,1,496.0807705000043,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,None,None,0,498.0807660999708,None,498.0807660999708,499.0807815999724,499.064120199997,500.06413839990273,0,1,498.0807660999708,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,None,None,0,500.0807920000516,None,500.0807920000516,501.08081329986453,501.0641776002012,502.06415530014783,0,1,500.0807920000516,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,None,None,0,502.0808104998432,None,502.0808104998432,503.0808276999742,503.06418550014496,504.0641592000611,0,1,502.0808104998432,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,None,None,0,504.08082420006394,None,504.08082420006394,505.08083109976724,505.0641958997585,506.0641935998574,0,1,504.08082420006394,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,None,None,0,506.080852500163,None,506.080852500163,507.080863900017,507.06418279977515,508.0642113997601,0,1,506.080852500163,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,None,None,0,508.08086659992114,None,508.08086659992114,509.0808631000109,509.06417979998514,510.0642114998773,0,1,508.08086659992114,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,47,47,47,,,,,,,,,,,None,None,0,510.08088780008256,None,510.08088780008256,511.0808823001571,511.0642400998622,512.0642297999002,0,1,510.08088780008256,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,48,48,48,,,,,,,,,,,None,None,0,512.0808306001127,None,512.0808306001127,513.0809157001786,513.0642340998165,514.0642654998228,0,1,512.0808306001127,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,49,49,49,,,,,,,,,,,None,None,0,514.0809153001755,None,514.0809153001755,515.080929600168,515.0642546997406,516.0642589000054,0,1,514.0809153001755,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,50,50,50,,,,,,,,,,,None,None,0,516.0809248001315,None,516.0809248001315,517.0809419997968,517.0642829001881,518.0642912997864,0,1,516.0809248001315,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,51,51,51,,,,,,,,,,,None,None,0,518.0810114000924,None,518.0810114000924,519.0809705001302,519.0642882999964,520.0643223999068,0,1,518.0810114000924,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,52,52,52,,,,,,,,,,,None,None,0,520.0809633000754,None,520.0809633000754,521.0809706998989,521.0643071001396,522.0643128999509,0,1,520.0809633000754,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,53,53,53,,,,,,,,,,,None,None,0,522.0809810999781,None,522.0809810999781,523.0809694998898,523.0643468997441,524.0643317997456,0,1,522.0809810999781,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,54,54,54,,,,,,,,,,,None,None,0,524.0810126001015,None,524.0810126001015,525.0810035998002,525.0643393001519,526.0643635001034,0,1,524.0810126001015,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,55,55,55,,,,,,,,,,,None,None,0,526.0810163998976,None,526.0810163998976,527.0810205000453,527.0643563000485,528.064361799974,0,1,526.0810163998976,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,56,56,56,,,,,,,,,,,None,None,0,528.0810345001519,None,528.0810345001519,529.0810424997471,529.064393399749,530.0643934998661,0,1,528.0810345001519,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,57,57,57,,,,,,,,,,,None,None,0,530.0810444997624,None,530.0810444997624,531.0810568998568,531.0643929997459,532.0644160001539,0,1,530.0810444997624,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,58,58,58,,,,,,,,,,,None,None,0,532.0810678000562,None,532.0810678000562,533.0810965001583,533.064408800099,534.0644828001969,0,1,532.0810678000562,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,59,59,59,,,,,,,,,,,None,None,0,534.0810704999603,None,534.0810704999603,535.0811083000153,535.0644387998618,536.0644387998618,0,1,534.0810704999603,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,60,60,60,,,,,,,,,,,None,None,0,536.0810929997824,None,536.0810929997824,537.0810929997824,537.064438499976,538.0643641999923,0,1,536.0810929997824,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,61,61,61,,,,,,,,,,,None,None,0,538.0811151000671,None,538.0811151000671,539.0811268999241,539.0644622999243,540.0644685998559,0,1,538.0811151000671,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,62,62,62,,,,,,,,,,,None,None,0,540.0811490998603,None,540.0811490998603,541.081142900046,541.0645026001148,542.0644946000539,0,1,540.0811490998603,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,63,63,63,,,,,,,,,,,None,None,0,542.0811477000825,None,542.0811477000825,543.081172300037,543.064508699812,544.064516399987,0,1,542.0811477000825,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,64,64,64,,,,,,,,,,,None,None,0,544.0811709999107,None,544.0811709999107,545.0811752001755,545.0645268000662,546.0645570000634,0,1,544.0811709999107,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,65,65,65,,,,,,,,,,,None,None,0,546.0811982001178,None,546.0811982001178,547.0811904999427,547.0645610997453,548.064457600005,0,1,546.0811982001178,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,66,66,66,,,,,,,,,,,None,None,0,548.0812018001452,None,548.0812018001452,549.0807159999385,549.064572900068,550.0645695999265,0,1,548.0812018001452,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,67,67,67,,,,,,,,,,,None,None,0,550.0812157997862,None,550.0812157997862,551.0812833001837,551.0645694001578,552.064595699776,0,1,550.0812157997862,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,68,68,68,,,,,,,,,,,None,None,1,552.0812448998913,None,552.0812448998913,553.08124209987,553.0646139997989,554.0646155998111,1,0,552.0812448998913,None,1.8532308000139892,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,69,69,69,,,,,,,,,,,None,None,0,554.0812492999248,None,554.0812492999248,555.0812792000361,555.0646036998369,556.0646183001809,0,1,554.0812492999248,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,70,70,70,,,,,,,,,,,None,None,0,556.0812633000314,None,556.0812633000314,557.0812876001,557.0646262001246,558.0646346001886,0,1,556.0812633000314,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,71,71,71,,,,,,,,,,,None,None,0,558.0813020998612,None,558.0813020998612,559.0812854999676,559.064640100114,560.0646362002008,0,1,558.0813020998612,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,72,72,72,,,,,,,,,,,None,None,0,560.0813005999662,None,560.0813005999662,561.0813293000683,561.0646485998295,562.0646470999345,0,1,560.0813005999662,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,73,73,73,,,,,,,,,,,None,None,0,562.0813239999115,None,562.0813239999115,563.0813238001429,563.0646830000915,564.0646763001569,0,1,562.0813239999115,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,74,74,74,,,,,,,,,,,None,None,0,564.0813675001264,None,564.0813675001264,565.0813465001993,565.0647032000124,566.0646930001676,0,1,564.0813675001264,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,75,75,75,,,,,,,,,,,None,None,0,566.0813710000366,None,566.0813710000366,567.081378699746,567.0647081001662,568.0647045997903,0,1,566.0813710000366,None,,5,m,1,r,CIB,2021_Jun_07_1511,WASABI Nback,2020.2.10,59.99955598593516,
