	onset	duration	phase	condition
0	2.8078092001378536	1.4662740998901427	cue	Right Leg
1	4.274083300027996	16.516246975865215	movement	Right Leg
2	20.839135200250894	1.4833232997916639	cue	Chest
3	22.322458500042558	16.505465880036354	movement	Chest
4	38.88236040016636	1.4831150001846254	cue	Left Arm
5	40.36547540035099	16.50283647980541	movement	Left Arm
6	56.870018700137734	18.01090851984918	rest	Rest
7	74.91903540026397	1.483349199872464	cue	Left Face
8	76.40238460013643	16.513123979792	movement	Left Face
9	92.95237720012665	1.4834167999215424	cue	Abdomen
10	94.43579400004819	16.51333168009296	movement	Abdomen
11	110.93772630020976	18.00966142024845	rest	Rest
12	128.98812090000138	1.4831008999608457	cue	Right Face
13	130.47122179996222	16.509373179636896	movement	Right Face
14	147.0194107000716	1.4833514001220465	cue	Left Leg
15	148.50276210019365	16.513463479932398	movement	Left Leg
16	165.06079720007256	1.4831448998302221	cue	Right Arm
17	166.54394209990278	16.5145008796826	movement	Right Arm
18	183.05456680012867	18.01039151987061	rest	Rest
19	201.10381440026686	1.4833370000123978	cue	Right Arm
20	202.58715140027925	16.512178079690784	movement	Right Arm
21	219.0882945000194	18.01015221979469	rest	Rest
22	237.13634050032124	1.483326300047338	cue	Left Leg
23	238.61966680036858	16.514339979272336	movement	Left Leg
24	255.12229000031948	18.009382919874042	rest	Rest
25	273.17290780041367	1.4831117996945977	cue	Right Face
26	274.65601960010827	16.50864937994629	movement	Right Face
27	291.2022425001487	1.4666821002028883	cue	Left Face
28	292.6689246003516	16.516666579525918	movement	Left Face
29	309.17217380041257	18.010493820067495	rest	Rest
30	327.22443050006405	1.4833394000306726	cue	Chest
31	328.7077699000947	16.50627207942307	movement	Chest
32	345.2063271002844	18.0093683199957	rest	Rest
33	363.2554776002653	1.4833387997932732	cue	Abdomen
34	364.73881640005857	16.51133297989145	movement	Abdomen
35	381.3006872003898	1.4830931001342833	cue	Left Arm
36	382.7837803005241	16.50476677948609	movement	Left Arm
37	399.3369094002992	1.4830673998221755	cue	Right Leg
38	400.81997680012137	16.515975679736584	movement	Right Leg
39	Condition Order: 	['Right Leg', 'Chest', 'Left Arm', 'Rest', 'Left Face', 'Abdomen', 'Rest', 'Right Face', 'Left Leg', 'Right Arm', 'Rest', 'Right Arm', 'Rest', 'Left Leg', 'Rest', 'Right Face', 'Left Face', 'Rest', 'Chest', 'Rest', 'Abdomen', 'Left Arm', 'Right Leg']		
