	onset	duration	rt	response	correct	attempt	condition
0	124.50200820015743	1.9878334000241011			1.0	0.0	2back
1	126.50201350008138	2.0093408999964595			1.0	0.0	2back
2	128.51869460009038	2.0104770998004824	0.6169111002236605	0.0	1.0	0.0	2back
3	130.53540239995345	2.010659399908036			0.0	0.0	2back
4	132.5520572999958	2.010334999766201			0.0	0.0	2back
5	134.568757600151	2.0097095996607095	0.8169429998379201	2.0	1.0	0.0	2back
6	136.5854303999804	2.010569900041446			0.0	0.0	2back
7	138.60211460012943	2.010063799796626			0.0	0.0	2back
8	140.61878839996643	2.0091591998934746	0.7209270999301225	0.0	1.0	0.0	2back
9	142.63548890012316	2.0104823000729084			0.0	0.0	2back
10	144.65215690014884	2.0108538998756558			0.0	0.0	2back
11	146.6688425000757	2.0105366001371294	0.6002502997871488	0.0	1.0	0.0	2back
12	148.68554259999655	2.01063169981353			0.0	0.0	2back
13	150.70224090013653	2.009978799847886			0.0	0.0	2back
14	152.71888860012405	2.010399700142443	0.7669510999694467	2.0	1.0	0.0	2back
15	154.735604000045	2.00999669986777			0.0	0.0	2back
16	156.7522828001529	2.0095100002363324			0.0	0.0	2back
17	158.76894310000353	2.0106035999488086	0.6538092000409961	2.0	1.0	0.0	2back
18	160.78551640012302	2.010661299806088			0.0	0.0	2back
19	162.80232020001858	2.0104708997532725			0.0	0.0	2back
20	164.81898980005644	2.0104069001972675	0.7207635999657214	2.0	1.0	0.0	2back
21	166.83569269999862	2.0107469998765737			0.0	0.0	2back
22	168.85237219999544	2.0104775996878743			0.0	0.0	2back
23	170.86904949997552	2.0105498998891562	0.8002678998745978	2.0	1.0	0.0	2back
24	172.88572650006972	2.010438800090924			0.0	0.0	2back
25	174.90243010013364	2.01051599974744			0.0	0.0	2back
26	176.91910850000568	2.0105389999225736	1.12210309994407	2.0	0.0	0.0	2back
27	178.9358143999707	2.0106015000492334			0.0	0.0	2back
28	180.9524751000572	2.010501299984753			0.0	0.0	2back
29	182.96914970013313	2.010390100069344	0.8707054001279175	2.0	1.0	0.0	2back
30	score: 	36.666666666666664					
31	229.88623280008323	1.997019900009036			1.0	1.0	2back
32	231.88622220000252	2.0096108000725508			1.0	1.0	2back
33	233.90291039994918	2.0104384997393936	0.5335947000421584	0.0	1.0	1.0	2back
34	235.91959269996732	2.009973700158298			0.0	1.0	2back
35	237.93629740015604	2.0104701002128422	0.8545822000596672	2.0	1.0	1.0	2back
36	239.95296790008433	2.010031199781224	0.8669220998417586	2.0	1.0	1.0	2back
37	241.9696456999518	2.0102748000063	0.9835765999741852	2.0	1.0	1.0	2back
38	243.98632410005666	2.0102165997959673	0.8548412001691759	2.0	1.0	1.0	2back
39	246.00300260004587	2.010458700126037	1.2218358998652548	2.0	0.0	1.0	2back
40	248.01969590014778	2.0103486999869347	1.238041799981147	2.0	1.0	1.0	2back
41	250.03639270015992	2.010635299840942	0.9335731999017298	2.0	1.0	1.0	2back
42	252.05297329998575	2.0096581999678165	0.48817650019191206	0.0	1.0	1.0	2back
43	254.06975689996034	2.010518099879846	1.3222533999942243	2.0	1.0	1.0	2back
44	256.08642429998145	2.0104622999206185	0.8169161998666823	2.0	1.0	1.0	2back
45	258.1031268001534	2.010504800127819	0.8168969999533147	2.0	1.0	1.0	2back
46	260.11985050002113	2.010179999982938	0.5501720998436213	2.0	1.0	1.0	2back
47	262.13649019994773	2.011145999887958	0.5335977000650018	2.0	1.0	1.0	2back
48	264.15318170003593	2.010759799974039	0.600237499922514	2.0	1.0	1.0	2back
49	266.1693582001608	2.009901100071147	0.6340861001517624	0.0	1.0	1.0	2back
50	268.18654439994134	2.0106610998045653	0.6502461000345647	2.0	1.0	1.0	2back
51	270.20321800000966	2.0106266997754574	0.6169199999421835	2.0	1.0	1.0	2back
52	272.21989760012366	2.0097154998220503	0.6835761000402272	0.0	1.0	1.0	2back
53	274.2365866000764	2.0100445996504277	0.6709775000344962	2.0	1.0	1.0	2back
54	276.2532755001448	2.0107001999858767	0.7002355000004172	0.0	0.0	1.0	2back
55	278.2699657001067	2.0104620999190956	0.5501941998954862	2.0	1.0	1.0	2back
56	280.2866504001431	2.0106577000115067	0.48357130005024374	2.0	1.0	1.0	2back
57	282.3033130001277	2.009972799802199	0.6502632999327034	0.0	1.0	1.0	2back
58	284.3199930000119	2.0105109997093678	0.9712539000902325	0.0	0.0	1.0	2back
59	286.33668720000423	2.010655000107363	0.8875397001393139	2.0	1.0	1.0	2back
60	288.35337519994937	2.0105204002466053	0.7835805001668632	2.0	1.0	1.0	2back
61	score: 	86.66666666666667					
