	onset	duration	phase	condition
0	2.854278799961321	1.4666435000253841	cue	Left Arm
1	4.320922299986705	16.51746413978981	movement	Left Arm
2	20.878351799969096	1.4830973999924026	cue	Chest
3	22.3614491999615	16.504523179959506	movement	Chest
4	38.90640669997083	1.483320300001651	cue	Left Face
5	40.38972699997248	16.515137180045713	movement	Left Face
6	56.89166599995224	18.01155216997722	rest	Rest
7	74.94416079996154	1.4831127999932505	cue	Right Arm
8	76.42727359995479	16.507066979946103	movement	Right Arm
9	92.97476869996171	1.4831104000331834	cue	Right Face
10	94.4578790999949	16.51271557994187	movement	Right Face
11	110.9587152999593	18.011564569955226	rest	Rest
12	129.00509189994773	1.4830918000079691	cue	Left Leg
13	130.4881836999557	16.502748710045125	movement	Left Leg
14	147.0464635999524	1.4832319000270218	cue	Abdomen
15	148.52969549997943	16.50357347994577	movement	Abdomen
16	165.0258808999788	18.01136756996857	rest	Rest
17	183.0707287999685	1.4838026000070386	cue	Right Leg
18	184.55453139997553	16.50476850999985	movement	Right Leg
19	201.0597137999721	18.011074270005338	rest	Rest
20	219.11720829998376	1.4830936000216752	cue	Left Arm
21	220.60030190000543	16.51325567997992	movement	Left Arm
22	237.1545757999993	1.4833418999915011	cue	Right Leg
23	238.6379176999908	16.505227810004726	movement	Right Leg
24	255.19055589998607	1.483347799978219	cue	Right Face
25	256.6739036999643	16.500225010095164	movement	Right Face
26	273.17686309997225	18.011232869932428	rest	Rest
27	291.22603999997955	1.4831120999879204	cue	Chest
28	292.70915209996747	16.513391280022915	movement	Chest
29	309.2109695999534	18.010249070066493	rest	Rest
30	327.25803639995866	1.4666711000027135	cue	Abdomen
31	328.72470749996137	16.51639498001896	movement	Abdomen
32	345.22764639998786	18.010808870079927	rest	Rest
33	363.27300789998844	1.4833398000337183	cue	Left Face
34	364.75634770002216	16.503684410010464	movement	Left Face
35	381.31270999996923	1.4830837000044994	cue	Right Arm
36	382.79579369997373	16.50817157997517	movement	Right Arm
37	399.2950364999706	18.010195670009125	rest	Rest
38	417.3401929999818	1.4833398000337183	cue	Left Leg
39	418.8235328000155	16.50347790995147	movement	Left Leg
40	Condition Order: 	['Left Arm', 'Chest', 'Left Face', 'Rest', 'Right Arm', 'Right Face', 'Rest', 'Left Leg', 'Abdomen', 'Rest', 'Right Leg', 'Rest', 'Left Arm', 'Right Leg', 'Right Face', 'Rest', 'Chest', 'Rest', 'Abdomen', 'Rest', 'Left Face', 'Right Arm', 'Rest', 'Left Leg']		
