	onset	duration	rt	response	correct	attempt	condition
0	823.475086600054	1.9764628398697823			1.0	0.0	1back
1	825.4584296999965	1.9878022701013833	0.5966282999143004	0.0	1.0	0.0	1back
2	827.4584520999342	1.9909299700520933			0.0	0.0	1back
3	829.4585017999634	1.9909942699596286	0.9133182000368834	2.0	1.0	0.0	1back
4	831.4584729000926	1.990912270033732	0.47998940013349056	2.0	0.0	0.0	1back
5	833.4584846999496	1.9909732697997242	0.9131205000448972	0.0	0.0	0.0	1back
6	835.458377599949	1.9902181702200323	0.8965944000519812	2.0	1.0	0.0	1back
7	837.4585225000046	1.9911863701418042	0.5345371998846531	2.0	1.0	0.0	1back
8	839.4585358998738	1.9911113700363785	0.47995500010438263	2.0	0.0	0.0	1back
9	841.4585531998891	1.9911047702189535	0.9465108001604676	2.0	1.0	0.0	1back
10	843.4585732999258	1.9911935701966286			0.0	0.0	1back
11	845.4585768000688	1.9906966700218618	0.8298648002091795	2.0	1.0	0.0	1back
12	847.4585921999533	1.9908842700533569	0.7129830000922084	0.0	0.0	0.0	1back
13	849.4586255999748	1.9908530700486153	0.8014275000896305	2.0	0.0	0.0	1back
14	851.4586567999795	1.991101970197633	1.029912400059402	2.0	1.0	0.0	1back
15	853.4586380000692	1.9911492702085525	0.7843615999445319	2.0	1.0	0.0	1back
16	855.4586638999172	1.9910803700331599	0.617448000004515	0.0	1.0	0.0	1back
17	857.4586881999858	1.9904080701526254	0.7295115001033992	2.0	1.0	0.0	1back
18	859.4586787000299	1.9911493700928986	0.8132604002021253	2.0	1.0	0.0	1back
19	861.4587014999706	1.9910225700587034	0.7466039001010358	2.0	1.0	0.0	1back
20	863.4585943000857	1.9907700698822737	0.47999390005134046	2.0	1.0	0.0	1back
21	865.4587487000972	1.9910974700469524	0.7133552001323551	0.0	1.0	0.0	1back
22	867.45874250005	1.9911097697913647	0.7843603000510484	0.0	1.0	0.0	1back
23	869.4587640999816	1.9910312700085342	0.7130988999269903	2.0	1.0	0.0	1back
24	871.4587890000548	1.9910197700373828	0.67982880002819	0.0	0.0	0.0	1back
25	873.4588059999514	1.9911306698340923	1.0132679000962526	2.0	1.0	0.0	1back
26	875.4588043000549	1.9907253698911518	0.5132822999730706	2.0	1.0	0.0	1back
27	877.4588162000291	1.990508669987321	0.813011399935931	2.0	0.0	0.0	1back
28	879.4588556000963	1.991116469958797	0.7799568001646549	2.0	1.0	0.0	1back
29	881.4588377999607	1.9908778700046241	0.7629998000338674	2.0	1.0	0.0	1back
30	score: 	70.0					
31	925.4091338999569	1.987203239928931			1.0	1.0	1back
32	927.40920990007	1.9880715699400753	0.6799848999362439	0.0	1.0	1.0	1back
33	929.4092168998905	1.9909416700247675	0.8849080000072718	2.0	1.0	1.0	1back
34	931.4092425999697	1.9907503700815141	0.7846441001165658	2.0	1.0	1.0	1back
35	933.4092419000808	1.9908927700016648	0.9873160999268293	0.0	1.0	1.0	1back
36	935.4092554000672	1.9908076701685786	0.7507476001046598	2.0	1.0	1.0	1back
37	937.4092832999304	1.9905706699937582	0.5466267000883818	2.0	1.0	1.0	1back
38	939.409305700101	1.990960770053789	0.7676156000234187	2.0	1.0	1.0	1back
39	941.4093029000796	1.9908538702875376	0.7176717999391258	0.0	1.0	1.0	1back
40	943.409327399917	1.9907325704116374	0.8676608998794109	2.0	1.0	1.0	1back
41	945.4093549998943	1.9910938700195402	0.6633272999897599	2.0	1.0	1.0	1back
42	947.4093690998852	1.990284669911489	0.6797537000384182	2.0	1.0	1.0	1back
43	949.4093653000891	1.9910487697925419	0.6465693998616189	2.0	1.0	1.0	1back
44	951.4093959000893	1.990470269927755	0.562946799909696	2.0	0.0	1.0	1back
45	953.4094179999083	1.9910870702005923	0.4345839999150485	2.0	1.0	1.0	1back
46	955.4094237999525	1.991073969984427	0.7629736999515444	2.0	1.0	1.0	1back
47	957.4094263999723	1.99093457008712	0.6465815999545157	0.0	1.0	1.0	1back
48	959.4094682000577	1.9910303701180965	0.5300633001606911	2.0	1.0	1.0	1back
49	961.4094634000212	1.9907273701392114	0.5966543999966234	2.0	1.0	1.0	1back
50	963.4094901999924	1.991053270176053	0.4345273000653833	2.0	1.0	1.0	1back
51	965.4094851999544	1.9909371701069176	0.5299875000491738	2.0	1.0	1.0	1back
52	967.4095002000686	1.9885117700323462	0.49608259997330606	2.0	0.0	1.0	1back
53	969.409529000055	1.990733870305121	0.6964477999135852	0.0	1.0	1.0	1back
54	971.4095391998999	1.9906143702100962	0.5629820998292416	2.0	1.0	1.0	1back
55	973.4095479000825	1.9910305698867887	0.9132902999408543	2.0	1.0	1.0	1back
56	975.4095723999199	1.990995569853112	0.6466645000036806	2.0	1.0	1.0	1back
57	977.4095922000706	1.9909962702076882	0.5464910001028329	2.0	1.0	1.0	1back
58	979.4095969998743	1.9908492700196803	0.5631516999565065	0.0	1.0	1.0	1back
59	981.4096059000585	1.9908930701203644	0.7344414999242872	2.0	1.0	1.0	1back
60	983.4096375999507	1.9907887699082494	0.679984400048852	2.0	1.0	1.0	1back
61	score: 	93.33333333333333					
