12.9120 	WARNING 	Requested an unavailable screen number - using first available.
147.6169 	DATA 	Keypress: 5
148.0828 	DATA 	Keypress: 5
148.5328 	DATA 	Keypress: 5
148.9907 	DATA 	Keypress: 5
149.4499 	DATA 	Keypress: 5
149.9077 	DATA 	Keypress: 5
150.3667 	DATA 	Keypress: 5
150.8496 	DATA 	Keypress: 5
151.2833 	DATA 	Keypress: 5
151.7670 	DATA 	Keypress: 5
152.2163 	DATA 	Keypress: 5
152.6839 	DATA 	Keypress: 5
153.1328 	DATA 	Keypress: 5
153.5906 	DATA 	Keypress: 5
154.0505 	DATA 	Keypress: 5
154.5079 	DATA 	Keypress: 5
154.9671 	DATA 	Keypress: 5
155.4506 	DATA 	Keypress: 5
155.8830 	DATA 	Keypress: 5
156.3673 	DATA 	Keypress: 5
156.8168 	DATA 	Keypress: 5
157.2830 	DATA 	Keypress: 5
157.7335 	DATA 	Keypress: 5
158.1910 	DATA 	Keypress: 5
158.6494 	DATA 	Keypress: 5
159.1080 	DATA 	Keypress: 5
159.5664 	DATA 	Keypress: 5
160.0502 	DATA 	Keypress: 5
160.4838 	DATA 	Keypress: 5
160.9666 	DATA 	Keypress: 5
161.4169 	DATA 	Keypress: 5
161.8839 	DATA 	Keypress: 5
162.3336 	DATA 	Keypress: 5
162.7907 	DATA 	Keypress: 5
163.2503 	DATA 	Keypress: 5
163.7080 	DATA 	Keypress: 5
164.1664 	DATA 	Keypress: 5
164.6495 	DATA 	Keypress: 5
165.0839 	DATA 	Keypress: 5
165.5673 	DATA 	Keypress: 5
166.0247 	DATA 	Keypress: 5
166.4842 	DATA 	Keypress: 5
166.9340 	DATA 	Keypress: 5
167.3906 	DATA 	Keypress: 5
167.8494 	DATA 	Keypress: 5
168.3077 	DATA 	Keypress: 5
168.7671 	DATA 	Keypress: 5
169.2246 	DATA 	Keypress: 5
169.6840 	DATA 	Keypress: 5
170.1667 	DATA 	Keypress: 5
170.6245 	DATA 	Keypress: 5
171.0831 	DATA 	Keypress: 5
171.5337 	DATA 	Keypress: 5
171.9911 	DATA 	Keypress: 5
172.4507 	DATA 	Keypress: 5
172.9079 	DATA 	Keypress: 5
173.3670 	DATA 	Keypress: 5
173.8505 	DATA 	Keypress: 5
174.2833 	DATA 	Keypress: 5
174.7672 	DATA 	Keypress: 5
175.2170 	DATA 	Keypress: 5
175.6841 	DATA 	Keypress: 5
176.1334 	DATA 	Keypress: 5
176.5913 	DATA 	Keypress: 5
177.0501 	DATA 	Keypress: 5
177.5078 	DATA 	Keypress: 5
177.9671 	DATA 	Keypress: 5
178.4505 	DATA 	Keypress: 5
178.8841 	DATA 	Keypress: 5
179.3676 	DATA 	Keypress: 5
179.8243 	DATA 	Keypress: 5
180.2841 	DATA 	Keypress: 5
180.7337 	DATA 	Keypress: 5
181.1912 	DATA 	Keypress: 5
181.6507 	DATA 	Keypress: 5
182.1075 	DATA 	Keypress: 5
182.5665 	DATA 	Keypress: 5
