BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation.started,fixation.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,session,handedness,scanner,run,experience(1) or regulate(2),date,psychopyVersion,expName,body_site_order,frameRate,
112.046643699985,112.046643699985,None,space,1.1186915999860503,112.046643699985,None,138.63062219996937,None,50.0,40.78726362000452,,,9,F,99,R,MS MK,,2,2023_May_15_1211,2020.2.10,acceptmap-regulate,"['Abdomen', 'Left Face', 'Abdomen', 'Left Face']",60.00034801165329,
,,,,,,,166.64758349995827,None,,,0.013751979975495487,5.01058937999187,,,,,,,,,,,,,
