BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation.started,fixation.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,session,handedness,scanner,run,experience(1) or regulate(2),date,psychopyVersion,expName,body_site_order,frameRate,
45.8296740000369,45.8296740000369,None,space,4.104913000017405,45.8296740000369,None,75.88004630000796,None,50.0,46.23090379987843,,,9,F,99,R,MS,,2,2023_May_18_0857,2020.2.10,acceptmap-regulate,"['Abdomen', 'Left Face', 'Abdomen', 'Left Face']",60.00513642290505,
,,,,,,,103.91364379995503,None,,,0.0030309001449495554,5.00582900014706,,,,,,,,,,,,,
