	order	onset	duration	rt	correct
0	1	416.12963860016316	1.9311622399836779		1
1	1	418.08008279977366	1.9888109602034092		1
2	1	420.08012969978154	1.9911264604888856		1
3	1	422.0801284997724	1.9912635600194335		1
4	1	424.080149800051	1.9912497601471841		1
5	1	426.0801793001592	1.9908734592609107	1.1336457999423146	1
6	1	428.0801794999279	1.9909103601239622		1
7	1	430.08017840003595	1.9909383594058454		1
8	1	432.08021119982004	1.9910469599999487		1
9	1	434.0802409001626	1.9911778601817787		1
10	1	436.08024130016565	1.991168160457164	0.8169788001105189	1
11	1	438.0802795998752	1.9913491597399116		1
12	1	440.08028810005635	1.9906889600679278		1
13	1	442.08030360005796	1.990624359343201	0.5170188997872174	1
14	1	444.08032430009916	1.99109165975824		1
15	1	446.08036469994113	1.9906688597984612		1
16	1	448.0803494001739	1.9911319599486887		1
17	1	450.08038150006905	1.9910440598614514		1
18	1	452.0803824001923	1.9914402603171766		1
19	1	454.0803886000067	1.9912575595080853		1
20	1	456.0804131999612	1.9907228606753051	0.8336677001789212	1
21	1	458.0804436998442	1.991300560068339		1
22	1	460.08045569993556	1.9911881596781313		1
23	1	462.0804789997637	1.9912210600450635	0.6169687998481095	1
24	1	464.08050639973953	1.9912565592676401		1
25	1	466.0804981999099	1.9903586604632437		1
26	1	468.08054320001975	1.9913346599787474		1
27	1	470.080555499997	1.9912685598246753		1
28	1	472.0805679000914	1.9910691604018211		1
29	1	474.08057510014623	1.9914182596839964	0.6336098997853696	1
30	1	476.0806096000597	1.9912325609475374		1
31	1	478.0806249999441	1.9912072601728141		1
32	1	480.0806293999776	1.9910311601124704	1.3003207999281585	1
33	1	482.08063599979505	1.991174359805882		1
34	1	484.08065439993516	1.9913009596057236		1
35	1	486.0806872998364	1.9909594603814185		1
36	1	488.08069959981367	1.9912043600343168		1
37	1	490.08072429988533	1.991252460051328		1
38	1	492.0807235999964	1.9912226595915854	0.7002934999763966	1
39	1	494.08075169986114	1.9911932605318725		1
40	1	496.0807705000043	1.9909186600707471		1
41	1	498.0807660999708	1.9909875597804785	0.9002974000759423	1
42	1	500.0807920000516	1.9910721597261727		1
43	1	502.0808104998432	1.9911806602030993		1
44	1	504.08082420006394	1.9913032595068216		1
45	1	506.080852500163	1.9912170595489442		1
46	1	508.08086659992114	1.9913894599303603		1
47	1	510.08088780008256	1.9913904597051442		1
48	1	512.0808306001127	1.9913344602100551	0.6671519000083208	1
49	1	514.0809153001755	1.9915350596420467		1
50	1	516.0809248001315	1.991172059904784		1
51	1	518.0810114000924	1.9882216597907245	0.7335279998369515	1
52	1	520.0809633000754	1.9908019602298737		1
53	1	522.0809810999781	1.9914574599824846		1
54	1	524.0810126001015	1.9912903597578406		1
55	1	526.0810163998976	1.991154260467738		1
56	1	528.0810345001519	1.9914431595243514	0.5669472999870777	1
57	1	530.0810444997624	1.9914511595852673		1
58	1	532.0810678000562	1.9915119600482285		1
59	1	534.0810704999603	1.9911278602667153		1
60	1	536.0810929997824	1.9913567593321204		1
61	1	538.0811151000671	1.9911965602077544		1
62	1	540.0811490998603	1.991293960250914		1
63	1	542.0811477000825	1.9912942596711218		1
64	1	544.0811709999107	1.991030660457909		1
65	1	546.0811982001178	1.9911587596870959	0.7669190000742674	1
66	1	548.0812018001452	1.9908616594038904		1
67	1	550.0812157997862	1.9909615595825016		1
68	1	552.0812448998913	1.991203960031271	1.8532308000139892	0
69	1	554.0812492999248	1.9907605601474643		1
70	1	556.0812633000314	1.990887260530144	0.8336700000800192	1
71	1	558.0813020998612	1.9909566598944366		1
72	1	560.0813005999662	1.9912310605868697		1
73	1	562.0813239999115	1.9911573599092662	1.2169659002684057	1
74	1	564.0813675001264	1.9911673595197499		1
75	1	566.0813710000366	1.9908429603092372		1
