217.0063 	WARNING 	Requested an unavailable screen number - using first available.
303.9339 	DATA 	Keypress: 5
304.3927 	DATA 	Keypress: 5
304.8505 	DATA 	Keypress: 5
305.3087 	DATA 	Keypress: 5
305.7923 	DATA 	Keypress: 5
306.2498 	DATA 	Keypress: 5
306.7092 	DATA 	Keypress: 5
307.1591 	DATA 	Keypress: 5
307.6259 	DATA 	Keypress: 5
308.0751 	DATA 	Keypress: 5
308.5335 	DATA 	Keypress: 5
308.9920 	DATA 	Keypress: 5
309.4500 	DATA 	Keypress: 5
309.9090 	DATA 	Keypress: 5
310.3925 	DATA 	Keypress: 5
310.8503 	DATA 	Keypress: 5
311.3085 	DATA 	Keypress: 5
311.7585 	DATA 	Keypress: 5
312.2256 	DATA 	Keypress: 5
312.6756 	DATA 	Keypress: 5
313.1336 	DATA 	Keypress: 5
313.5924 	DATA 	Keypress: 5
314.0496 	DATA 	Keypress: 5
314.5085 	DATA 	Keypress: 5
314.9926 	DATA 	Keypress: 5
315.4501 	DATA 	Keypress: 5
315.9089 	DATA 	Keypress: 5
316.3581 	DATA 	Keypress: 5
316.8254 	DATA 	Keypress: 5
317.2756 	DATA 	Keypress: 5
317.7336 	DATA 	Keypress: 5
318.1927 	DATA 	Keypress: 5
318.6506 	DATA 	Keypress: 5
319.1086 	DATA 	Keypress: 5
319.5922 	DATA 	Keypress: 5
320.0502 	DATA 	Keypress: 5
320.5094 	DATA 	Keypress: 5
320.9589 	DATA 	Keypress: 5
321.4255 	DATA 	Keypress: 5
321.8759 	DATA 	Keypress: 5
322.3334 	DATA 	Keypress: 5
322.7925 	DATA 	Keypress: 5
323.2505 	DATA 	Keypress: 5
323.7091 	DATA 	Keypress: 5
324.1918 	DATA 	Keypress: 5
324.6505 	DATA 	Keypress: 5
325.1093 	DATA 	Keypress: 5
325.5581 	DATA 	Keypress: 5
326.0260 	DATA 	Keypress: 5
326.4755 	DATA 	Keypress: 5
326.9337 	DATA 	Keypress: 5
327.3920 	DATA 	Keypress: 5
327.8503 	DATA 	Keypress: 5
328.3090 	DATA 	Keypress: 5
328.7923 	DATA 	Keypress: 5
329.2504 	DATA 	Keypress: 5
329.7091 	DATA 	Keypress: 5
330.1588 	DATA 	Keypress: 5
330.6256 	DATA 	Keypress: 5
331.0754 	DATA 	Keypress: 5
331.5333 	DATA 	Keypress: 5
331.9926 	DATA 	Keypress: 5
332.4506 	DATA 	Keypress: 5
332.9097 	DATA 	Keypress: 5
333.3924 	DATA 	Keypress: 5
333.8498 	DATA 	Keypress: 5
334.3092 	DATA 	Keypress: 5
334.7590 	DATA 	Keypress: 5
335.2264 	DATA 	Keypress: 5
335.6762 	DATA 	Keypress: 5
336.1336 	DATA 	Keypress: 5
336.5924 	DATA 	Keypress: 5
337.0507 	DATA 	Keypress: 5
337.5082 	DATA 	Keypress: 5
337.9927 	DATA 	Keypress: 5
338.4504 	DATA 	Keypress: 5
338.9093 	DATA 	Keypress: 5
339.3585 	DATA 	Keypress: 5
339.8264 	DATA 	Keypress: 5
340.2760 	DATA 	Keypress: 5
340.7340 	DATA 	Keypress: 5
341.1924 	DATA 	Keypress: 5
341.6500 	DATA 	Keypress: 5
342.1097 	DATA 	Keypress: 5
342.5924 	DATA 	Keypress: 5
343.0508 	DATA 	Keypress: 5
343.5091 	DATA 	Keypress: 5
343.9596 	DATA 	Keypress: 5
344.4254 	DATA 	Keypress: 5
344.8758 	DATA 	Keypress: 5
345.3338 	DATA 	Keypress: 5
345.7931 	DATA 	Keypress: 5
346.2509 	DATA 	Keypress: 5
346.7086 	DATA 	Keypress: 5
347.1927 	DATA 	Keypress: 5
347.6501 	DATA 	Keypress: 5
348.1082 	DATA 	Keypress: 5
348.5587 	DATA 	Keypress: 5
349.0253 	DATA 	Keypress: 5
349.4760 	DATA 	Keypress: 5
349.9341 	DATA 	Keypress: 5
350.3931 	DATA 	Keypress: 5
350.8505 	DATA 	Keypress: 5
351.3087 	DATA 	Keypress: 5
351.7924 	DATA 	Keypress: 5
352.2503 	DATA 	Keypress: 5
352.7097 	DATA 	Keypress: 5
353.1594 	DATA 	Keypress: 5
353.6260 	DATA 	Keypress: 5
354.0759 	DATA 	Keypress: 5
354.5335 	DATA 	Keypress: 5
354.9926 	DATA 	Keypress: 5
355.4501 	DATA 	Keypress: 5
355.9086 	DATA 	Keypress: 5
356.3930 	DATA 	Keypress: 5
356.8507 	DATA 	Keypress: 5
357.3097 	DATA 	Keypress: 5
357.7593 	DATA 	Keypress: 5
358.2261 	DATA 	Keypress: 5
358.6754 	DATA 	Keypress: 5
359.1336 	DATA 	Keypress: 5
359.5933 	DATA 	Keypress: 5
360.0502 	DATA 	Keypress: 5
360.5091 	DATA 	Keypress: 5
360.9929 	DATA 	Keypress: 5
361.4509 	DATA 	Keypress: 5
361.9094 	DATA 	Keypress: 5
362.3596 	DATA 	Keypress: 5
362.8256 	DATA 	Keypress: 5
363.2754 	DATA 	Keypress: 5
363.7343 	DATA 	Keypress: 5
364.1922 	DATA 	Keypress: 5
364.6507 	DATA 	Keypress: 5
365.1092 	DATA 	Keypress: 5
365.5927 	DATA 	Keypress: 5
366.0504 	DATA 	Keypress: 5
366.5094 	DATA 	Keypress: 5
366.9589 	DATA 	Keypress: 5
367.4261 	DATA 	Keypress: 5
367.8763 	DATA 	Keypress: 5
368.3343 	DATA 	Keypress: 5
368.7934 	DATA 	Keypress: 5
369.2508 	DATA 	Keypress: 5
369.7094 	DATA 	Keypress: 5
370.1926 	DATA 	Keypress: 5
370.6511 	DATA 	Keypress: 5
371.1093 	DATA 	Keypress: 5
371.5592 	DATA 	Keypress: 5
372.0261 	DATA 	Keypress: 5
372.4762 	DATA 	Keypress: 5
372.9340 	DATA 	Keypress: 5
373.3927 	DATA 	Keypress: 5
373.8508 	DATA 	Keypress: 5
374.3094 	DATA 	Keypress: 5
374.7925 	DATA 	Keypress: 5
375.2507 	DATA 	Keypress: 5
375.7097 	DATA 	Keypress: 5
376.1593 	DATA 	Keypress: 5
376.6264 	DATA 	Keypress: 5
377.0759 	DATA 	Keypress: 5
377.5342 	DATA 	Keypress: 5
377.9928 	DATA 	Keypress: 5
378.4503 	DATA 	Keypress: 5
378.9086 	DATA 	Keypress: 5
379.3922 	DATA 	Keypress: 5
379.8503 	DATA 	Keypress: 5
380.3088 	DATA 	Keypress: 5
380.7595 	DATA 	Keypress: 5
381.2256 	DATA 	Keypress: 5
381.6761 	DATA 	Keypress: 5
382.1346 	DATA 	Keypress: 5
382.5932 	DATA 	Keypress: 5
383.0509 	DATA 	Keypress: 5
383.5093 	DATA 	Keypress: 5
383.9925 	DATA 	Keypress: 5
384.4505 	DATA 	Keypress: 5
384.9092 	DATA 	Keypress: 5
385.3597 	DATA 	Keypress: 5
385.8257 	DATA 	Keypress: 5
386.2760 	DATA 	Keypress: 5
386.7347 	DATA 	Keypress: 5
387.1937 	DATA 	Keypress: 5
387.6510 	DATA 	Keypress: 5
388.1098 	DATA 	Keypress: 5
388.5934 	DATA 	Keypress: 5
389.0509 	DATA 	Keypress: 5
389.5097 	DATA 	Keypress: 5
389.9597 	DATA 	Keypress: 5
390.4266 	DATA 	Keypress: 5
390.8759 	DATA 	Keypress: 5
391.3347 	DATA 	Keypress: 5
391.7930 	DATA 	Keypress: 5
392.2506 	DATA 	Keypress: 5
392.7090 	DATA 	Keypress: 5
393.1929 	DATA 	Keypress: 5
393.6515 	DATA 	Keypress: 5
394.1093 	DATA 	Keypress: 5
394.5594 	DATA 	Keypress: 5
395.0258 	DATA 	Keypress: 5
395.4755 	DATA 	Keypress: 5
395.9338 	DATA 	Keypress: 5
396.3922 	DATA 	Keypress: 5
396.8510 	DATA 	Keypress: 5
397.3102 	DATA 	Keypress: 5
397.7926 	DATA 	Keypress: 5
398.2508 	DATA 	Keypress: 5
398.7096 	DATA 	Keypress: 5
399.1593 	DATA 	Keypress: 5
399.6262 	DATA 	Keypress: 5
400.0762 	DATA 	Keypress: 5
400.5345 	DATA 	Keypress: 5
400.9928 	DATA 	Keypress: 5
401.4507 	DATA 	Keypress: 5
401.9097 	DATA 	Keypress: 5
402.3928 	DATA 	Keypress: 5
402.8504 	DATA 	Keypress: 5
403.3095 	DATA 	Keypress: 5
403.7592 	DATA 	Keypress: 5
404.2262 	DATA 	Keypress: 5
404.6763 	DATA 	Keypress: 5
405.1345 	DATA 	Keypress: 5
405.5929 	DATA 	Keypress: 5
406.0506 	DATA 	Keypress: 5
406.5093 	DATA 	Keypress: 5
406.9928 	DATA 	Keypress: 5
407.4504 	DATA 	Keypress: 5
407.9094 	DATA 	Keypress: 5
408.3596 	DATA 	Keypress: 5
408.8261 	DATA 	Keypress: 5
409.2762 	DATA 	Keypress: 5
409.7338 	DATA 	Keypress: 5
410.1925 	DATA 	Keypress: 5
410.6511 	DATA 	Keypress: 5
411.1094 	DATA 	Keypress: 5
411.5934 	DATA 	Keypress: 5
412.0505 	DATA 	Keypress: 5
412.5097 	DATA 	Keypress: 5
412.9592 	DATA 	Keypress: 5
413.4264 	DATA 	Keypress: 5
413.8763 	DATA 	Keypress: 5
414.3346 	DATA 	Keypress: 5
414.7927 	DATA 	Keypress: 5
415.2513 	DATA 	Keypress: 5
415.7102 	DATA 	Keypress: 5
416.1929 	DATA 	Keypress: 5
416.6516 	DATA 	Keypress: 5
417.1096 	DATA 	Keypress: 5
417.5603 	DATA 	Keypress: 5
418.0268 	DATA 	Keypress: 5
418.4761 	DATA 	Keypress: 5
418.9345 	DATA 	Keypress: 5
419.3932 	DATA 	Keypress: 5
419.8516 	DATA 	Keypress: 5
420.3094 	DATA 	Keypress: 5
420.7930 	DATA 	Keypress: 5
421.2507 	DATA 	Keypress: 5
421.7096 	DATA 	Keypress: 5
422.1595 	DATA 	Keypress: 5
422.6267 	DATA 	Keypress: 5
423.0767 	DATA 	Keypress: 5
423.5340 	DATA 	Keypress: 5
423.9928 	DATA 	Keypress: 5
424.4516 	DATA 	Keypress: 5
424.9096 	DATA 	Keypress: 5
425.3928 	DATA 	Keypress: 5
425.8512 	DATA 	Keypress: 5
426.3097 	DATA 	Keypress: 5
426.7594 	DATA 	Keypress: 5
427.2261 	DATA 	Keypress: 5
427.6768 	DATA 	Keypress: 5
428.1346 	DATA 	Keypress: 5
