	onset	duration	rt	mouseclick	correct	condition	score	SID	date	sex	session
0	374.3957732003182	1.8637294210493565	0.40869720093905926	0	1	Practice 0-back	3.3333333333333335	2611	2023-03-07_19h01.46.114	M	02
1	376.30283069983125	1.9666803386062384	0.32382520101964474	0	1	Practice 0-back	6.666666666666667	2611	2023-03-07_19h01.46.114	M	02
2	378.2964821010828	1.9628702607005835	0.26483740098774433	0	1	Practice 0-back	10.0	2611	2023-03-07_19h01.46.114	M	02
3	380.3077785000205	1.9563467409461737	0.2863404992967844	0	1	Practice 0-back	13.333333333333334	2611	2023-03-07_19h01.46.114	M	02
4	382.2939468007535	1.9661392606794834	0.31788129918277264	0	1	Practice 0-back	16.666666666666668	2611	2023-03-07_19h01.46.114	M	02
5	384.295933900401	1.9616103619337082	0.3146582990884781	0	1	Practice 0-back	20.0	2611	2023-03-07_19h01.46.114	M	02
6	386.29273650050163	1.9678539596498013	0.2520540002733469	0	1	Practice 0-back	23.333333333333332	2611	2023-03-07_19h01.46.114	M	02
7	388.29201270081103	1.968851462006569	0.21734730154275894	0	1	Practice 0-back	26.666666666666668	2611	2023-03-07_19h01.46.114	M	02
8	390.2919623013586	1.9680785611271858	0.25111399963498116	0	1	Practice 0-back	30.0	2611	2023-03-07_19h01.46.114	M	02
9	392.2937125004828	1.965031860396266	0.29893519915640354	0	1	Practice 0-back	33.333333333333336	2611	2023-03-07_19h01.46.114	M	02
10	394.2898731008172	1.972036560997367	1.1865020003169775	0	1	Practice 0-back	36.666666666666664	2611	2023-03-07_19h01.46.114	M	02
11	396.2912066001445	1.9688045606017113	0.4351039994508028	0	1	Practice 0-back	40.0	2611	2023-03-07_19h01.46.114	M	02
12	398.29188400134444	1.9663795586675406	0.30140999890863895	0	1	Practice 0-back	43.333333333333336	2611	2023-03-07_19h01.46.114	M	02
13	400.2927669007331	1.9646463617682457	0.2985210008919239	0	1	Practice 0-back	46.666666666666664	2611	2023-03-07_19h01.46.114	M	02
14	402.2891739010811	1.9712365604937077	0.3193375002592802	0	1	Practice 0-back	50.0	2611	2023-03-07_19h01.46.114	M	02
15	404.2896600011736	1.9696578606963158	0.33499300107359886	0	1	Practice 0-back	53.333333333333336	2611	2023-03-07_19h01.46.114	M	02
16	406.2890993002802	1.969719760119915	0.3183322995901108	0	1	Practice 0-back	56.666666666666664	2611	2023-03-07_19h01.46.114	M	02
17	408.2895510997623	1.9682488609105349	0.35088020004332066	0	1	Practice 0-back	60.0	2611	2023-03-07_19h01.46.114	M	02
18	410.29180319979787	1.9635816626250744	0.332005999982357	0	1	Practice 0-back	63.333333333333336	2611	2023-03-07_19h01.46.114	M	02
19	412.30098910070956	1.9614157378673553	0.36881749890744686	0	1	Practice 0-back	66.66666666666667	2611	2023-03-07_19h01.46.114	M	02
20	414.29014039970934	1.966271160170436	0.33284989930689335	0	1	Practice 0-back	70.0	2611	2023-03-07_19h01.46.114	M	02
21	416.2913904003799	1.9628510605543852	0.2822335995733738	0	1	Practice 0-back	73.33333333333333	2611	2023-03-07_19h01.46.114	M	02
22	418.28861720114946	1.9677769616246223	0.2677200995385647	0	1	Practice 0-back	76.66666666666667	2611	2023-03-07_19h01.46.114	M	02
23	420.29142620041966	1.962774658575654	0.3477679993957281	0	1	Practice 0-back	80.0	2611	2023-03-07_19h01.46.114	M	02
24	422.2878760006279	1.9683064632117748	0.33477389998734	0	1	Practice 0-back	83.33333333333333	2611	2023-03-07_19h01.46.114	M	02
25	424.2878221999854	1.968027362599969	0.28868740051984787	0	1	Practice 0-back	86.66666666666667	2611	2023-03-07_19h01.46.114	M	02
26	426.28647600114346	1.969880759716034	0.28469429910182953	0	1	Practice 0-back	90.0	2611	2023-03-07_19h01.46.114	M	02
27	428.28771010041237	1.9677329622209072	0.29987370036542416	0	1	Practice 0-back	93.33333333333333	2611	2023-03-07_19h01.46.114	M	02
28	430.288661301136	1.964707463979721	0.5331319011747837	0	1	Practice 0-back	96.66666666666667	2611	2023-03-07_19h01.46.114	M	02
29	432.2873638998717	1.9672529604285955	0.2674556002020836	0	1	Practice 0-back	100.0	2611	2023-03-07_19h01.46.114	M	02
