RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,,,,0,0,0,0,,,,,0,0,0,0,,,,,25.047514499980025,None,space,93.34947849996388,25.047514499980025,None,,,,,,,,,,,,,,,,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,None,None,None,None,0,119.50643309997395,None,119.50643309997395,120.50650560000213,120.47318669996457,None,0,1,119.50643309997395,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,None,None,0,121.43985839997185,None,121.43985839997185,122.43986409995705,122.42319119995227,123.42320169997402,0,1,121.43985839997185,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,None,None,0,123.43986709997989,None,123.43986709997989,124.43986829998903,124.42318289994728,125.42321499995887,0,1,123.43986709997989,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,None,None,0,125.43990129994927,None,125.43990129994927,126.43988979997812,126.423226599989,127.42323959997157,0,1,125.43990129994927,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,4,4,4,,,,,,,,,None,None,0,127.43991570000071,None,127.43991570000071,128.4399216999882,128.4232371999533,129.4232469999697,0,1,127.43991570000071,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,5,5,5,,,,,,,,,None,None,0,129.43992999999318,None,129.43992999999318,130.43993369996315,130.42326499999035,131.4232539999648,0,1,129.43992999999318,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,6,6,6,,,,,,,,,None,None,0,131.43993649998447,None,131.43993649998447,132.43993549997685,132.42328369995812,133.42329109995626,0,1,131.43993649998447,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,7,7,7,,,,,,,,,None,None,0,133.43995129998075,None,133.43995129998075,134.43996170000173,134.4232901999494,135.42329319997225,0,1,133.43995129998075,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,8,8,8,,,,,,,,,None,None,0,135.4399622999481,None,135.4399622999481,136.43999419995816,136.42329389997758,137.42329919995973,0,1,135.4399622999481,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,9,9,9,,,,,,,,,None,None,0,137.43996940000216,None,137.43996940000216,138.439982699987,138.42332679999527,139.42333379999036,0,1,137.43996940000216,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,,None,None,0,139.43999289994827,None,139.43999289994827,140.43999559996882,140.42332909995457,141.42334809998283,0,1,139.43999289994827,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,11,11,11,,,,,,,,,None,None,0,141.44000479998067,None,141.44000479998067,142.4400266999728,142.42334189999383,143.42335479997564,0,1,141.44000479998067,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,12,12,12,,,,,,,,,None,None,0,143.44000899995444,None,143.44000899995444,144.44003869994776,144.42337589996168,145.42336999997497,0,1,143.44000899995444,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,13,13,13,,,,,,,,,None,None,0,145.44005029997788,None,145.44005029997788,146.44003800000064,146.42338279995602,147.42339489998994,0,1,145.44005029997788,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,14,14,14,,,,,,,,,None,None,0,147.44006459997036,None,147.44006459997036,148.44007319997763,148.42340209998656,149.42340239998884,0,1,147.44006459997036,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,15,15,15,,,,,,,,,None,None,0,149.4400820999872,None,149.4400820999872,150.44006749999244,150.42340829997556,151.42341659998056,0,1,149.4400820999872,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,16,16,16,,,,,,,,,None,None,0,151.44008349999785,None,151.44008349999785,152.44010189996334,152.42342169996118,153.42342740000458,0,1,151.44008349999785,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,17,17,17,,,,,,,,,None,None,0,153.4400931999553,None,153.4400931999553,154.44010169996182,154.42343549994985,155.42344489996321,0,1,153.4400931999553,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,18,18,18,,,,,,,,,None,None,0,155.44012379995547,None,155.44012379995547,156.44012119999388,156.42347199999494,157.42347199999494,0,1,155.44012379995547,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,19,19,19,,,,,,,,,None,None,0,157.4401386999525,None,157.4401386999525,158.44013730000006,158.42347169999266,159.42347539996263,0,1,157.4401386999525,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,20,20,20,,,,,,,,,None,None,0,159.4401459999499,None,159.4401459999499,160.44014979997883,160.42349739995552,161.42348850000417,0,1,159.4401459999499,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,21,21,21,,,,,,,,,None,None,0,161.44015159999253,None,161.44015159999253,162.44017479999457,162.4235023999936,163.42350849998184,0,1,161.44015159999253,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,22,22,22,,,,,,,,,None,None,0,163.44018599996343,None,163.44018599996343,164.4401808999828,164.42352640000172,165.4235178999952,0,1,163.44018599996343,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,23,23,23,,,,,,,,,None,None,0,165.44020039995667,None,165.44020039995667,166.44020489999093,166.42354019999038,167.4235434999573,0,1,165.44020039995667,None,,,8,f,5,r,CIB,2021_Oct_08_1525,WASABI Nback,2020.2.10,59.96925976074086,
