	onset	duration	rt	response	correct	attempt	condition
0	382.018373400002	1.9972501599841053			1.0	0.0	2back
1	384.018390600002	2.0097645599744283	1.2502340999926673	2.0	0.0	0.0	2back
2	386.0350763000024	2.0108027599926572	0.8669044000125723	0.0	1.0	0.0	2back
3	388.05173300000024	2.011081460004789			0.0	0.0	2back
4	390.0684412999981	2.0110912599920994	1.1380907999991905	2.0	1.0	0.0	2back
5	392.0851077999978	2.0110676599870203	0.716897299993434	2.0	1.0	0.0	2back
6	394.1017952999973	2.010874960004003	0.7383396999939578	2.0	1.0	0.0	2back
7	396.1184543999989	2.0108885599911446	0.7002275999984704	2.0	1.0	0.0	2back
8	398.1351626999967	2.0109218599973246	0.41687760000058915	0.0	1.0	0.0	2back
9	400.15182549999736	2.011069359999965	0.45037089999823365	2.0	1.0	0.0	2back
10	402.1685176000028	2.010999259990058	0.7335512000136077	2.0	1.0	0.0	2back
11	404.18519570000353	2.010887359996559	0.4002053000003798	0.0	1.0	0.0	2back
12	406.2018872000044	2.010717159995693	0.48355560000345577	2.0	1.0	0.0	2back
13	408.2185645999998	2.011051959983888	0.5169087999965996	2.0	1.0	0.0	2back
14	410.23525670000527	2.0109518600074807	0.8335575999954017	2.0	1.0	0.0	2back
15	412.2514266000071	2.010876759988605	0.6008545000076992	2.0	1.0	0.0	2back
16	414.2686140000005	2.010760660006781	0.5208532999968156	2.0	1.0	0.0	2back
17	416.285295499998	2.011026659994968	0.5670346999977482	2.0	1.0	0.0	2back
18	418.301967899999	2.010923959998763	0.48354939999990165	0.0	1.0	0.0	2back
19	420.3186459999997	2.011129060003441	0.7169007999909809	2.0	1.0	0.0	2back
20	422.33534510000027	2.0108358599973144	0.6002231000020402	2.0	1.0	0.0	2back
21	424.35201529999904	2.0108975600014674	0.5335883999941871	0.0	1.0	0.0	2back
22	426.3687021000078	2.0103699600003893	0.6002276000072015	2.0	1.0	0.0	2back
23	428.3853700000036	2.0107435599929886	0.5002569000062067	0.0	0.0	0.0	2back
24	430.4020746000024	2.010911159988609	0.7834395999961998	2.0	1.0	0.0	2back
25	432.4187268999958	2.0111655599903315	0.9169210999971256	2.0	1.0	0.0	2back
26	434.43543050000153	2.0103728599933675	0.4002399000019068	0.0	1.0	0.0	2back
27	436.45211220000056	2.010561660004896	0.6335497999971267	2.0	1.0	0.0	2back
28	438.4687813000055	2.0110458600101992	0.7502874000056181	2.0	1.0	0.0	2back
29	440.48545760000707	2.0111463600042043	0.7002538999950048	2.0	1.0	0.0	2back
30	score: 	90.0					
