	onset	duration	rt	response	correct	bodySite	temperature	condition	pretrial-jitter
0	2.770824300008826	7.786942100006854				Right Face	49.0	1back Instructions	
1	10.794513300003018	1.9848872599977767			1.0	Right Face	49.0	1back	
2	12.790371399998548	2.0098834599921247	0.4802046999975573	0.0	1.0	Right Face	49.0	1back	3.0
3	14.7912706000061	2.0081107599980896	0.5470634999946924	2.0	1.0	Right Face	49.0	1back	
4	16.791304500002298	2.008061659988016	0.3994992999942042	2.0	1.0	Right Face	49.0	1back	
5	18.837221800000407	1.9662570400105324	0.3965810999943642	2.0	1.0	Right Face	49.0	1back	
6	20.80676950000634	2.0105511599977035	0.7637113999953726	2.0	1.0	Right Face	49.0	1back	
7	22.808602700009942	2.0068946600076742	0.5638635999930557	2.0	1.0	Right Face	49.0	1back	
8	24.80854199999885	2.007050559986965	0.5638289000053192	2.0	1.0	Right Face	49.0	1back	
9	26.808510900009423	2.0071611599996686	0.4471876000025077	2.0	1.0	Right Face	49.0	1back	
10	28.808490399998846	2.0072309600072913	0.34700539999175817	0.0	1.0	Right Face	49.0	1back	
11	35.80608049999864	5.012506359998952		34.074074074074076		Right Face	49.0	1back Rating	5.0
12	40.8174982000055	45.837597400008235				Right Face	49.0	2back Instructions	
13	50.862826500000665	1.9989215599925956			1.0	Right Face	49.0	2back	
14	52.874012900007074	2.009840759987128			1.0	Right Face	49.0	2back	5.0
15	54.89014290001069	2.010983660002239	0.0	2.0	1.0	Right Face	49.0	2back	
16	56.9069712000055	2.010690359995351	0.0	2.0	1.0	Right Face	49.0	2back	
17	58.967424900009064	1.9565068800002337	0.5665649000002304	0.0	1.0	Right Face	49.0	2back	
18	60.94031669999822	2.0107395599916345	0.0	2.0	1.0	Right Face	49.0	2back	
19	62.95688470000459	2.0109702599875163	0.4835512999998173	0.0	1.0	Right Face	49.0	2back	
20	64.97364240000024	2.0108466600067914	0.0	2.0	1.0	Right Face	49.0	2back	
21	66.99100629999884	2.00945845998649	0.6171311999933096	0.0	1.0	Right Face	49.0	2back	
22	69.0069960999972	2.010834460001206	0.9504603999957908	0.0	1.0	Right Face	49.0	2back	
23	74.02253070000734	5.013544959991123		36.48148148148149		Right Face	49.0	2back Rating	3.0
24	79.02644270000746	84.03786750001018				Right Face	49.0	2back Instructions	
25	91.06223999999929	2.000689959997544			1.0	Right Face	49.0	2back	
26	93.07447150000371	2.0095958599995356	0.0	2.0	0.0	Right Face	49.0	2back	7.0
27	95.09056330000749	2.0108257600077195	0.0	2.0	0.0	Right Face	49.0	2back	
28	97.10766570000851	2.0099297600099817	0.0	2.0	1.0	Right Face	49.0	2back	
29	99.17019319999963	1.9515585800108965	0.0	2.0	1.0	Right Face	49.0	2back	
30	101.14067390000855	2.0106820600049105	0.0	2.0	1.0	Right Face	49.0	2back	
31	103.15728579999995	2.010793259993079	0.6835613000002922	0.0	1.0	Right Face	49.0	2back	
32	105.17429860000266	2.0101319599925773	0.0	2.0	0.0	Right Face	49.0	2back	
33	107.19063920000917	2.0108100599900354	0.7504006000090158	0.0	1.0	Right Face	49.0	2back	
34	109.20728670000972	2.010880959991482	0.0	2.0	1.0	Right Face	49.0	2back	
35	118.22308880000492	5.013107959995978		31.17283950617284		Right Face	49.0	2back Rating	7.0
36	123.22688470000867	128.23820669999986				Right Face	49.0	2back Instructions	
37	131.26291840001068	1.9999270599946612			1.0	Right Face	49.0	2back	
38	133.27464760000294	2.009875859992462	0.0	2.0	0.0	Right Face	49.0	2back	3.0
39	135.2910552000103	2.01044125999033	0.0	2.0	0.0	Right Face	49.0	2back	
40	137.30766450001101	2.0105853599961847	0.0	2.0	1.0	Right Face	49.0	2back	
41	139.38894869999785	1.948022900003707	0.0	2.0	1.0	Right Face	49.0	2back	
42	141.3414887000108	2.00967345997924	0.0	2.0	1.0	Right Face	49.0	2back	
43	143.35775140000624	2.010478360010893	0.45019579998916015	0.0	1.0	Right Face	49.0	2back	
44	145.37421910000558	2.0109410599980038	0.0	2.0	1.0	Right Face	49.0	2back	
45	147.39093530000537	2.0108642599807354	0.0	2.0	1.0	Right Face	49.0	2back	
46	149.40756490000058	2.010959159990307	0.41688169998815283	0.0	1.0	Right Face	49.0	2back	
47	154.4236799000064	5.012476160001825		34.25925925925925		Right Face	49.0	2back Rating	3.0
48	159.43492390000029	164.45517570000084				Right Face	49.0	1back Instructions	
49	171.4787997000094	1.9854808600066463			1.0	Right Face	49.0	1back	
50	173.4753112000035	2.0091720599884866	0.9138957999966806	2.0	1.0	Right Face	49.0	1back	7.0
51	175.47615919999953	2.0075007599953096	0.8472044999944046	2.0	1.0	Right Face	49.0	1back	
52	177.4761972999986	2.007506160007324	0.6138153000065358	2.0	1.0	Right Face	49.0	1back	
53	179.53473559999838	1.940446239997982	0.9300608000048669	0.0	1.0	Right Face	49.0	1back	
54	181.49125190000632	2.010723159983172	0.9495849000086309	2.0	1.0	Right Face	49.0	1back	
55	183.49269549999735	2.0079026599851204	0.5470547000004444	2.0	1.0	Right Face	49.0	1back	
56	185.4928421000077	2.007623860001331	0.4973502999928314	0.0	1.0	Right Face	49.0	1back	
57	187.49270800000522	2.007908759987913	0.7471090000035474	2.0	1.0	Right Face	49.0	1back	
58	189.49282600000151	2.007718559994828	0.5968273000034969	2.0	1.0	Right Face	49.0	1back	
59	196.4901816000056	5.013465759984683		37.71604938271605		Right Face	49.0	1back Rating	5.0
60	201.49514860000636	206.50548730000446				Right Face	49.0	1back Instructions	
61	211.5290881999972	2.0022099600028014			1.0	Right Face	49.0	1back	
