audio1	0.05806439998559654	1.915419501133787	SOA1	2.4
audio2	2.547525899950415	1.516235827664399	SOA2	3.3
visual3	5.895115999970585	1.2796267999801785	SOA3	3.0
checker4	8.898445900063962	1.3091901000589132	SOA4	2.7
visual5	11.588926299940795	1.2969965999945998	SOA5	3.6
audio6	15.195426000049338	1.2693877551020407	SOA6	3.0
audio7	18.226784500060603	1.5346485260770975	SOA7	2.7
audio8	20.961915999883786	1.4761451247165533	SOA8	3.0
visual9	24.002023000037298	1.296521699987352	SOA9	3.0
audio10	27.00788539997302	1.739501133786848	SOA10	3.0
audio11	30.057421599980444	1.1847619047619047	SOA11	3.3
checker12	33.39328050008044	1.2978888000361621	SOA12	2.4
visual13	35.79465469997376	1.297184299910441	SOA13	3.6
visual14	39.39823789987713	1.2964206000324339	SOA14	2.7
visual15	42.10132350004278	1.2969120999332517	SOA15	3.0
visual16	45.104585099965334	1.2967399000190198	SOA16	3.3
visual17	48.408502999925986	1.2960826999042183	SOA17	2.7
visual18	51.128546699881554	1.2799585999455303	SOA18	3.0
visual19	54.1453346000053	1.2832107997965068	SOA19	2.7
visual20	56.848412699997425	1.296919299988076	SOA20	3.3
checker21	60.151665000012144	1.3064214999321848	SOA21	2.7
visual22	62.84504360007122	1.2969488000962883	SOA22	3.6
visual23	66.46193920006044	1.2831061000470072	SOA23	3.0
audio24	69.46634719986469	1.5346485260770975	SOA24	2.4
audio25	71.89478059997782	1.739501133786848	SOA25	3.6
visual26	75.53991609998047	1.2956220000050962	SOA26	3.0
visual27	78.5621686000377	1.2777476001065224	SOA27	2.4
visual28	80.97896500001661	1.2832072000019252	SOA28	3.0
visual29	83.98234439990483	1.2966161998920143	SOA29	3.6
visual30	87.58582219993696	1.29652120009996	SOA30	2.7
audio31	90.29192509991117	1.2524263038548753	SOA31	3.3
visual32	93.64551820000634	1.2771451000589877	SOA32	3.0
checker33	96.64876640005969	1.309658900136128	SOA33	3.0
visual34	99.66235270001926	1.2735069000627846	SOA34	3.0
visual35	102.67904710001312	1.283308999845758	SOA35	3.0
visual36	105.6956072000321	1.2834406001493335	SOA36	3.0
visual37	108.69904370000586	1.2965587000362575	SOA37	2.4
visual38	111.11252299998887	1.2865242999978364	SOA38	3.3
visual39	114.42905350006185	1.2834669000003487	SOA39	3.0
audio40	117.43385530007072	1.739501133786848	SOA40	2.7
audio41	120.17459019995295	1.1723356009070294	SOA41	3.3
checker42	123.50649719987996	1.302212500013411	SOA42	2.7
audio43	126.20568919996731	1.6239455782312926	SOA43	3.6
visual44	129.8793855998665	1.272140899905935	SOA44	2.4
visual45	132.28231709985994	1.2970654000528157	SOA45	3.6
visual46	135.88587050000206	1.2964490000158548	SOA46	2.7
visual47	138.58912030002102	1.2967471999581903	SOA47	2.7
checker48	141.2921877000481	1.3000111000146717	SOA48	3.0
visual49	144.29246719996445	1.296640600077808	SOA49	3.3
audio50	147.59857879998162	1.2817233560090704	SOA50	2.7
checker51	150.33053370006382	1.3117390000261366	SOA51	3.6
audio52	153.9211146000307	1.7005442176870749	SOA52	3.0
checker53	156.94484080001712	1.2975168998818845	SOA53	3.0
visual54	159.94741629995406	1.2968558000866324	SOA54	3.0
visual55	162.95081009995192	1.29660790017806	SOA55	2.4
audio56	165.35640370007604	1.7178231292517008	SOA56	3.3
visual57	168.69459460000508	1.296680900035426	SOA57	2.7
visual58	171.39791349996813	1.296684700064361	SOA58	3.3
visual59	174.70234630000778	1.2955646999180317	SOA59	3.0
checker60	177.7056762999855	1.3035484999418259	SOA60	3.0
visual61	180.71295069996268	1.285856100032106	SOA61	3.0
visual62	183.73005070001818	1.2828976002056152	SOA62	3.3
visual63	187.0463846998755	1.2836629999801517	SOA63	2.4
checker64	189.44937930000015	1.3099434999749064	SOA64	3.3
visual65	192.73987819999456	1.2965589000377804	SOA65	3.3
visual66	196.04348129988648	1.2963974999729544	SOA66	3.0
audio67	199.04884839989245	1.7072108843537415	SOA67	3.0
audio68	202.09087969991378	1.4157369614512472	SOA68	2.7
checker69	204.830348999938	1.3124504999723285	SOA69	3.3
checker70	208.11807029997	1.3081011001486331	SOA70	3.0
checker71	211.10987269994803	1.2996638999320567	SOA71	2.7
audio72	213.81140060001053	1.739501133786848	SOA72	3.0
audio73	216.85886799986474	1.739501133786848	SOA73	3.0
checker74	219.90773650002666	1.301868800073862	SOA74	2.7
audio75	222.6071118998807	1.7072108843537415	SOA75	3.3
checker76	225.95611849986017	1.3035549998749048	SOA76	3.0
audio77	228.9536355000455	1.5346485260770975	SOA77	3.0
visual78	231.97874709987082	1.2963066999800503	SOA78	3.3
audio79	235.2851243999321	1.722267573696145	SOA79	2.7
audio80	238.0256910000462	1.3997732426303855	SOA80	3.3
visual81	241.3804911999032	1.2795619000680745	SOA81	3.0
visual82	244.39701849990524	1.2834739999379963	SOA82	3.0
visual83	247.40031409985386	1.2967022000811994	SOA83	2.4
checker84	249.80352489999495	1.3063806998543441	SOA84	3.3
visual85	253.0975234999787	1.2964085000567138	SOA85	3.0
visual86	256.10074790008366	1.2967743000481278	SOA86	2.7
visual87	258.80499759991653	1.2957527998369187	SOA87	3.0
audio88	261.81159360008314	1.4583673469387755	SOA88	3.6
checker89	265.45531779993325	1.3047405001707375	SOA89	2.7
checker90	268.1501765998546	1.3099044000264257	SOA90	3.0
checker91	271.14062379999086	1.3028012998402119	SOA91	3.0
visual92	274.14750620000996	1.2867087998893112	SOA92	2.7
audio93	276.85189200006425	1.5346485260770975	SOA93	3.0
checker94	279.8798199999146	1.2970458997879177	SOA94	3.3
visual95	283.1973697000649	1.2811078000813723	SOA95	2.7
audio96	285.90244139987044	1.3561904761904762	SOA96	3.6
visual97	289.54136510007083	1.2960838000290096	SOA97	3.0
audio98	292.545765100047	1.5346485260770975	SOA98	2.4
audio99	294.9815179000143	1.3932426303854875	SOA99	3.3
audio100	298.3226844999008	1.5591383219954649	SOA100	0.0
this is the duration: 840.0296004998963
