audio1	0.024717000022064894	1.915419501133787	SOA1	2.4
audio2	2.5013471000129357	1.516235827664399	SOA2	3.3
visual3	5.850158100016415	1.2795956999761984	SOA3	3.0
checker4	8.853323200019076	1.3093219000147656	SOA4	2.7
visual5	11.543994200008456	1.2968303000088781	SOA5	3.6
audio6	15.15171459998237	1.2693877551020407	SOA6	3.0
audio7	18.181796499993652	1.5346485260770975	SOA7	2.7
audio8	20.917473200010136	1.4761451247165533	SOA8	3.0
visual9	23.95627969998168	1.296985599969048	SOA9	3.0
audio10	26.965165600006003	1.739501133786848	SOA10	3.0
audio11	30.014494900009595	1.1847619047619047	SOA11	3.3
checker12	33.35058959998423	1.2956150000100024	SOA12	2.4
visual13	35.75183259998448	1.2972906999639235	SOA13	3.6
visual14	39.355515000002924	1.2963174000033177	SOA14	2.7
visual15	42.058286599989515	1.2972277999506332	SOA15	3.0
visual16	45.06139049999183	1.2968972999951802	SOA16	3.3
visual17	48.36472810001578	1.2966626000124961	SOA17	2.7
visual18	51.083555899967905	1.2811763000208884	SOA18	3.0
visual19	54.10005349997664	1.283502199978102	SOA19	2.7
visual20	56.80285709997406	1.2971916999667883	SOA20	3.3
checker21	60.1061020999914	1.3069708999828435	SOA21	2.7
visual22	62.79878379998263	1.2971029999898747	SOA22	3.6
visual23	66.41711949999444	1.281668699986767	SOA23	3.0
audio24	69.42154969996773	1.5346485260770975	SOA24	2.4
audio25	71.84989100001985	1.739501133786848	SOA25	3.6
visual26	75.47835109999869	1.2952960000257008	SOA26	3.0
visual27	78.50021640001796	1.278138099994976	SOA27	2.4
visual28	80.91679029999068	1.283426399983	SOA28	3.0
visual29	83.91994809999596	1.2968379999510944	SOA29	3.6
visual30	87.52342599997064	1.2965213999850675	SOA30	2.7
audio31	90.23074590001488	1.2524263038548753	SOA31	3.3
visual32	93.58366790000582	1.2772504000458866	SOA32	3.0
checker33	96.58657310000854	1.3101121000363491	SOA33	3.0
visual34	99.60014250001404	1.273412799986545	SOA34	3.0
visual35	102.6169266999932	1.2832329999655485	SOA35	3.0
visual36	105.63349109998671	1.2834184999810532	SOA36	3.0
visual37	108.6365291000111	1.2969572999863885	SOA37	2.4
visual38	111.05064169998514	1.2858930999645963	SOA38	3.3
visual39	114.36699359997874	1.2836478999815881	SOA39	3.0
audio40	117.37143180001294	1.739501133786848	SOA40	2.7
audio41	120.09641810000176	1.1723356009070294	SOA41	3.3
checker42	123.42782280000392	1.30240710004	SOA42	2.7
audio43	126.12678980000783	1.6239455782312926	SOA43	3.6
visual44	129.7671233000001	1.288157700037118	SOA44	2.4
visual45	132.16990259999875	1.2972161000361666	SOA45	3.6
visual46	135.7736876999843	1.2962148999795318	SOA46	2.7
visual47	138.4766859000083	1.2970029000425711	SOA47	2.7
checker48	141.17964729998494	1.3007239999715239	SOA48	3.0
visual49	144.17903960001422	1.2969219000078738	SOA49	3.3
audio50	147.48505889996886	1.2817233560090704	SOA50	2.7
checker51	150.21830930002034	1.3121341000078246	SOA51	3.6
audio52	153.80968319997191	1.7005442176870749	SOA52	3.0
checker53	156.83265080000274	1.2978179000201635	SOA53	3.0
visual54	159.83557509997627	1.2965107999625616	SOA54	3.0
visual55	162.83873489999678	1.296840000024531	SOA55	2.4
audio56	165.24438779999036	1.7178231292517008	SOA56	3.3
visual57	168.5825593000045	1.2968306000111625	SOA57	2.7
visual58	171.28540559997782	1.2971527999616228	SOA58	3.3
visual59	174.5896986000007	1.2957080000196584	SOA59	3.0
checker60	177.59296049998375	1.3043417999870144	SOA60	3.0
visual61	180.60144549998222	1.2839132999652065	SOA61	3.0
visual62	183.61749500001315	1.2839519000262953	SOA62	3.3
visual63	186.93431579996832	1.2831779000116512	SOA63	2.4
checker64	189.3368648000178	1.310527399997227	SOA64	3.3
visual65	192.62699989997782	1.2967847000109032	SOA65	3.3
visual66	195.93026539997663	1.2967343999771401	SOA66	3.0
audio67	198.93533559999196	1.7072108843537415	SOA67	3.0
audio68	201.97825320000993	1.4157369614512472	SOA68	2.7
checker69	204.71792450000066	1.3129185999860056	SOA69	3.3
checker70	208.0055105999927	1.3086718999547884	SOA70	3.0
checker71	210.9966547000222	1.3009270000038669	SOA71	2.7
audio72	213.69665820000228	1.739501133786848	SOA72	3.0
audio73	216.73007629998028	1.739501133786848	SOA73	3.0
checker74	219.76190340000903	1.3023703999933787	SOA74	2.7
audio75	222.46091249998426	1.7072108843537415	SOA75	3.3
checker76	225.81006569997407	1.3042657999903895	SOA76	3.0
audio77	228.80698400002439	1.5346485260770975	SOA77	3.0
visual78	231.833842299995	1.2958740999456495	SOA78	3.3
audio79	235.14014390000375	1.722267573696145	SOA79	2.7
audio80	237.8641735999845	1.3997732426303855	SOA80	3.3
visual81	241.217874999973	1.280106300022453	SOA81	3.0
visual82	244.23488850001013	1.2830030000186525	SOA82	3.0
visual83	247.23799789999612	1.2968863000278361	SOA83	2.4
checker84	249.64069829997607	1.3071474999887869	SOA84	3.3
visual85	252.93431179999607	1.2965236000018194	SOA85	3.0
visual86	255.93834819999756	1.29596360004507	SOA86	2.7
visual87	258.64227740000933	1.2960704000433907	SOA87	3.0
audio88	261.64816619997146	1.4583673469387755	SOA88	3.6
checker89	265.2930964999832	1.3048737999633886	SOA89	2.7
checker90	267.98754449997796	1.3104526000097394	SOA90	3.0
checker91	270.9773896000115	1.303936899988912	SOA91	3.0
visual92	273.98479840002256	1.2855290999868885	SOA92	2.7
audio93	276.68874249997316	1.5346485260770975	SOA93	3.0
checker94	279.7177711999975	1.2970071000163443	SOA94	3.3
