Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,MovementInstructionText.started,MovementInstructionRead.keys,MovementInstructionRead.rt,MovementInstructionRead.started,MovementInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,fix_cross.started,fix_cross.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,session,handedness,scanner,date,psychopyVersion,expName,frameRate,runList,
46.68389719998231,None,space,156.688753800001,46.68389719998231,None,,,,,,,,,,,,,,,,2,m,19,r,EIM,2022_Mar_14_1904,2020.2.5,movemap,59.9847998686517,"[['Abdomen', 'Left Leg', 'Rest', 'Right Leg', 'Chest', 'Rest', 'Right Arm', 'Left Face', 'Rest', 'Left Arm', 'Right Face', 'Rest', 'Abdomen', 'Left Arm', 'Rest', 'Right Face', 'Left Leg', 'Left Face', 'Rest', 'Right Arm', 'Chest', 'Rest', 'Right Leg', 'Rest'], ['Left Arm', 'Left Leg', 'Rest', 'Right Leg', 'Rest', 'Chest', 'Left Face', 'Right Face', 'Rest', 'Abdomen', 'Rest', 'Right Arm', 'Right Face', 'Left Arm', 'Rest', 'Left Leg', 'Rest', 'Left Face', 'Chest', 'Abdomen', 'Rest', 'Right Arm', 'Right Leg', 'Rest'], ['Right Arm', 'Chest', 'Left Face', 'Rest', 'Abdomen', 'Right Face', 'Rest', 'Right Leg', 'Rest', 'Left Arm', 'Left Leg', 'Rest', 'Right Leg', 'Abdomen', 'Right Arm', 'Rest', 'Left Arm', 'Chest', 'Rest', 'Left Face', 'Rest', 'Right Face', 'Rest', 'Left Leg']]",
,,,,,,203.39305269997567,space,52.13946000003489,203.39305269997567,None,1666.288678299985,1667.7887077999767,1667.772028699983,1666.288678299985,1723.2390866000205,None,space,0.7674945999751799,1723.2390866000205,None,2,m,19,r,EIM,2022_Mar_14_1904,2020.2.5,movemap,59.9847998686517,"[['Abdomen', 'Left Leg', 'Rest', 'Right Leg', 'Chest', 'Rest', 'Right Arm', 'Left Face', 'Rest', 'Left Arm', 'Right Face', 'Rest', 'Abdomen', 'Left Arm', 'Rest', 'Right Face', 'Left Leg', 'Left Face', 'Rest', 'Right Arm', 'Chest', 'Rest', 'Right Leg', 'Rest'], ['Left Arm', 'Left Leg', 'Rest', 'Right Leg', 'Rest', 'Chest', 'Left Face', 'Right Face', 'Rest', 'Abdomen', 'Rest', 'Right Arm', 'Right Face', 'Left Arm', 'Rest', 'Left Leg', 'Rest', 'Left Face', 'Chest', 'Abdomen', 'Rest', 'Right Arm', 'Right Leg', 'Rest'], ['Right Arm', 'Chest', 'Left Face', 'Rest', 'Abdomen', 'Right Face', 'Rest', 'Right Leg', 'Rest', 'Left Arm', 'Left Leg', 'Rest', 'Right Leg', 'Abdomen', 'Right Arm', 'Rest', 'Left Arm', 'Chest', 'Rest', 'Left Face', 'Rest', 'Right Face', 'Rest', 'Left Leg']]",
