	onset	duration	phase	condition
0	2.810469900025055	1.4833474000915885	cue	Right Face
1	4.293817300116643	16.51580035034567	movement	Right Face
2	20.83812420000322	1.483344300184399	cue	Right Leg
3	22.32146850018762	16.51458067004569	movement	Right Leg
4	38.87621979997493	1.4833691001404077	cue	Left Leg
5	40.35958890011534	16.505389370024204	movement	Left Leg
6	56.865225800080225	18.01122569013387	rest	Rest
7	74.91671589994803	1.4830895999912173	cue	Right Arm
8	76.39980549993925	16.50888006016612	movement	Right Arm
9	92.94448899989948	1.4833341999910772	cue	Chest
10	94.42782319989055	16.503423070069402	movement	Chest
11	110.93233440001495	18.01140218996443	rest	Rest
12	128.98904739995487	1.483095500152558	cue	Left Arm
13	130.47214290010743	16.515229859855026	movement	Left Arm
14	146.98229479999281	18.01217649015598	rest	Rest
15	165.02766959997825	1.4833186999894679	cue	Abdomen
16	166.51098829996772	16.50513677019626	movement	Abdomen
17	183.01648099999875	18.011192290112376	rest	Rest
18	201.05916570010595	1.4833088000304997	cue	Left Face
19	202.54247450013645	16.509529769886285	movement	Left Face
20	219.09554750006646	1.4832627999130636	cue	Chest
21	220.57881029997952	16.50384087022394	movement	Chest
22	237.12713310006075	1.4833135001827031	cue	Left Leg
23	238.61044660024345	16.507655269932002	movement	Left Leg
24	255.17277820012532	1.4666635000612587	cue	Left Arm
25	256.6394417001866	16.516748959897086	movement	Left Arm
26	273.1508227000013	18.011012390023097	rest	Rest
27	291.1923380000517	1.483065899927169	cue	Right Leg
28	292.67540389997885	16.511891070054844	movement	Right Leg
29	309.23498710012063	1.4830916000064462	cue	Right Arm
30	310.7180787001271	16.510269560152665	movement	Right Arm
31	327.217600800097	18.011854290030897	rest	Rest
32	345.26309200003743	1.4831693000160158	cue	Left Face
33	346.74626130005345	16.50471786991693	movement	Left Face
34	363.29636329994537	1.4833702000323683	cue	Abdomen
35	364.77973349997774	16.50498617021367	movement	Abdomen
36	381.3299338000361	1.482958400156349	cue	Right Face
37	382.81289220019244	16.505293569760397	movement	Right Face
38	399.31857870006934	18.011327990097925	rest	Rest
39	Condition Order: 	['Right Face', 'Right Leg', 'Left Leg', 'Rest', 'Right Arm', 'Chest', 'Rest', 'Left Arm', 'Rest', 'Abdomen', 'Rest', 'Left Face', 'Chest', 'Left Leg', 'Left Arm', 'Rest', 'Right Leg', 'Right Arm', 'Rest', 'Left Face', 'Abdomen', 'Right Face', 'Rest']		
