square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
6,"[0.2, 0]",1,0,2,2,2,,,,,,,2317.804573499947,2317.804573499947,2317.804573499947,2318.8045680000214,2318.787913099979,2319.7879108999623,0,None,None,"[0, 0, 0]",,,2317.804573499947,2317.804573499947,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2319.8045636999886,2319.8045636999886,2319.8045636999886,2320.8045667000115,2320.7879273999715,2321.787936699926,1,None,None,"[0, 0, 0]",,,2319.8045636999886,2319.8045636999886,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,2321.8716298999498,2321.8716298999498,2321.8716298999498,2322.871253599995,2322.854599399958,None,1,None,None,"[0, 0, 0]",,,2321.8716298999498,2321.8716298999498,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,,,,,2323.821268999949,None,2323.821268999949,2324.821287399973,2324.8046164000407,2325.8046273000073,1,None,None,"[0, 0, 0]",,,2323.821268999949,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,2325.8212780000176,2325.8212780000176,2325.8212780000176,2326.8212827999378,2326.8046310000354,2327.804632299929,1,None,None,"[0, 0, 0]",,,2325.8212780000176,2325.8212780000176,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,,,,,2327.8212074999465,2327.8212074999465,2327.8212074999465,2328.8213100000285,2328.804639799986,2329.8046230999753,1,None,None,"[0, 0, 0]",,,2327.8212074999465,2327.8212074999465,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,,,,,2329.8213109000353,2329.8213109000353,2329.8213109000353,2330.8213415000355,2330.804657600005,2331.80466299993,1,None,None,"[0, 0, 0]",,,2329.8213109000353,2329.8213109000353,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,0,9,9,9,,,,,,,2331.8213423000416,2331.8213423000416,2331.8213423000416,2332.8213617999572,2332.8046722,2333.8046843999764,1,None,None,"[0, 0, 0]",,,2331.8213423000416,2331.8213423000416,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2333.821354500018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.296296296296294,2310.1890624000225,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",None,0,0,0,0,,,,,2351.6383753999835,None,2353.8715051999316,None,2353.8715051999316,2354.8715068999445,2354.8548347000033,2355.854824500042,0,None,None,"[0, 0, 0]",,,2353.8715051999316,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014855400077067316,5.012201800011098,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",1,0,1,1,1,,,,,,,2355.8715113999788,None,2355.8715113999788,2356.871522799949,2356.85487010004,2357.8548494999995,1,None,None,"[0, 0, 0]",,,2355.8715113999788,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",1,0,2,2,2,,,,,,,2357.8715297000017,2357.8715297000017,2357.8715297000017,2358.8715401999652,2358.854874099954,2359.854886899935,1,None,None,"[0, 0, 0]",,,2357.8715297000017,2357.8715297000017,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",0,0,3,3,3,,,,,,,2359.8715578999836,2359.8715578999836,2359.8715578999836,2360.871520699933,2360.854897900019,2361.854780399939,1,None,None,"[0, 0, 0]",,,2359.8715578999836,2359.8715578999836,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,0,4,4,4,,,,,,,2361.9385639999527,2361.9385639999527,2361.9385639999527,2362.9382509000134,2362.921556200017,None,1,None,None,"[0, 0, 0]",,,2361.9385639999527,2361.9385639999527,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,2363.8882416000124,None,2363.8882416000124,2364.8882504999638,2364.8715674999403,2365.8714906999376,1,None,None,"[0, 0, 0]",,,2363.8882416000124,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,2365.888255800004,2365.888255800004,2365.888255800004,2366.888261199929,2366.8716000999557,2367.871602399973,1,None,None,"[0, 0, 0]",,,2365.888255800004,2365.888255800004,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,2367.8882581000216,2367.8882581000216,2367.8882581000216,2368.8882722000126,2368.8716098000295,2369.8716141999466,1,None,None,"[0, 0, 0]",,,2367.8882581000216,2367.8882581000216,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,8,8,8,,,,,,,2369.888287800015,2369.888287800015,2369.888287800015,2370.8882960999617,2370.8716133999405,2371.8716342999833,1,None,None,"[0, 0, 0]",,,2369.888287800015,2369.888287800015,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",1,0,9,9,9,,,,,,,2371.888308899943,2371.888308899943,2371.888308899943,2372.8883114999626,2372.871641900041,2373.8716408000328,0,None,None,"[0, 0, 0]",,,2371.888308899943,2371.888308899943,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2373.8883086999413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.629629629629628,2345.589389999979,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",None,,,,,0,0,0,0,2387.1550117000006,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2393.9551344999345,None,2393.9551344999345,2394.955131500028,2394.9384758999804,2395.938463600003,"[0, 0, 0]",0,2393.9551344999345,None,,,,,,,,,,,0.014778800075873733,5.012006200151518,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2395.9551509999437,2397.9551523999544,2395.9551509999437,2396.955156799988,2396.938473099959,2397.9384941000026,"[0, 0, 0]",0,2395.9551509999437,2397.9551523999544,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2397.9718359999824,2399.971832399955,2397.9718359999824,2398.971828000038,2398.955156799988,2399.955179899931,"[0, 0, 0]",1,2397.9718359999824,2399.971832399955,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2399.988501099986,2401.988527199952,2399.988501099986,2400.9885255999397,2400.9718386000022,2401.971866099979,"[0, 0, 0]",1,2399.988501099986,2401.988527199952,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2402.0552066999953,None,2402.0552066999953,2403.0552069999976,2403.038531100028,None,"[0, 0, 0]",1,2402.0552066999953,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2404.021868499927,2406.0219020999502,2404.021868499927,2405.0218844999326,2405.0052083999617,2406.005229500006,"[0, 0, 0]",1,2404.021868499927,2406.0219020999502,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2406.038556799991,2408.0385801999364,2406.038556799991,2407.0385613000253,2407.0218947000103,2408.0218980000354,"[0, 0, 0]",1,2406.038556799991,2408.0385801999364,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2408.055237099994,2410.0552612999454,2408.055237099994,2409.055232899962,2409.0385826999554,2410.0385808999417,"[0, 0, 0]",1,2408.055237099994,2410.0552612999454,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2410.071933500003,2412.071944299969,2410.071933500003,2411.071934000007,2411.0552674999926,2412.0552744999295,"[0, 0, 0]",1,2410.071933500003,2412.071944299969,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2412.0885894999374,2414.088607999962,2412.0885894999374,2413.0886034999276,2413.0719543999294,2414.0719606999774,"[0, 0, 0]",1,2412.0885894999374,2414.088607999962,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2414.105293600005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.962962962962962,2388.9397720998386,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2429.322262999951,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2434.155455400003,None,2434.155455400003,2435.155436799978,2435.1387806999264,2436.1387731999857,"[0, 0, 0]",0,2434.155455400003,None,,,,,,,,,,,0.014728100155480206,5.011900800163858,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2436.1554534999887,2438.1554585000267,2436.1554534999887,2437.1554506999673,2437.1387911000056,2438.138804999995,"[0, 0, 0]",0,2436.1554534999887,2438.1554585000267,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2438.1721197000006,2440.172138300026,2438.1721197000006,2439.1721351000015,2439.1554803999607,2440.155486100004,"[0, 0, 0]",1,2438.1721197000006,2440.172138300026,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2440.188820499927,2442.188831300009,2440.188820499927,2441.188833800028,2441.172159199952,2442.1721686000237,"[0, 0, 0]",1,2440.188820499927,2442.188831300009,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2442.2388242000015,None,2442.2388242000015,2443.2388434000313,2443.2221772000194,None,"[0, 0, 0]",1,2442.2388242000015,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2444.222167199943,2446.222197199939,2444.222167199943,2445.222191400011,2445.2055140000302,2446.205529400031,"[0, 0, 0]",1,2444.222167199943,2446.222197199939,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2446.2388659999706,2448.2388842999935,2446.2388659999706,2447.238875000039,2447.222207200015,2448.2222156999633,"[0, 0, 0]",1,2446.2388659999706,2448.2388842999935,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2448.2555522000184,2450.2555672000162,2448.2555522000184,2449.2555526000215,2449.2388817999745,2450.2389108999632,"[0, 0, 0]",1,2448.2555522000184,2450.2555672000162,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2450.2722191000357,2452.272232600022,2450.2722191000357,2451.272253999952,2451.25556640001,2452.2555798999965,"[0, 0, 0]",1,2450.2722191000357,2452.272232600022,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2452.288919899962,2454.2889302000403,2452.288919899962,2453.288917799946,2453.2722419999773,2454.2722614000086,"[0, 0, 0]",1,2452.288919899962,2454.2889302000403,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2454.3055198999355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.086419753086421,2428.523082599975,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2469.5056587000145,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2474.3557425999315,None,2474.3557425999315,2475.355740400031,2475.3390924999258,2476.339093699935,"[0, 0, 0]",0,2474.3557425999315,None,,,,,,,,,,,0.015049900044687092,5.012516099959612,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2476.355667499942,2478.3557875000406,2476.355667499942,2477.3557590999408,2477.3391142999753,2478.3391136999708,"[0, 0, 0]",0,2476.355667499942,2478.3557875000406,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2478.372425599955,2480.372447700007,2478.372425599955,2479.3724419999635,2479.3557868000353,2480.355818100041,"[0, 0, 0]",1,2478.372425599955,2480.372447700007,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2480.3891131000128,2482.3891383999726,2480.3891131000128,2481.389137799968,2481.372496100026,2482.3724729999667,"[0, 0, 0]",1,2480.3891131000128,2482.3891383999726,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2482.4558138999855,None,2482.4558138999855,2483.4558173000114,2483.4391255000373,None,"[0, 0, 0]",1,2482.4558138999855,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2484.422489700024,2486.422489800025,2484.422489700024,2485.4224950999487,2485.40583850001,2486.405841300031,"[0, 0, 0]",1,2484.422489700024,2486.422489800025,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2486.4391579999356,2488.439182000002,2486.4391579999356,2487.43917170004,2487.4225088999374,2488.4225061000325,"[0, 0, 0]",1,2486.4391579999356,2488.439182000002,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2488.45585769997,2490.4558662000345,2488.45585769997,2489.4558288999833,2489.4391784999752,2490.439199300017,"[0, 0, 0]",1,2488.45585769997,2490.4558662000345,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2490.472525099991,2492.472534899949,2490.472525099991,2491.4725277000107,2491.4558739999775,2492.455884599942,"[0, 0, 0]",1,2490.472525099991,2492.472534899949,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2492.4892166999634,2494.4892272999277,2492.4892166999634,2493.4892195999855,2493.4725447000237,2494.4725509999553,"[0, 0, 0]",1,2492.4892166999634,2494.4892272999277,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2494.505900899996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.592592592592595,2470.340264700004,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,,,,,2511.823074099957,None,2514.5727219999535,None,2514.5727219999535,2515.572740499978,2515.5560548999347,2516.556071699946,0,None,None,"[0, 0, 0]",,,2514.5727219999535,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014849800034426153,5.011954699992202,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,1,1,1,,,,,,,2516.5727470000274,None,2516.5727470000274,2517.5727546999697,2517.556070099934,2518.556092899991,1,None,None,"[0, 0, 0]",,,2516.5727470000274,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,2518.5727496999316,2518.5727496999316,2518.5727496999316,2519.5727551999735,2519.556101599941,2520.55608879996,1,None,None,"[0, 0, 0]",,,2518.5727496999316,2518.5727496999316,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2520.57276479993,2520.57276479993,2520.57276479993,2521.572767299949,2521.5560941000003,2522.5561118000187,0,None,None,"[0, 0, 0]",,,2520.57276479993,2520.57276479993,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,2522.6394147999818,2522.6394147999818,2522.6394147999818,2523.639434200013,2523.639434200013,None,1,None,None,"[0, 0, 0]",,,2522.6394147999818,2522.6394147999818,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,0,5,5,5,,,,,,,2524.589452299988,None,2524.589452299988,2525.58946259995,2525.5727981999516,2526.5728178999852,1,None,None,"[0, 0, 0]",,,2524.589452299988,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
