RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.rt,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,386.4788192999549,None,386.4788192999549,387.4788166000508,387.4620602999348,388.46215909998864,None,0,,386.4788192999549,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,388.47884360002354,None,388.47884360002354,389.4788557998836,389.4621738998685,390.4622269999236,None,1,,388.47884360002354,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,390.47886630007997,None,390.47886630007997,391.47885080007836,391.46218420006335,392.46221469994634,None,1,,390.47886630007997,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,392.47886530007236,None,392.47886530007236,393.47875089989975,393.4621937999036,394.46212309994735,None,1,,392.47886530007236,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,394.478888399899,None,394.478888399899,395.4788943999447,395.46221940009855,396.4622329999693,None,1,,394.478888399899,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,396.4788919999264,None,396.4788919999264,397.4789168999996,397.4622396999039,398.46223379997537,None,1,,396.4788919999264,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,398.4789265000727,None,398.4789265000727,399.47894109995104,399.46224729996175,400.4622639999725,None,0,,398.4789265000727,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,400.47894129995257,None,400.47894129995257,401.47894699987955,401.46226150006987,402.46227140002884,None,1,,400.47894129995257,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,402.478953700047,None,402.478953700047,403.4789565000683,403.4622919000685,404.4622947999742,1,0,1.9130975999869406,402.478953700047,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,404.4789702000562,None,404.4789702000562,405.4789853000548,405.4623018000275,406.46231670002453,None,0,,404.4789702000562,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,406.47900140006095,None,406.47900140006095,407.47899569990113,407.4623257999774,408.4623243000824,None,1,,406.47900140006095,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,408.4789942000061,None,408.4789942000061,409.4790155000519,409.46234819991514,410.46237770002335,None,1,,408.4789942000061,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,410.4790270999074,None,410.4790270999074,411.47904410003684,411.46234739990905,412.4623980000615,None,1,,410.4790270999074,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,412.4790461000521,None,412.4790461000521,413.4790401000064,413.46236629993655,414.4623662000522,None,1,,412.4790461000521,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,414.47904479992576,None,414.47904479992576,415.47906029992737,415.4623968999367,416.4623898998834,None,1,,414.47904479992576,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,416.47907510004006,None,416.47907510004006,417.47907379991375,417.4624105999246,418.46241650008596,None,0,,416.47907510004006,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,418.4790874000173,None,418.4790874000173,419.4790854998864,419.4624294000678,420.46243830001913,None,1,,418.4790874000173,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,420.47909560007975,None,420.47909560007975,421.47911030007526,421.46244339994155,422.4624481999781,None,1,,420.47909560007975,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,422.47917519998737,None,422.47917519998737,423.4791276000906,423.46246280008927,424.4624679000117,None,0,,422.47917519998737,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,424.4791405000724,None,424.4791405000724,425.47914350009523,425.46246589999646,426.4624928999692,None,1,,424.4791405000724,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,426.4791538999416,None,426.4791538999416,427.4791685999371,427.4624465999659,428.4625097999815,None,1,,426.4791538999416,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,428.4791727999691,None,428.4791727999691,429.47917419997975,429.4625097999815,430.46251400001347,None,1,,428.4791727999691,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,430.4791790000163,None,430.4791790000163,431.4791931998916,431.4625307000242,432.4625216999557,None,1,,430.4791790000163,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,432.47919199988246,None,432.47919199988246,433.4792166999541,433.46254429989494,434.46256499993615,None,1,,432.47919199988246,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,47,47,47,,,,,,,,,,,434.4792188999709,None,434.4792188999709,435.47923270007595,435.4625573998783,436.46256679994985,None,1,,434.4792188999709,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,48,48,48,,,,,,,,,,,436.47924180002883,None,436.47924180002883,437.4792452000547,437.46257900004275,438.462582499953,None,0,,436.47924180002883,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,49,49,49,,,,,,,,,,,438.4792482999619,None,438.4792482999619,439.4792581999209,439.4625931000337,440.4626048000064,None,1,,438.4792482999619,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,50,50,50,,,,,,,,,,,440.47927200002596,None,440.47927200002596,441.47927409992553,441.46250470005907,442.46261309995316,None,1,,440.47927200002596,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,51,51,51,,,,,,,,,,,442.4793227999471,None,442.4793227999471,443.47929729986936,443.46262499992736,444.46263509988785,None,0,,442.4793227999471,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,52,52,52,,,,,,,,,,,444.4793193999212,None,444.4793193999212,445.4793181999121,445.46264340006746,446.4626416999381,None,1,,444.4793193999212,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,53,53,53,,,,,,,,,,,446.47931519988924,None,446.47931519988924,447.47938969987445,447.46265059988946,448.46265319990925,None,1,,446.47931519988924,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,54,54,54,,,,,,,,,,,448.4793354999274,None,448.4793354999274,449.47934109997004,449.46266589988954,450.46268690004945,None,1,,448.4793354999274,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,55,55,55,,,,,,,,,,,450.4793527999427,None,450.4793527999427,451.47935969987884,451.46269429987296,452.46269800001755,None,1,,450.4793527999427,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,56,56,56,,,,,,,,,,,452.4793064999394,None,452.4793064999394,453.47936509991996,453.4627167999279,454.46270160004497,None,0,,452.4793064999394,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,57,57,57,,,,,,,,,,,454.4793795000296,None,454.4793795000296,455.4793885999825,455.4627203999553,456.46273629995994,None,1,,454.4793795000296,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,58,58,58,,,,,,,,,,,456.4794141999446,None,456.4794141999446,457.4794073998928,457.46274299989454,458.4627421000041,None,1,,456.4794141999446,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,59,59,59,,,,,,,,,,,458.47942069987766,None,458.47942069987766,459.4794274000451,459.46276660007425,460.4627628000453,None,1,,458.47942069987766,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,60,60,60,,,,,,,,,,,460.4794338999782,None,460.4794338999782,461.4794441999402,461.4627670000773,462.4626933999825,None,1,,460.4794338999782,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,61,61,61,,,,,,,,,,,462.4794624999631,None,462.4794624999631,463.47946269996464,463.4627974999603,464.4627884000074,None,1,,462.4794624999631,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,62,62,62,,,,,,,,,,,464.47946529998444,None,464.47946529998444,465.47949839988723,465.46279989997856,466.46281960001215,None,1,,464.47946529998444,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,63,63,63,,,,,,,,,,,466.4794868999161,None,466.4794868999161,467.4795041999314,467.462819899898,468.46283309999853,None,1,,466.4794868999161,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,64,64,64,,,,,,,,,,,468.4795146000106,None,468.4795146000106,469.47938430006616,469.4628423000686,470.46284679998644,None,1,,468.4795146000106,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,65,65,65,,,,,,,,,,,470.4795331999194,None,470.4795331999194,471.4795387000777,471.4628496998921,472.4628715000581,None,0,,470.4795331999194,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,66,66,66,,,,,,,,,,,472.4795333999209,None,472.4795333999209,473.4795407000929,473.46286819991656,474.46288220002316,None,1,,472.4795333999209,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,67,67,67,,,,,,,,,,,474.47956310003065,None,474.47956310003065,475.47955009993166,475.4628914000932,476.4628933998756,None,1,,474.47956310003065,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,68,68,68,,,,,,,,,,,476.4795770000201,None,476.4795770000201,477.4795727999881,477.4629051000811,478.46291609993204,None,1,,476.4795770000201,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,69,69,69,,,,,,,,,,,478.4796001999639,None,478.4796001999639,479.4795901000034,479.46292049996555,480.4629273000173,None,1,,478.4796001999639,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,70,70,70,,,,,,,,,,,480.4795983999502,None,480.4795983999502,481.47960489988327,481.4629388998728,482.4628586000763,None,0,,480.4795983999502,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,71,71,71,,,,,,,,,,,482.47962119989097,None,482.47962119989097,483.47963840002194,483.46295129996724,484.4629561000038,None,1,,482.47962119989097,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,72,72,72,,,,,,,,,,,484.479662100086,None,484.479662100086,485.47963889990933,485.4629905000329,486.4629836000968,None,1,,484.479662100086,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,73,73,73,,,,,,,,,,,486.4796450000722,None,486.4796450000722,487.47965259989724,487.46299790008925,488.4630219999235,None,0,,486.4796450000722,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,74,74,74,,,,,,,,,,,488.47966989991255,None,488.47966989991255,489.47967120003887,489.46302770008333,490.46301489998586,None,1,,488.47966989991255,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,75,75,75,,,,,,,,,,,490.4796195998788,None,490.4796195998788,491.4796901999507,491.46304229996167,492.4630483998917,None,1,,490.4796195998788,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,76,76,76,,,,,,,,,,,492.47970509994775,None,492.47970509994775,493.4797201999463,493.46304160007276,494.46305079991,None,1,,492.47970509994775,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,77,77,77,,,,,,,,,,,494.4797223000787,None,494.4797223000787,495.4797404999845,495.4630597999785,496.46307309996337,None,1,,494.4797223000787,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,78,78,78,,,,,,,,,,,496.4797312999144,None,496.4797312999144,497.47974129999056,497.4630926998798,498.46308690006845,None,1,,496.4797312999144,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,79,79,79,,,,,,,,,,,498.4797461000271,None,498.4797461000271,499.4797547000926,499.46310160006396,500.4631119999103,None,1,,498.4797461000271,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,80,80,80,,,,,,,,,,,500.47976800007746,None,500.47976800007746,501.4797795000486,501.463005800033,502.46312019997276,None,0,,500.47976800007746,None,3,f,6,l,KB,2021_May_26_1010,WASABI Nback,2020.2.10,59.99869200458523,
