square,location,corrAns,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,response_2.rt,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
9,"[0.2, -0.2]",None,0,0,0,0,0,16,16,16,,,,,,,,,None,None,0,0.13738080000621267,47.08646029999363,None,47.08646029999363,48.08650519998628,48.06976980000036,49.070209199999226,None,1,47.08646029999363,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
1,"[-0.2, 0.2]",None,0,0,0,0,0,17,17,17,,,,,,,,,None,None,0,1.785274900001241,49.08697289999691,None,49.08697289999691,50.08737789999577,50.0707085999893,51.071210499998415,None,1,49.08697289999691,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,18,18,18,,,,,,,,,None,None,0,0.0,51.08846450000419,None,51.08846450000419,52.08827539999038,52.071625099983066,53.07216310000513,None,1,51.08846450000419,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,19,19,19,,,,,,,,,None,None,0,0.0009763999842107296,53.089598199992906,None,53.089598199992906,54.08927729999414,54.07255609999993,55.073267400002806,None,1,53.089598199992906,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",1,0,0,0,0,0,20,20,20,,,,,,,,,None,None,0,0.0,55.09003920000396,None,55.09003920000396,56.090236399992136,56.073498099984135,57.07409949999419,None,0,55.09003920000396,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",None,0,0,0,0,0,21,21,21,,,,,,,,,None,None,0,0.03423369998927228,57.0907215999905,None,57.0907215999905,58.09116419998463,58.07491949998075,59.07501109997975,None,1,57.0907215999905,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,22,22,22,,,,,,,,,None,None,0,0.2856076999742072,59.09158350000507,None,59.09158350000507,60.092479999992065,60.07572369999252,None,None,1,59.09158350000507,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",1,0,0,0,0,0,23,23,23,,,,,,,,,None,None,0,0.419039000000339,61.07625199999893,None,61.07625199999893,62.07645299998694,62.06010679999599,63.060462099994766,None,0,61.07625199999893,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",None,0,0,0,0,0,24,24,24,,,,,,,,,None,None,0,1.725222399982158,63.076899200008484,None,63.076899200008484,64.0774284999934,64.06060110000544,65.06100309998146,None,1,63.076899200008484,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,25,25,25,,,,,,,,,None,None,0,1.503236399992602,65.07768279997981,None,65.07768279997981,66.078202100005,66.0615026000014,67.06224769999972,None,1,65.07768279997981,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
2,"[0, 0.2]",None,0,0,0,0,0,26,26,26,,,,,,,,,None,None,0,0.8510123000014573,67.07891079998808,None,67.07891079998808,68.07966299998225,68.0630999999994,69.06277849999606,None,1,67.07891079998808,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,27,27,27,,,,,,,,,None,None,1,1.9019056999823079,69.07951909999247,None,69.07951909999247,70.08031839999603,70.06347829999868,71.06444809999084,1,0,69.07951909999247,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,28,28,28,,,,,,,,,None,None,0,1.5515435000124853,71.08119629998691,None,71.08119629998691,72.08105079998495,72.06430259998888,73.06481369998073,None,1,71.08119629998691,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",1,0,0,0,0,0,29,29,29,,,,,,,,,None,None,0,1.735697700001765,73.08135379999294,None,73.08135379999294,74.08196479998878,74.06555860000663,75.0658173999982,None,0,73.08135379999294,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,30,30,30,,,,,,,,,None,None,0,1.9692473000031896,75.08242439999594,None,75.08242439999594,76.08346779999556,76.06685400000424,77.06730080000125,None,1,75.08242439999594,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,31,31,31,,,,,,,,,None,None,0,1.7022743999841623,77.08386889999383,None,77.08386889999383,78.08382329999586,78.06713089998811,79.06757729998208,None,1,77.08386889999383,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",1,0,0,0,0,0,32,32,32,,,,,,,,,None,None,0,1.9358610000053886,79.08420719997957,None,79.08420719997957,80.08534200000577,80.06809819999035,81.06921570000122,None,0,79.08420719997957,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
2,"[0, 0.2]",None,0,0,0,0,0,33,33,33,,,,,,,,,None,None,1,1.9346820999926422,81.08541830000468,None,81.08541830000468,82.08581489999779,82.06951400000253,83.0704596999858,1,0,81.08541830000468,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,34,34,34,,,,,,,,,None,None,0,1.6683999999950174,83.08674020000035,None,83.08674020000035,84.08757889998378,84.0708747000026,85.07044929999392,None,1,83.08674020000035,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",None,0,0,0,0,0,35,35,35,,,,,,,,,None,None,0,1.552410800009966,85.08717600000091,None,85.08717600000091,86.08755649998784,86.07105629998841,87.0718676999968,None,1,85.08717600000091,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",None,0,0,0,0,0,36,36,36,,,,,,,,,None,None,0,1.7551094999944326,87.08850449998863,None,87.08850449998863,88.08847620000597,88.07223089999752,89.07230490000802,None,1,87.08850449998863,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,37,37,37,,,,,,,,,None,None,0,1.818545099988114,89.08898359999876,None,89.08898359999876,90.08949029998621,90.07274770000367,91.07330899999943,None,1,89.08898359999876,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",1,0,0,0,0,0,38,38,38,,,,,,,,,None,None,0,1.3718206000048667,91.08994119998533,None,91.08994119998533,92.09054330000072,92.07385389998672,93.07426199998008,None,0,91.08994119998533,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,39,39,39,,,,,,,,,None,None,0,1.6518081999965943,93.09087689997978,None,93.09087689997978,94.0913127999811,94.07468930000323,95.07521429998451,None,1,93.09087689997978,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,40,40,40,,,,,,,,,None,None,0,1.6023807000019588,95.0918149999925,None,95.0918149999925,96.0923414999852,96.0756415000069,97.07604300000821,None,1,95.0918149999925,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",1,0,0,0,0,0,41,41,41,,,,,,,,,None,None,1,1.8395590000145603,97.09277630000724,None,97.09277630000724,98.09320040000603,98.07652070000768,None,1,1,97.09277630000724,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
1,"[-0.2, 0.2]",None,0,0,0,0,0,42,42,42,,,,,,,,,None,None,0,1.3678730000101496,99.0776103999815,None,99.0776103999815,100.07747349998681,100.06083810000564,101.06137159999344,None,1,99.0776103999815,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",None,0,0,0,0,0,43,43,43,,,,,,,,,None,None,0,1.769603399996413,101.07799339998746,None,101.07799339998746,102.07932140000048,102.06223889999092,103.06234820000827,None,1,101.07799339998746,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",None,0,0,0,0,0,44,44,44,,,,,,,,,None,None,0,1.5735933000105433,103.0791704999865,None,103.0791704999865,104.07993290000013,104.06352679998963,105.0631343999994,None,1,103.0791704999865,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
8,"[0, -0.2]",None,0,0,0,0,0,45,45,45,,,,,,,,,None,None,0,1.1189209000149276,105.07982079999056,None,105.07982079999056,106.08038579998538,106.06425279998803,107.06409020000137,None,1,105.07982079999056,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,46,46,46,,,,,,,,,None,None,0,1.1050070000055712,107.08070150000276,None,107.08070150000276,108.08125729998574,108.0646657999896,109.06566200000816,None,1,107.08070150000276,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,47,47,47,,,,,,,,,None,None,0,0.21738620000542141,109.08210119997966,None,109.08210119997966,110.08247249998385,110.06584689998999,111.0660624000011,None,1,109.08210119997966,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",1,0,0,0,0,0,48,48,48,,,,,,,,,None,None,0,0.0,111.0828940999927,None,111.0828940999927,112.08813789999112,112.06833109998843,113.07101359998342,None,0,111.0828940999927,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,49,49,49,,,,,,,,,None,None,0,0.0,113.08900629999698,None,113.08900629999698,114.10079430000042,114.06803269998636,115.06836189999012,None,1,113.08900629999698,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,50,50,50,,,,,,,,,None,None,0,0.0,115.08449989999644,None,115.08449989999644,116.08491559998947,116.06821379999747,117.06891750000068,None,1,115.08449989999644,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",1,0,0,0,0,0,51,51,51,,,,,,,,,None,None,0,0.0,117.08566199999768,None,117.08566199999768,118.08588020000025,118.06925460000639,119.06974099998479,None,0,117.08566199999768,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
1,"[-0.2, 0.2]",None,0,0,0,0,0,52,52,52,,,,,,,,,None,None,0,0.0,119.08629010000732,None,119.08629010000732,120.08691559999716,120.07022190000862,121.07063319999725,None,1,119.08629010000732,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,53,53,53,,,,,,,,,None,None,0,0.0,121.08732550000423,None,121.08732550000423,122.08785079998779,122.07114549999824,123.07186219998403,None,1,121.08732550000423,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",None,0,0,0,0,0,54,54,54,,,,,,,,,None,None,0,0.0,123.08851189998677,None,123.08851189998677,124.08893539998098,124.07204909998109,125.07257369998842,None,1,123.08851189998677,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,55,55,55,,,,,,,,,None,None,0,0.0,125.08934839998255,None,125.08934839998255,126.0896959999809,126.07321329999832,127.07341280000401,None,1,125.08934839998255,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",1,0,0,0,0,0,56,56,56,,,,,,,,,None,None,0,0.0,127.09018269999069,None,127.09018269999069,128.09078440000303,128.07389759999933,129.07444999998552,None,0,127.09018269999069,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,57,57,57,,,,,,,,,None,None,0,0.0,129.09112739999546,None,129.09112739999546,130.09156820000499,130.07485229999293,131.07523650000803,None,1,129.09112739999546,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
2,"[0, 0.2]",None,0,0,0,0,0,58,58,58,,,,,,,,,None,None,0,0.0,131.0922656999901,None,131.0922656999901,132.09238230000483,132.07585540000582,None,None,1,131.0922656999901,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,59,59,59,,,,,,,,,None,None,0,0.0,133.07650599998306,None,133.07650599998306,134.0766512999835,134.06041909998748,135.0606504000025,None,1,133.07650599998306,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,60,60,60,,,,,,,,,None,None,0,0.0,135.0770857000025,None,135.0770857000025,136.07762339999317,136.0609429999895,137.06149029999506,None,1,135.0770857000025,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
2,"[0, 0.2]",None,0,0,0,0,0,61,61,61,,,,,,,,,None,None,0,0.0,137.0781480000005,None,137.0781480000005,138.0799727999838,138.06209190000664,139.0623201999988,None,1,137.0781480000005,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,62,62,62,,,,,,,,,None,None,0,0.0,139.07904680000502,None,139.07904680000502,140.0794101000065,140.06286800000817,141.06335089998902,None,1,139.07904680000502,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",None,0,0,0,0,0,63,63,63,,,,,,,,,None,None,0,0.0,141.0802229999972,None,141.0802229999972,142.0804850999848,142.06422100000782,143.07018379998044,None,1,141.0802229999972,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,64,64,64,,,,,,,,,None,None,0,0.0,143.08506270000362,None,143.08506270000362,144.09807569999248,144.06476939999266,145.06520379998256,None,1,143.08506270000362,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",1,0,0,0,0,0,65,65,65,,,,,,,,,None,None,0,0.0,145.0818641000078,None,145.0818641000078,146.0823522999999,146.0657314999844,147.067791199981,None,0,145.0818641000078,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,66,66,66,,,,,,,,,None,None,0,0.0,147.08324949999223,None,147.08324949999223,148.08337879998726,148.0667880999972,149.06731369998306,None,1,147.08324949999223,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
1,"[-0.2, 0.2]",None,0,0,0,0,0,67,67,67,,,,,,,,,None,None,0,0.0,149.08380399999442,None,149.08380399999442,150.08416139998008,150.06758780000382,151.07200799998827,None,1,149.08380399999442,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,68,68,68,,,,,,,,,None,None,0,0.0,151.08909870000207,None,151.08909870000207,152.102375699993,152.06854449998355,153.06903139999486,None,1,151.08909870000207,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,69,69,69,,,,,,,,,None,None,0,0.0,153.08556539998972,None,153.08556539998972,154.0861154999875,154.0694874000037,155.06995790000656,None,1,153.08556539998972,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",1,0,0,0,0,0,70,70,70,,,,,,,,,None,None,0,0.0,155.0865444999945,None,155.0865444999945,156.0903963999881,156.05863839999074,157.058529300004,None,0,155.0865444999945,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,71,71,71,,,,,,,,,None,None,0,0.0,157.0913270000019,None,157.0913270000019,158.10496769999736,158.07169449998764,159.07774899998913,None,1,157.0913270000019,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,72,72,72,,,,,,,,,None,None,0,0.0,159.10605929998565,None,159.10605929998565,160.10762619998422,160.0742878000019,161.07434039999498,None,1,159.10605929998565,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",1,0,0,0,0,0,73,73,73,,,,,,,,,None,None,0,0.0,161.0959864000033,None,161.0959864000033,162.10728540000855,162.0737615999824,163.0775642999797,None,0,161.0959864000033,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
8,"[0, -0.2]",None,0,0,0,0,0,74,74,74,,,,,,,,,None,None,0,0.0,163.09118439999293,None,163.09118439999293,164.09553229997982,164.07487779998337,165.0773310000077,None,1,163.09118439999293,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",None,0,0,0,0,0,75,75,75,,,,,,,,,None,None,1,1.9050017000117805,165.0932480999909,None,165.0932480999909,166.09264439999242,166.07557149999775,None,1,0,165.0932480999909,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",None,0,0,0,0,0,76,76,76,,,,,,,,,None,None,0,0.06669959999271668,167.07612129999325,None,167.07612129999325,168.07812259998173,168.06067629999598,169.06544109998504,None,1,167.07612129999325,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
1,"[-0.2, 0.2]",None,0,0,0,0,0,77,77,77,,,,,,,,,None,None,0,0.0,169.08021620000363,None,169.08021620000363,170.0936967000016,170.06043339997996,171.06077139999252,None,1,169.08021620000363,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,78,78,78,,,,,,,,,None,None,0,0.0,171.07793619998847,None,171.07793619998847,172.0782012999989,172.06132129998878,173.06165540000075,None,1,171.07793619998847,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,79,79,79,,,,,,,,,None,None,0,0.0,173.0787246999971,None,173.0787246999971,174.07893279998098,174.0631558999885,175.06282619998092,None,1,173.0787246999971,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",1,0,0,0,0,0,80,80,80,,,,,,,,,None,None,0,0.0,175.07939709999482,None,175.07939709999482,176.0798012999876,176.0630983999872,177.063617399981,None,0,175.07939709999482,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",None,0,0,0,0,0,81,81,81,,,,,,,,,None,None,0,0.0,177.0802732000011,None,177.0802732000011,178.08069820000674,178.06412229998386,179.06465399998706,None,1,177.0802732000011,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,82,82,82,,,,,,,,,None,None,0,0.0,179.08124949998455,None,179.08124949998455,180.0820917999954,180.06548269998166,181.0653861000028,None,1,179.08124949998455,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",1,0,0,0,0,0,83,83,83,,,,,,,,,None,None,0,0.0,181.0834402999899,None,181.0834402999899,182.0825336999842,182.0663224000018,183.06645159999607,None,0,181.0834402999899,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",None,0,0,0,0,0,84,84,84,,,,,,,,,None,None,0,0.0,183.08307269998477,None,183.08307269998477,184.0838839999924,184.06725209997967,185.06726059998618,None,1,183.08307269998477,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,85,85,85,,,,,,,,,None,None,0,0.0,185.08425220000208,None,185.08425220000208,186.08446270000422,186.06785439999658,187.0681872999994,None,1,185.08425220000208,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
